model,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon, iterationNum, trialNum,                  speakerID, listenerID, partnerID,partner,val
FlexibleListener,5,5,0.9,0.01,0,6,1,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,0,6,1,5,partner2,group2,0.4974999999999999
FlexibleListener,5,5,0.9,0.01,0,6,1,5,partner2,group1,0.5025000000000002
FlexibleListener,5,5,0.9,0.01,0,6,1,5,partner3,group1,0.5259999999999997
FlexibleListener,5,5,0.9,0.01,0,6,1,5,partner3,group2,0.4740000000000003
FlexibleListener,5,5,0.9,0.01,0,6,1,5,partner4,group1,0.4574999999999998
FlexibleListener,5,5,0.9,0.01,0,6,1,5,partner4,group2,0.5425000000000002
FlexibleListener,5,5,0.9,0.01,0,7,2,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,0,7,2,5,partner2,group2,0.4948749999999999
FlexibleListener,5,5,0.9,0.01,0,7,2,5,partner2,group1,0.505125
FlexibleListener,5,5,0.9,0.01,0,7,2,5,partner3,group2,0.5398749999999997
FlexibleListener,5,5,0.9,0.01,0,7,2,5,partner3,group1,0.46012500000000034
FlexibleListener,5,5,0.9,0.01,0,7,2,5,partner4,group1,0.4721249999999998
FlexibleListener,5,5,0.9,0.01,0,7,2,5,partner4,group2,0.5278750000000003
FlexibleListener,5,5,0.9,0.01,0,8,2,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,0,8,2,5,partner2,group1,0.5071249999999997
FlexibleListener,5,5,0.9,0.01,0,8,2,5,partner2,group2,0.4928750000000004
FlexibleListener,5,5,0.9,0.01,0,8,2,5,partner3,group1,0.46112499999999956
FlexibleListener,5,5,0.9,0.01,0,8,2,5,partner3,group2,0.5388750000000004
FlexibleListener,5,5,0.9,0.01,0,8,2,5,partner4,group2,0.519
FlexibleListener,5,5,0.9,0.01,0,8,2,5,partner4,group1,0.48100000000000004
FlexibleListener,5,5,0.9,0.01,0,9,2,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,0,9,2,5,partner2,group2,0.4252500000000002
FlexibleListener,5,5,0.9,0.01,0,9,2,5,partner2,group1,0.5747499999999999
FlexibleListener,5,5,0.9,0.01,0,9,2,5,partner3,group1,0.5157500000000004
FlexibleListener,5,5,0.9,0.01,0,9,2,5,partner3,group2,0.48424999999999974
FlexibleListener,5,5,0.9,0.01,0,9,2,5,partner4,group1,0.5017500000000001
FlexibleListener,5,5,0.9,0.01,0,9,2,5,partner4,group2,0.49824999999999997
FlexibleListener,5,5,0.9,0.01,0,10,2,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,0,10,2,5,partner2,group2,0.4556250000000004
FlexibleListener,5,5,0.9,0.01,0,10,2,5,partner2,group1,0.5443749999999996
FlexibleListener,5,5,0.9,0.01,0,10,2,5,partner3,group2,0.5193750000000001
FlexibleListener,5,5,0.9,0.01,0,10,2,5,partner3,group1,0.4806249999999998
FlexibleListener,5,5,0.9,0.01,0,10,2,5,partner4,group2,0.49974999999999964
FlexibleListener,5,5,0.9,0.01,0,10,2,5,partner4,group1,0.5002500000000004
FlexibleListener,5,5,0.9,0.01,0,11,2,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,0,11,2,5,partner2,group1,0.5055000000000002
FlexibleListener,5,5,0.9,0.01,0,11,2,5,partner2,group2,0.49449999999999983
FlexibleListener,5,5,0.9,0.01,0,11,2,5,partner3,group1,0.5132499999999998
FlexibleListener,5,5,0.9,0.01,0,11,2,5,partner3,group2,0.4867500000000001
FlexibleListener,5,5,0.9,0.01,0,11,2,5,partner4,group2,0.4935000000000001
FlexibleListener,5,5,0.9,0.01,0,11,2,5,partner4,group1,0.5064999999999998
FlexibleListener,5,5,0.9,0.01,0,12,2,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,0,12,2,5,partner2,group2,0.48937500000000006
FlexibleListener,5,5,0.9,0.01,0,12,2,5,partner2,group1,0.5106249999999999
FlexibleListener,5,5,0.9,0.01,0,12,2,5,partner3,group1,0.5431250000000003
FlexibleListener,5,5,0.9,0.01,0,12,2,5,partner3,group2,0.4568749999999997
FlexibleListener,5,5,0.9,0.01,0,12,2,5,partner4,group1,0.48662499999999925
FlexibleListener,5,5,0.9,0.01,0,12,2,5,partner4,group2,0.5133750000000007
FlexibleListener,5,5,0.9,0.01,0,13,3,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,0,13,3,5,partner2,group1,0.5790000000000003
FlexibleListener,5,5,0.9,0.01,0,13,3,5,partner2,group2,0.42099999999999965
FlexibleListener,5,5,0.9,0.01,0,13,3,5,partner3,group2,0.48825
FlexibleListener,5,5,0.9,0.01,0,13,3,5,partner3,group1,0.51175
FlexibleListener,5,5,0.9,0.01,0,13,3,5,partner4,group2,0.5081250000000003
FlexibleListener,5,5,0.9,0.01,0,13,3,5,partner4,group1,0.4918749999999997
FlexibleListener,5,5,0.9,0.01,0,14,3,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,0,14,3,5,partner2,group2,0.5159999999999996
FlexibleListener,5,5,0.9,0.01,0,14,3,5,partner2,group1,0.4840000000000005
FlexibleListener,5,5,0.9,0.01,0,14,3,5,partner3,group1,0.5149999999999997
FlexibleListener,5,5,0.9,0.01,0,14,3,5,partner3,group2,0.4850000000000003
FlexibleListener,5,5,0.9,0.01,0,14,3,5,partner4,group1,0.5314999999999996
FlexibleListener,5,5,0.9,0.01,0,14,3,5,partner4,group2,0.46850000000000036
FlexibleListener,5,5,0.9,0.01,0,15,3,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,0,15,3,5,partner2,group2,0.4421250000000002
FlexibleListener,5,5,0.9,0.01,0,15,3,5,partner2,group1,0.5578749999999996
FlexibleListener,5,5,0.9,0.01,0,15,3,5,partner3,group2,0.4773750000000001
FlexibleListener,5,5,0.9,0.01,0,15,3,5,partner3,group1,0.5226249999999999
FlexibleListener,5,5,0.9,0.01,0,15,3,5,partner4,group1,0.5141249999999995
FlexibleListener,5,5,0.9,0.01,0,15,3,5,partner4,group2,0.48587500000000045
FlexibleListener,5,5,0.9,0.01,0,16,3,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,0,16,3,5,partner2,group2,0.44787500000000036
FlexibleListener,5,5,0.9,0.01,0,16,3,5,partner2,group1,0.5521249999999996
FlexibleListener,5,5,0.9,0.01,0,16,3,5,partner3,group2,0.4636250000000003
FlexibleListener,5,5,0.9,0.01,0,16,3,5,partner3,group1,0.5363749999999997
FlexibleListener,5,5,0.9,0.01,0,16,3,5,partner4,group1,0.5065000000000001
FlexibleListener,5,5,0.9,0.01,0,16,3,5,partner4,group2,0.4934999999999999
FlexibleListener,5,5,0.9,0.01,0,17,3,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,0,17,3,5,partner2,group1,0.5598750000000001
FlexibleListener,5,5,0.9,0.01,0,17,3,5,partner2,group2,0.440125
FlexibleListener,5,5,0.9,0.01,0,17,3,5,partner3,group2,0.5059999999999999
FlexibleListener,5,5,0.9,0.01,0,17,3,5,partner3,group1,0.49399999999999994
FlexibleListener,5,5,0.9,0.01,0,17,3,5,partner4,group1,0.5111249999999994
FlexibleListener,5,5,0.9,0.01,0,17,3,5,partner4,group2,0.4888750000000006
FlexibleListener,5,5,0.9,0.01,0,18,3,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,0,18,3,5,partner2,group2,0.4866249999999995
FlexibleListener,5,5,0.9,0.01,0,18,3,5,partner2,group1,0.5133750000000005
FlexibleListener,5,5,0.9,0.01,0,18,3,5,partner3,group2,0.50475
FlexibleListener,5,5,0.9,0.01,0,18,3,5,partner3,group1,0.49525
FlexibleListener,5,5,0.9,0.01,0,18,3,5,partner4,group2,0.4685000000000002
FlexibleListener,5,5,0.9,0.01,0,18,3,5,partner4,group1,0.5314999999999998
FlexibleListener,5,5,0.9,0.01,0,19,4,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,0,19,4,5,partner2,group1,0.49262500000000015
FlexibleListener,5,5,0.9,0.01,0,19,4,5,partner2,group2,0.5073749999999999
FlexibleListener,5,5,0.9,0.01,0,19,4,5,partner3,group2,0.4793750000000002
FlexibleListener,5,5,0.9,0.01,0,19,4,5,partner3,group1,0.5206249999999998
FlexibleListener,5,5,0.9,0.01,0,19,4,5,partner4,group1,0.49099999999999966
FlexibleListener,5,5,0.9,0.01,0,19,4,5,partner4,group2,0.5090000000000002
FlexibleListener,5,5,0.9,0.01,0,20,4,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,0,20,4,5,partner2,group2,0.4636250000000001
FlexibleListener,5,5,0.9,0.01,0,20,4,5,partner2,group1,0.5363749999999998
FlexibleListener,5,5,0.9,0.01,0,20,4,5,partner3,group2,0.48387499999999956
FlexibleListener,5,5,0.9,0.01,0,20,4,5,partner3,group1,0.5161250000000005
FlexibleListener,5,5,0.9,0.01,0,20,4,5,partner4,group1,0.5268750000000001
FlexibleListener,5,5,0.9,0.01,0,20,4,5,partner4,group2,0.4731249999999999
FlexibleListener,5,5,0.9,0.01,0,21,4,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,0,21,4,5,partner2,group2,0.5021250000000003
FlexibleListener,5,5,0.9,0.01,0,21,4,5,partner2,group1,0.4978749999999996
FlexibleListener,5,5,0.9,0.01,0,21,4,5,partner3,group2,0.4363750000000004
FlexibleListener,5,5,0.9,0.01,0,21,4,5,partner3,group1,0.5636249999999997
FlexibleListener,5,5,0.9,0.01,0,21,4,5,partner4,group1,0.5092500000000008
FlexibleListener,5,5,0.9,0.01,0,21,4,5,partner4,group2,0.4907499999999993
FlexibleListener,5,5,0.9,0.01,0,22,4,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,0,22,4,5,partner2,group1,0.5086250000000002
FlexibleListener,5,5,0.9,0.01,0,22,4,5,partner2,group2,0.4913749999999998
FlexibleListener,5,5,0.9,0.01,0,22,4,5,partner3,group2,0.47875000000000006
FlexibleListener,5,5,0.9,0.01,0,22,4,5,partner3,group1,0.52125
FlexibleListener,5,5,0.9,0.01,0,22,4,5,partner4,group2,0.4862499999999995
FlexibleListener,5,5,0.9,0.01,0,22,4,5,partner4,group1,0.5137500000000005
FlexibleListener,5,5,0.9,0.01,0,23,4,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,0,23,4,5,partner2,group2,0.43162500000000004
FlexibleListener,5,5,0.9,0.01,0,23,4,5,partner2,group1,0.568375
FlexibleListener,5,5,0.9,0.01,0,23,4,5,partner3,group1,0.47624999999999945
FlexibleListener,5,5,0.9,0.01,0,23,4,5,partner3,group2,0.5237500000000006
FlexibleListener,5,5,0.9,0.01,0,23,4,5,partner4,group2,0.41250000000000037
FlexibleListener,5,5,0.9,0.01,0,23,4,5,partner4,group1,0.5874999999999996
FlexibleListener,5,5,0.9,0.01,0,24,4,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,0,24,4,5,partner2,group2,0.47375000000000045
FlexibleListener,5,5,0.9,0.01,0,24,4,5,partner2,group1,0.5262499999999996
FlexibleListener,5,5,0.9,0.01,0,24,4,5,partner3,group1,0.46987500000000026
FlexibleListener,5,5,0.9,0.01,0,24,4,5,partner3,group2,0.5301249999999997
FlexibleListener,5,5,0.9,0.01,0,24,4,5,partner4,group1,0.5395
FlexibleListener,5,5,0.9,0.01,0,24,4,5,partner4,group2,0.4605000000000001
FlexibleListener,5,5,0.9,0.01,1,1,1,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,1,1,1,5,partner2,group2,0.5069999999999999
FlexibleListener,5,5,0.9,0.01,1,1,1,5,partner2,group1,0.4930000000000001
FlexibleListener,5,5,0.9,0.01,1,1,1,5,partner3,group2,0.5222500000000004
FlexibleListener,5,5,0.9,0.01,1,1,1,5,partner3,group1,0.47774999999999956
FlexibleListener,5,5,0.9,0.01,1,1,1,5,partner4,group1,0.457625000000001
FlexibleListener,5,5,0.9,0.01,1,1,1,5,partner4,group2,0.5423749999999989
FlexibleListener,5,5,0.9,0.01,1,2,1,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,1,2,1,5,partner2,group2,0.501875
FlexibleListener,5,5,0.9,0.01,1,2,1,5,partner2,group1,0.4981250000000002
FlexibleListener,5,5,0.9,0.01,1,2,1,5,partner3,group1,0.5462500000000001
FlexibleListener,5,5,0.9,0.01,1,2,1,5,partner3,group2,0.45374999999999976
FlexibleListener,5,5,0.9,0.01,1,2,1,5,partner4,group1,0.47775000000000034
FlexibleListener,5,5,0.9,0.01,1,2,1,5,partner4,group2,0.5222499999999995
FlexibleListener,5,5,0.9,0.01,1,3,1,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,1,3,1,5,partner2,group1,0.48124999999999996
FlexibleListener,5,5,0.9,0.01,1,3,1,5,partner2,group2,0.51875
FlexibleListener,5,5,0.9,0.01,1,3,1,5,partner3,group1,0.5184999999999997
FlexibleListener,5,5,0.9,0.01,1,3,1,5,partner3,group2,0.4815000000000002
FlexibleListener,5,5,0.9,0.01,1,3,1,5,partner4,group1,0.442875
FlexibleListener,5,5,0.9,0.01,1,3,1,5,partner4,group2,0.557125
FlexibleListener,5,5,0.9,0.01,1,4,1,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,1,4,1,5,partner2,group2,0.48425000000000024
FlexibleListener,5,5,0.9,0.01,1,4,1,5,partner2,group1,0.5157499999999998
FlexibleListener,5,5,0.9,0.01,1,4,1,5,partner3,group2,0.5077499999999995
FlexibleListener,5,5,0.9,0.01,1,4,1,5,partner3,group1,0.49225000000000063
FlexibleListener,5,5,0.9,0.01,1,4,1,5,partner4,group2,0.5258749999999999
FlexibleListener,5,5,0.9,0.01,1,4,1,5,partner4,group1,0.4741250000000001
FlexibleListener,5,5,0.9,0.01,1,5,1,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,1,5,1,5,partner2,group1,0.5037499999999995
FlexibleListener,5,5,0.9,0.01,1,5,1,5,partner2,group2,0.4962500000000005
FlexibleListener,5,5,0.9,0.01,1,5,1,5,partner3,group1,0.5021249999999997
FlexibleListener,5,5,0.9,0.01,1,5,1,5,partner3,group2,0.4978750000000002
FlexibleListener,5,5,0.9,0.01,1,5,1,5,partner4,group2,0.4601250000000005
FlexibleListener,5,5,0.9,0.01,1,5,1,5,partner4,group1,0.5398749999999994
FlexibleListener,5,5,0.9,0.01,1,6,1,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,1,6,1,5,partner2,group1,0.43550000000000033
FlexibleListener,5,5,0.9,0.01,1,6,1,5,partner2,group2,0.5644999999999997
FlexibleListener,5,5,0.9,0.01,1,6,1,5,partner3,group2,0.48774999999999985
FlexibleListener,5,5,0.9,0.01,1,6,1,5,partner3,group1,0.5122500000000001
FlexibleListener,5,5,0.9,0.01,1,6,1,5,partner4,group2,0.5217499999999996
FlexibleListener,5,5,0.9,0.01,1,6,1,5,partner4,group1,0.47825000000000034
FlexibleListener,5,5,0.9,0.01,1,7,2,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,1,7,2,5,partner2,group1,0.5204999999999995
FlexibleListener,5,5,0.9,0.01,1,7,2,5,partner2,group2,0.47950000000000065
FlexibleListener,5,5,0.9,0.01,1,7,2,5,partner3,group2,0.48787500000000006
FlexibleListener,5,5,0.9,0.01,1,7,2,5,partner3,group1,0.5121249999999999
FlexibleListener,5,5,0.9,0.01,1,7,2,5,partner4,group1,0.5199999999999994
FlexibleListener,5,5,0.9,0.01,1,7,2,5,partner4,group2,0.48000000000000065
FlexibleListener,5,5,0.9,0.01,1,8,2,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,1,8,2,5,partner2,group1,0.47100000000000025
FlexibleListener,5,5,0.9,0.01,1,8,2,5,partner2,group2,0.5289999999999998
FlexibleListener,5,5,0.9,0.01,1,8,2,5,partner3,group1,0.5276249999999992
FlexibleListener,5,5,0.9,0.01,1,8,2,5,partner3,group2,0.4723750000000008
FlexibleListener,5,5,0.9,0.01,1,8,2,5,partner4,group2,0.5238749999999996
FlexibleListener,5,5,0.9,0.01,1,8,2,5,partner4,group1,0.47612500000000035
FlexibleListener,5,5,0.9,0.01,1,9,2,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,1,9,2,5,partner2,group1,0.5486249999999989
FlexibleListener,5,5,0.9,0.01,1,9,2,5,partner2,group2,0.4513750000000011
FlexibleListener,5,5,0.9,0.01,1,9,2,5,partner3,group2,0.5146249999999996
FlexibleListener,5,5,0.9,0.01,1,9,2,5,partner3,group1,0.4853750000000005
FlexibleListener,5,5,0.9,0.01,1,9,2,5,partner4,group1,0.5036250000000003
FlexibleListener,5,5,0.9,0.01,1,9,2,5,partner4,group2,0.4963749999999996
FlexibleListener,5,5,0.9,0.01,1,10,2,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,1,10,2,5,partner2,group2,0.47824999999999956
FlexibleListener,5,5,0.9,0.01,1,10,2,5,partner2,group1,0.5217500000000004
FlexibleListener,5,5,0.9,0.01,1,10,2,5,partner3,group2,0.4969999999999995
FlexibleListener,5,5,0.9,0.01,1,10,2,5,partner3,group1,0.5030000000000006
FlexibleListener,5,5,0.9,0.01,1,10,2,5,partner4,group2,0.4960000000000003
FlexibleListener,5,5,0.9,0.01,1,10,2,5,partner4,group1,0.5039999999999998
FlexibleListener,5,5,0.9,0.01,1,11,2,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,1,11,2,5,partner2,group1,0.53775
FlexibleListener,5,5,0.9,0.01,1,11,2,5,partner2,group2,0.4622500000000001
FlexibleListener,5,5,0.9,0.01,1,11,2,5,partner3,group1,0.4479999999999999
FlexibleListener,5,5,0.9,0.01,1,11,2,5,partner3,group2,0.5520000000000002
FlexibleListener,5,5,0.9,0.01,1,11,2,5,partner4,group2,0.5058749999999997
FlexibleListener,5,5,0.9,0.01,1,11,2,5,partner4,group1,0.4941250000000002
FlexibleListener,5,5,0.9,0.01,1,12,2,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,1,12,2,5,partner2,group2,0.44099999999999995
FlexibleListener,5,5,0.9,0.01,1,12,2,5,partner2,group1,0.5589999999999999
FlexibleListener,5,5,0.9,0.01,1,12,2,5,partner3,group1,0.4613749999999999
FlexibleListener,5,5,0.9,0.01,1,12,2,5,partner3,group2,0.5386250000000001
FlexibleListener,5,5,0.9,0.01,1,12,2,5,partner4,group2,0.5033749999999998
FlexibleListener,5,5,0.9,0.01,1,12,2,5,partner4,group1,0.4966250000000002
FlexibleListener,5,5,0.9,0.01,1,13,3,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,1,13,3,5,partner2,group1,0.5316249999999997
FlexibleListener,5,5,0.9,0.01,1,13,3,5,partner2,group2,0.4683750000000003
FlexibleListener,5,5,0.9,0.01,1,13,3,5,partner3,group1,0.5101249999999996
FlexibleListener,5,5,0.9,0.01,1,13,3,5,partner3,group2,0.4898750000000004
FlexibleListener,5,5,0.9,0.01,1,13,3,5,partner4,group1,0.5093749999999999
FlexibleListener,5,5,0.9,0.01,1,13,3,5,partner4,group2,0.4906250000000001
FlexibleListener,5,5,0.9,0.01,1,14,3,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,1,14,3,5,partner2,group1,0.5471249999999996
FlexibleListener,5,5,0.9,0.01,1,14,3,5,partner2,group2,0.45287500000000025
FlexibleListener,5,5,0.9,0.01,1,14,3,5,partner3,group1,0.5033750000000001
FlexibleListener,5,5,0.9,0.01,1,14,3,5,partner3,group2,0.49662499999999987
FlexibleListener,5,5,0.9,0.01,1,14,3,5,partner4,group2,0.5286249999999999
FlexibleListener,5,5,0.9,0.01,1,14,3,5,partner4,group1,0.4713750000000001
FlexibleListener,5,5,0.9,0.01,1,15,3,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,1,15,3,5,partner2,group1,0.45574999999999993
FlexibleListener,5,5,0.9,0.01,1,15,3,5,partner2,group2,0.54425
FlexibleListener,5,5,0.9,0.01,1,15,3,5,partner3,group1,0.5278750000000003
FlexibleListener,5,5,0.9,0.01,1,15,3,5,partner3,group2,0.47212499999999974
FlexibleListener,5,5,0.9,0.01,1,15,3,5,partner4,group1,0.5386249999999997
FlexibleListener,5,5,0.9,0.01,1,15,3,5,partner4,group2,0.4613750000000002
FlexibleListener,5,5,0.9,0.01,1,16,3,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,1,16,3,5,partner2,group2,0.48912499999999987
FlexibleListener,5,5,0.9,0.01,1,16,3,5,partner2,group1,0.5108750000000001
FlexibleListener,5,5,0.9,0.01,1,16,3,5,partner3,group1,0.43537499999999996
FlexibleListener,5,5,0.9,0.01,1,16,3,5,partner3,group2,0.5646249999999999
FlexibleListener,5,5,0.9,0.01,1,16,3,5,partner4,group1,0.5351250000000001
FlexibleListener,5,5,0.9,0.01,1,16,3,5,partner4,group2,0.464875
FlexibleListener,5,5,0.9,0.01,1,17,3,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,1,17,3,5,partner2,group2,0.4715
FlexibleListener,5,5,0.9,0.01,1,17,3,5,partner2,group1,0.5285
FlexibleListener,5,5,0.9,0.01,1,17,3,5,partner3,group1,0.47462499999999996
FlexibleListener,5,5,0.9,0.01,1,17,3,5,partner3,group2,0.525375
FlexibleListener,5,5,0.9,0.01,1,17,3,5,partner4,group1,0.5445000000000001
FlexibleListener,5,5,0.9,0.01,1,17,3,5,partner4,group2,0.45549999999999996
FlexibleListener,5,5,0.9,0.01,1,18,3,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,1,18,3,5,partner2,group2,0.46412500000000045
FlexibleListener,5,5,0.9,0.01,1,18,3,5,partner2,group1,0.5358749999999995
FlexibleListener,5,5,0.9,0.01,1,18,3,5,partner3,group1,0.4852500000000005
FlexibleListener,5,5,0.9,0.01,1,18,3,5,partner3,group2,0.5147499999999995
FlexibleListener,5,5,0.9,0.01,1,18,3,5,partner4,group1,0.5439999999999999
FlexibleListener,5,5,0.9,0.01,1,18,3,5,partner4,group2,0.456
FlexibleListener,5,5,0.9,0.01,1,19,4,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,1,19,4,5,partner2,group1,0.5899999999999996
FlexibleListener,5,5,0.9,0.01,1,19,4,5,partner2,group2,0.41000000000000036
FlexibleListener,5,5,0.9,0.01,1,19,4,5,partner3,group2,0.5762499999999996
FlexibleListener,5,5,0.9,0.01,1,19,4,5,partner3,group1,0.42375000000000046
FlexibleListener,5,5,0.9,0.01,1,19,4,5,partner4,group1,0.48325000000000073
FlexibleListener,5,5,0.9,0.01,1,19,4,5,partner4,group2,0.5167499999999992
FlexibleListener,5,5,0.9,0.01,1,20,4,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,1,20,4,5,partner2,group1,0.5351249999999996
FlexibleListener,5,5,0.9,0.01,1,20,4,5,partner2,group2,0.46487500000000037
FlexibleListener,5,5,0.9,0.01,1,20,4,5,partner3,group1,0.4443749999999998
FlexibleListener,5,5,0.9,0.01,1,20,4,5,partner3,group2,0.5556250000000003
FlexibleListener,5,5,0.9,0.01,1,20,4,5,partner4,group1,0.5331250000000002
FlexibleListener,5,5,0.9,0.01,1,20,4,5,partner4,group2,0.4668749999999998
FlexibleListener,5,5,0.9,0.01,1,21,4,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,1,21,4,5,partner2,group1,0.4964999999999999
FlexibleListener,5,5,0.9,0.01,1,21,4,5,partner2,group2,0.5035000000000001
FlexibleListener,5,5,0.9,0.01,1,21,4,5,partner3,group2,0.4481249999999998
FlexibleListener,5,5,0.9,0.01,1,21,4,5,partner3,group1,0.5518750000000001
FlexibleListener,5,5,0.9,0.01,1,21,4,5,partner4,group2,0.5206250000000001
FlexibleListener,5,5,0.9,0.01,1,21,4,5,partner4,group1,0.4793749999999999
FlexibleListener,5,5,0.9,0.01,1,22,4,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,1,22,4,5,partner2,group1,0.5011249999999999
FlexibleListener,5,5,0.9,0.01,1,22,4,5,partner2,group2,0.4988750000000001
FlexibleListener,5,5,0.9,0.01,1,22,4,5,partner3,group1,0.5398750000000001
FlexibleListener,5,5,0.9,0.01,1,22,4,5,partner3,group2,0.46012499999999984
FlexibleListener,5,5,0.9,0.01,1,22,4,5,partner4,group2,0.46662500000000007
FlexibleListener,5,5,0.9,0.01,1,22,4,5,partner4,group1,0.533375
FlexibleListener,5,5,0.9,0.01,1,23,4,5,partner1,group1,1
FlexibleListener,5,5,0.9,0.01,1,23,4,5,partner2,group1,0.5615000000000001
FlexibleListener,5,5,0.9,0.01,1,23,4,5,partner2,group2,0.4385
