model,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon, iterationNum, trialNum,                  speakerID, listenerID, partnerID,partner,val
Speaker,5,5,0.9,0.01,99,11,5,2,partner4,group1,0.51433
Speaker,5,5,0.9,0.01,99,11,5,2,partner4,group2,0.48567
Speaker,5,5,0.9,0.01,99,12,5,2,partner1,group1,1
Speaker,5,5,0.9,0.01,99,12,5,2,partner2,group1,0.0287525
Speaker,5,5,0.9,0.01,99,12,5,2,partner2,group2,0.9712475
Speaker,5,5,0.9,0.01,99,12,5,2,partner3,group1,0.48279625
Speaker,5,5,0.9,0.01,99,12,5,2,partner3,group2,0.51720375
Speaker,5,5,0.9,0.01,99,12,5,2,partner4,group1,0.50087375
Speaker,5,5,0.9,0.01,99,12,5,2,partner4,group2,0.49912625
Speaker,5,5,0.9,0.01,99,13,5,3,partner1,group1,1
Speaker,5,5,0.9,0.01,99,13,5,3,partner2,group1,0.02989
Speaker,5,5,0.9,0.01,99,13,5,3,partner2,group2,0.97011
Speaker,5,5,0.9,0.01,99,13,5,3,partner3,group1,0.50553625
Speaker,5,5,0.9,0.01,99,13,5,3,partner3,group2,0.49446375
Speaker,5,5,0.9,0.01,99,13,5,3,partner4,group1,0.49247875
Speaker,5,5,0.9,0.01,99,13,5,3,partner4,group2,0.50752125
Speaker,5,5,0.9,0.01,99,14,5,3,partner1,group1,1
Speaker,5,5,0.9,0.01,99,14,5,3,partner2,group1,0.03035
Speaker,5,5,0.9,0.01,99,14,5,3,partner2,group2,0.96965
Speaker,5,5,0.9,0.01,99,14,5,3,partner3,group1,0.90087625
Speaker,5,5,0.9,0.01,99,14,5,3,partner3,group2,0.09912375
Speaker,5,5,0.9,0.01,99,14,5,3,partner4,group1,0.51438875
Speaker,5,5,0.9,0.01,99,14,5,3,partner4,group2,0.48561125
Speaker,5,5,0.9,0.01,99,15,5,3,partner1,group1,1
Speaker,5,5,0.9,0.01,99,15,5,3,partner2,group1,0.02529625
Speaker,5,5,0.9,0.01,99,15,5,3,partner2,group2,0.97470375
Speaker,5,5,0.9,0.01,99,15,5,3,partner3,group1,0.94329625
Speaker,5,5,0.9,0.01,99,15,5,3,partner3,group2,0.05670375
Speaker,5,5,0.9,0.01,99,15,5,3,partner4,group1,0.50602875
Speaker,5,5,0.9,0.01,99,15,5,3,partner4,group2,0.49397125
Speaker,5,5,0.9,0.01,99,16,5,3,partner1,group1,1
Speaker,5,5,0.9,0.01,99,16,5,3,partner2,group1,0.02316625
Speaker,5,5,0.9,0.01,99,16,5,3,partner2,group2,0.97683375
Speaker,5,5,0.9,0.01,99,16,5,3,partner3,group1,0.97935875
Speaker,5,5,0.9,0.01,99,16,5,3,partner3,group2,0.02064125
Speaker,5,5,0.9,0.01,99,16,5,3,partner4,group1,0.5176325
Speaker,5,5,0.9,0.01,99,16,5,3,partner4,group2,0.4823675
Speaker,5,5,0.9,0.01,99,17,5,3,partner1,group1,1
Speaker,5,5,0.9,0.01,99,17,5,3,partner2,group1,0.023415
Speaker,5,5,0.9,0.01,99,17,5,3,partner2,group2,0.976585
Speaker,5,5,0.9,0.01,99,17,5,3,partner3,group1,0.97703
Speaker,5,5,0.9,0.01,99,17,5,3,partner3,group2,0.02297
Speaker,5,5,0.9,0.01,99,17,5,3,partner4,group1,0.517675
Speaker,5,5,0.9,0.01,99,17,5,3,partner4,group2,0.482325
Speaker,5,5,0.9,0.01,99,18,5,3,partner1,group1,1
Speaker,5,5,0.9,0.01,99,18,5,3,partner2,group1,0.024095
Speaker,5,5,0.9,0.01,99,18,5,3,partner2,group2,0.975905
Speaker,5,5,0.9,0.01,99,18,5,3,partner3,group1,0.97580375
Speaker,5,5,0.9,0.01,99,18,5,3,partner3,group2,0.02419625
Speaker,5,5,0.9,0.01,99,18,5,3,partner4,group1,0.49999625
Speaker,5,5,0.9,0.01,99,18,5,3,partner4,group2,0.50000375
Speaker,5,5,0.9,0.01,99,19,5,4,partner1,group1,1
Speaker,5,5,0.9,0.01,99,19,5,4,partner2,group1,0.024835
Speaker,5,5,0.9,0.01,99,19,5,4,partner2,group2,0.975165
Speaker,5,5,0.9,0.01,99,19,5,4,partner3,group1,0.9760075
Speaker,5,5,0.9,0.01,99,19,5,4,partner3,group2,0.0239925
Speaker,5,5,0.9,0.01,99,19,5,4,partner4,group1,0.500485
Speaker,5,5,0.9,0.01,99,19,5,4,partner4,group2,0.499515
Speaker,5,5,0.9,0.01,99,20,5,4,partner1,group1,1
Speaker,5,5,0.9,0.01,99,20,5,4,partner2,group1,0.02521375
Speaker,5,5,0.9,0.01,99,20,5,4,partner2,group2,0.97478625
Speaker,5,5,0.9,0.01,99,20,5,4,partner3,group1,0.97730875
Speaker,5,5,0.9,0.01,99,20,5,4,partner3,group2,0.02269125
Speaker,5,5,0.9,0.01,99,20,5,4,partner4,group1,0.07452875
Speaker,5,5,0.9,0.01,99,20,5,4,partner4,group2,0.92547125
Speaker,5,5,0.9,0.01,99,21,5,4,partner1,group1,1
Speaker,5,5,0.9,0.01,99,21,5,4,partner2,group1,0.0296725
Speaker,5,5,0.9,0.01,99,21,5,4,partner2,group2,0.9703275
Speaker,5,5,0.9,0.01,99,21,5,4,partner3,group1,0.9726675
Speaker,5,5,0.9,0.01,99,21,5,4,partner3,group2,0.0273325
Speaker,5,5,0.9,0.01,99,21,5,4,partner4,group1,0.05223625
Speaker,5,5,0.9,0.01,99,21,5,4,partner4,group2,0.94776375
Speaker,5,5,0.9,0.01,99,22,5,4,partner1,group1,1
Speaker,5,5,0.9,0.01,99,22,5,4,partner2,group1,0.02401375
Speaker,5,5,0.9,0.01,99,22,5,4,partner2,group2,0.97598625
Speaker,5,5,0.9,0.01,99,22,5,4,partner3,group1,0.9789325
Speaker,5,5,0.9,0.01,99,22,5,4,partner3,group2,0.0210675
Speaker,5,5,0.9,0.01,99,22,5,4,partner4,group1,0.02234875
Speaker,5,5,0.9,0.01,99,22,5,4,partner4,group2,0.97765125
Speaker,5,5,0.9,0.01,99,23,5,4,partner1,group1,1
Speaker,5,5,0.9,0.01,99,23,5,4,partner2,group1,0.0387875
Speaker,5,5,0.9,0.01,99,23,5,4,partner2,group2,0.9612125
Speaker,5,5,0.9,0.01,99,23,5,4,partner3,group1,0.96596
Speaker,5,5,0.9,0.01,99,23,5,4,partner3,group2,0.03404
Speaker,5,5,0.9,0.01,99,23,5,4,partner4,group1,0.0357825
Speaker,5,5,0.9,0.01,99,23,5,4,partner4,group2,0.9642175
Speaker,5,5,0.9,0.01,99,24,5,4,partner1,group1,1
Speaker,5,5,0.9,0.01,99,24,5,4,partner2,group1,0.0549575
Speaker,5,5,0.9,0.01,99,24,5,4,partner2,group2,0.9450425
Speaker,5,5,0.9,0.01,99,24,5,4,partner3,group1,0.95203125
Speaker,5,5,0.9,0.01,99,24,5,4,partner3,group2,0.04796875
Speaker,5,5,0.9,0.01,99,24,5,4,partner4,group1,0.04955375
Speaker,5,5,0.9,0.01,99,24,5,4,partner4,group2,0.95044625
