model,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon, iterationNum, trialNum,                  condition,partnerID,partner,val
Listener,5,5,0.9,0.01,0,7,2,partner2,group1,0.5011249999999996
Listener,5,5,0.9,0.01,0,7,2,partner3,group2,0.48675000000000057
Listener,5,5,0.9,0.01,0,7,2,partner3,group1,0.5132499999999994
Listener,5,5,0.9,0.01,0,7,2,partner4,group2,0.4538750000000004
Listener,5,5,0.9,0.01,0,7,2,partner4,group1,0.5461249999999996
Listener,5,5,0.9,0.01,0,8,2,partner1,group1,1
Listener,5,5,0.9,0.01,0,8,2,partner2,group1,0.36650000000000094
Listener,5,5,0.9,0.01,0,8,2,partner2,group2,0.633499999999999
Listener,5,5,0.9,0.01,0,8,2,partner3,group2,0.4952500000000004
Listener,5,5,0.9,0.01,0,8,2,partner3,group1,0.5047499999999997
Listener,5,5,0.9,0.01,0,8,2,partner4,group1,0.5045000000000003
Listener,5,5,0.9,0.01,0,8,2,partner4,group2,0.49549999999999966
Listener,5,5,0.9,0.01,0,9,2,partner1,group1,1
Listener,5,5,0.9,0.01,0,9,2,partner2,group2,0.7198749999999996
Listener,5,5,0.9,0.01,0,9,2,partner2,group1,0.2801250000000004
Listener,5,5,0.9,0.01,0,9,2,partner3,group2,0.4957500000000001
Listener,5,5,0.9,0.01,0,9,2,partner3,group1,0.50425
Listener,5,5,0.9,0.01,0,9,2,partner4,group2,0.43887500000000007
Listener,5,5,0.9,0.01,0,9,2,partner4,group1,0.561125
Listener,5,5,0.9,0.01,0,10,2,partner1,group1,1
Listener,5,5,0.9,0.01,0,10,2,partner2,group2,0.6942500000000001
Listener,5,5,0.9,0.01,0,10,2,partner2,group1,0.3057499999999999
Listener,5,5,0.9,0.01,0,10,2,partner3,group2,0.4531250000000001
Listener,5,5,0.9,0.01,0,10,2,partner3,group1,0.5468749999999999
Listener,5,5,0.9,0.01,0,10,2,partner4,group2,0.4974999999999995
Listener,5,5,0.9,0.01,0,10,2,partner4,group1,0.5025000000000005
Listener,5,5,0.9,0.01,0,11,2,partner1,group1,1
Listener,5,5,0.9,0.01,0,11,2,partner2,group1,0.32687500000000036
Listener,5,5,0.9,0.01,0,11,2,partner2,group2,0.6731249999999996
Listener,5,5,0.9,0.01,0,11,2,partner3,group1,0.4904999999999995
Listener,5,5,0.9,0.01,0,11,2,partner3,group2,0.5095000000000006
Listener,5,5,0.9,0.01,0,11,2,partner4,group2,0.5350000000000004
Listener,5,5,0.9,0.01,0,11,2,partner4,group1,0.4649999999999997
Listener,5,5,0.9,0.01,0,12,2,partner1,group1,1
Listener,5,5,0.9,0.01,0,12,2,partner2,group2,0.703625
Listener,5,5,0.9,0.01,0,12,2,partner2,group1,0.2963750000000001
Listener,5,5,0.9,0.01,0,12,2,partner3,group2,0.5166249999999993
Listener,5,5,0.9,0.01,0,12,2,partner3,group1,0.4833750000000007
Listener,5,5,0.9,0.01,0,12,2,partner4,group1,0.5178750000000002
Listener,5,5,0.9,0.01,0,12,2,partner4,group2,0.4821249999999998
Listener,5,5,0.9,0.01,0,13,3,partner1,group1,1
Listener,5,5,0.9,0.01,0,13,3,partner2,group1,0.26750000000000007
Listener,5,5,0.9,0.01,0,13,3,partner2,group2,0.7324999999999998
Listener,5,5,0.9,0.01,0,13,3,partner3,group1,0.4848749999999999
Listener,5,5,0.9,0.01,0,13,3,partner3,group2,0.5151250000000002
Listener,5,5,0.9,0.01,0,13,3,partner4,group1,0.47374999999999995
Listener,5,5,0.9,0.01,0,13,3,partner4,group2,0.5262500000000001
Listener,5,5,0.9,0.01,0,14,3,partner1,group1,1
Listener,5,5,0.9,0.01,0,14,3,partner2,group1,0.2681249999999996
Listener,5,5,0.9,0.01,0,14,3,partner2,group2,0.7318750000000005
Listener,5,5,0.9,0.01,0,14,3,partner3,group1,0.6743750000000002
Listener,5,5,0.9,0.01,0,14,3,partner3,group2,0.3256249999999999
Listener,5,5,0.9,0.01,0,14,3,partner4,group2,0.48299999999999965
Listener,5,5,0.9,0.01,0,14,3,partner4,group1,0.5170000000000003
Listener,5,5,0.9,0.01,0,15,3,partner1,group1,1
Listener,5,5,0.9,0.01,0,15,3,partner2,group2,0.6792500000000001
Listener,5,5,0.9,0.01,0,15,3,partner2,group1,0.32074999999999987
Listener,5,5,0.9,0.01,0,15,3,partner3,group2,0.3374999999999999
Listener,5,5,0.9,0.01,0,15,3,partner3,group1,0.6625
Listener,5,5,0.9,0.01,0,15,3,partner4,group2,0.5097500000000001
Listener,5,5,0.9,0.01,0,15,3,partner4,group1,0.49024999999999985
Listener,5,5,0.9,0.01,0,16,3,partner1,group1,1
Listener,5,5,0.9,0.01,0,16,3,partner2,group1,0.3632500000000002
Listener,5,5,0.9,0.01,0,16,3,partner2,group2,0.6367499999999997
Listener,5,5,0.9,0.01,0,16,3,partner3,group2,0.36687500000000023
Listener,5,5,0.9,0.01,0,16,3,partner3,group1,0.6331249999999998
Listener,5,5,0.9,0.01,0,16,3,partner4,group2,0.5512499999999997
Listener,5,5,0.9,0.01,0,16,3,partner4,group1,0.4487500000000003
Listener,5,5,0.9,0.01,0,17,3,partner1,group1,1
Listener,5,5,0.9,0.01,0,17,3,partner2,group1,0.3666250000000003
Listener,5,5,0.9,0.01,0,17,3,partner2,group2,0.6333749999999997
Listener,5,5,0.9,0.01,0,17,3,partner3,group2,0.3872500000000004
Listener,5,5,0.9,0.01,0,17,3,partner3,group1,0.6127499999999996
Listener,5,5,0.9,0.01,0,17,3,partner4,group1,0.5061250000000002
Listener,5,5,0.9,0.01,0,17,3,partner4,group2,0.49387499999999995
Listener,5,5,0.9,0.01,0,18,3,partner1,group1,1
Listener,5,5,0.9,0.01,0,18,3,partner2,group1,0.28962499999999985
Listener,5,5,0.9,0.01,0,18,3,partner2,group2,0.7103750000000002
Listener,5,5,0.9,0.01,0,18,3,partner3,group2,0.29687500000000006
Listener,5,5,0.9,0.01,0,18,3,partner3,group1,0.7031249999999998
Listener,5,5,0.9,0.01,0,18,3,partner4,group1,0.4967500000000005
Listener,5,5,0.9,0.01,0,18,3,partner4,group2,0.5032499999999994
Listener,5,5,0.9,0.01,0,19,4,partner1,group1,1
Listener,5,5,0.9,0.01,0,19,4,partner2,group2,0.6212499999999996
Listener,5,5,0.9,0.01,0,19,4,partner2,group1,0.3787500000000002
Listener,5,5,0.9,0.01,0,19,4,partner3,group2,0.37975000000000025
Listener,5,5,0.9,0.01,0,19,4,partner3,group1,0.6202499999999997
Listener,5,5,0.9,0.01,0,19,4,partner4,group1,0.5392499999999996
Listener,5,5,0.9,0.01,0,19,4,partner4,group2,0.46075000000000044
Listener,5,5,0.9,0.01,0,20,4,partner1,group1,1
Listener,5,5,0.9,0.01,0,20,4,partner2,group2,0.6534999999999995
Listener,5,5,0.9,0.01,0,20,4,partner2,group1,0.34650000000000036
Listener,5,5,0.9,0.01,0,20,4,partner3,group1,0.6724999999999997
Listener,5,5,0.9,0.01,0,20,4,partner3,group2,0.3275000000000004
Listener,5,5,0.9,0.01,0,20,4,partner4,group2,0.6056250000000001
Listener,5,5,0.9,0.01,0,20,4,partner4,group1,0.3943749999999999
Listener,5,5,0.9,0.01,0,21,4,partner1,group1,1
Listener,5,5,0.9,0.01,0,21,4,partner2,group2,0.6812499999999999
Listener,5,5,0.9,0.01,0,21,4,partner2,group1,0.31875000000000014
Listener,5,5,0.9,0.01,0,21,4,partner3,group2,0.29137500000000005
Listener,5,5,0.9,0.01,0,21,4,partner3,group1,0.708625
Listener,5,5,0.9,0.01,0,21,4,partner4,group2,0.6756249999999998
Listener,5,5,0.9,0.01,0,21,4,partner4,group1,0.3243750000000002
Listener,5,5,0.9,0.01,0,22,4,partner1,group1,1
Listener,5,5,0.9,0.01,0,22,4,partner2,group2,0.6372500000000004
Listener,5,5,0.9,0.01,0,22,4,partner2,group1,0.36274999999999963
Listener,5,5,0.9,0.01,0,22,4,partner3,group2,0.33987499999999976
Listener,5,5,0.9,0.01,0,22,4,partner3,group1,0.6601250000000003
Listener,5,5,0.9,0.01,0,22,4,partner4,group2,0.6326250000000001
Listener,5,5,0.9,0.01,0,22,4,partner4,group1,0.36737499999999984
Listener,5,5,0.9,0.01,0,23,4,partner1,group1,1
Listener,5,5,0.9,0.01,0,23,4,partner2,group2,0.5767500000000001
Listener,5,5,0.9,0.01,0,23,4,partner2,group1,0.4232499999999999
Listener,5,5,0.9,0.01,0,23,4,partner3,group1,0.5977499999999998
Listener,5,5,0.9,0.01,0,23,4,partner3,group2,0.4022500000000002
Listener,5,5,0.9,0.01,0,23,4,partner4,group2,0.6124999999999998
Listener,5,5,0.9,0.01,0,23,4,partner4,group1,0.3875000000000001
Listener,5,5,0.9,0.01,0,24,4,partner1,group1,1
Listener,5,5,0.9,0.01,0,24,4,partner2,group1,0.33612500000000006
Listener,5,5,0.9,0.01,0,24,4,partner2,group2,0.6638749999999999
Listener,5,5,0.9,0.01,0,24,4,partner3,group2,0.33525000000000005
Listener,5,5,0.9,0.01,0,24,4,partner3,group1,0.66475
Listener,5,5,0.9,0.01,0,24,4,partner4,group1,0.34662499999999996
Listener,5,5,0.9,0.01,0,24,4,partner4,group2,0.653375
Listener,5,5,0.9,0.01,1,1,1,partner1,group1,1
Listener,5,5,0.9,0.01,1,1,1,partner2,group2,0.5193750000000004
Listener,5,5,0.9,0.01,1,1,1,partner2,group1,0.48062499999999964
Listener,5,5,0.9,0.01,1,1,1,partner3,group1,0.5155000000000001
Listener,5,5,0.9,0.01,1,1,1,partner3,group2,0.4844999999999999
Listener,5,5,0.9,0.01,1,1,1,partner4,group1,0.48924999999999963
Listener,5,5,0.9,0.01,1,1,1,partner4,group2,0.5107500000000003
Listener,5,5,0.9,0.01,1,2,1,partner1,group1,1
Listener,5,5,0.9,0.01,1,2,1,partner2,group2,0.5037500000000006
Listener,5,5,0.9,0.01,1,2,1,partner2,group1,0.49624999999999947
Listener,5,5,0.9,0.01,1,2,1,partner3,group2,0.4886249999999997
Listener,5,5,0.9,0.01,1,2,1,partner3,group1,0.5113750000000004
Listener,5,5,0.9,0.01,1,2,1,partner4,group2,0.4779999999999999
Listener,5,5,0.9,0.01,1,2,1,partner4,group1,0.5220000000000001
Listener,5,5,0.9,0.01,1,3,1,partner1,group1,1
Listener,5,5,0.9,0.01,1,3,1,partner2,group1,0.5063750000000002
Listener,5,5,0.9,0.01,1,3,1,partner2,group2,0.4936249999999998
Listener,5,5,0.9,0.01,1,3,1,partner3,group2,0.5015
Listener,5,5,0.9,0.01,1,3,1,partner3,group1,0.4985
Listener,5,5,0.9,0.01,1,3,1,partner4,group1,0.4877499999999995
Listener,5,5,0.9,0.01,1,3,1,partner4,group2,0.5122500000000004
Listener,5,5,0.9,0.01,1,4,1,partner1,group1,1
Listener,5,5,0.9,0.01,1,4,1,partner2,group1,0.5051249999999999
Listener,5,5,0.9,0.01,1,4,1,partner2,group2,0.4948750000000001
Listener,5,5,0.9,0.01,1,4,1,partner3,group1,0.5087500000000004
Listener,5,5,0.9,0.01,1,4,1,partner3,group2,0.4912499999999997
Listener,5,5,0.9,0.01,1,4,1,partner4,group2,0.5349999999999997
Listener,5,5,0.9,0.01,1,4,1,partner4,group1,0.4650000000000003
Listener,5,5,0.9,0.01,1,5,1,partner1,group1,1
Listener,5,5,0.9,0.01,1,5,1,partner2,group2,0.45800000000000013
Listener,5,5,0.9,0.01,1,5,1,partner2,group1,0.5419999999999999
Listener,5,5,0.9,0.01,1,5,1,partner3,group2,0.5133749999999998
Listener,5,5,0.9,0.01,1,5,1,partner3,group1,0.4866250000000002
Listener,5,5,0.9,0.01,1,5,1,partner4,group2,0.5168750000000002
Listener,5,5,0.9,0.01,1,5,1,partner4,group1,0.4831249999999998
Listener,5,5,0.9,0.01,1,6,1,partner1,group1,1
Listener,5,5,0.9,0.01,1,6,1,partner2,group1,0.4738750000000002
Listener,5,5,0.9,0.01,1,6,1,partner2,group2,0.5261249999999997
Listener,5,5,0.9,0.01,1,6,1,partner3,group1,0.4653750000000004
Listener,5,5,0.9,0.01,1,6,1,partner3,group2,0.5346249999999997
Listener,5,5,0.9,0.01,1,6,1,partner4,group1,0.5223749999999997
Listener,5,5,0.9,0.01,1,6,1,partner4,group2,0.47762500000000024
Listener,5,5,0.9,0.01,1,7,2,partner1,group1,1
Listener,5,5,0.9,0.01,1,7,2,partner2,group2,0.46475
Listener,5,5,0.9,0.01,1,7,2,partner2,group1,0.53525
Listener,5,5,0.9,0.01,1,7,2,partner3,group2,0.49387500000000006
Listener,5,5,0.9,0.01,1,7,2,partner3,group1,0.5061249999999999
Listener,5,5,0.9,0.01,1,7,2,partner4,group2,0.4872500000000004
Listener,5,5,0.9,0.01,1,7,2,partner4,group1,0.5127499999999997
Listener,5,5,0.9,0.01,1,8,2,partner1,group1,1
Listener,5,5,0.9,0.01,1,8,2,partner2,group2,0.6581249999999996
Listener,5,5,0.9,0.01,1,8,2,partner2,group1,0.3418750000000003
Listener,5,5,0.9,0.01,1,8,2,partner3,group1,0.47812500000000036
Listener,5,5,0.9,0.01,1,8,2,partner3,group2,0.5218749999999996
Listener,5,5,0.9,0.01,1,8,2,partner4,group2,0.5349999999999998
Listener,5,5,0.9,0.01,1,8,2,partner4,group1,0.46500000000000014
Listener,5,5,0.9,0.01,1,9,2,partner1,group1,1
Listener,5,5,0.9,0.01,1,9,2,partner2,group2,0.6729999999999996
Listener,5,5,0.9,0.01,1,9,2,partner2,group1,0.3270000000000004
Listener,5,5,0.9,0.01,1,9,2,partner3,group2,0.45724999999999927
Listener,5,5,0.9,0.01,1,9,2,partner3,group1,0.5427500000000007
Listener,5,5,0.9,0.01,1,9,2,partner4,group1,0.42437499999999984
Listener,5,5,0.9,0.01,1,9,2,partner4,group2,0.5756250000000002
Listener,5,5,0.9,0.01,1,10,2,partner1,group1,1
Listener,5,5,0.9,0.01,1,10,2,partner2,group2,0.688875
Listener,5,5,0.9,0.01,1,10,2,partner2,group1,0.311125
Listener,5,5,0.9,0.01,1,10,2,partner3,group2,0.4956250000000002
Listener,5,5,0.9,0.01,1,10,2,partner3,group1,0.5043749999999998
Listener,5,5,0.9,0.01,1,10,2,partner4,group2,0.5271249999999995
Listener,5,5,0.9,0.01,1,10,2,partner4,group1,0.47287500000000043
Listener,5,5,0.9,0.01,1,11,2,partner1,group1,1
Listener,5,5,0.9,0.01,1,11,2,partner2,group1,0.2995000000000001
Listener,5,5,0.9,0.01,1,11,2,partner2,group2,0.7004999999999999
Listener,5,5,0.9,0.01,1,11,2,partner3,group2,0.5011250000000002
Listener,5,5,0.9,0.01,1,11,2,partner3,group1,0.4988749999999999
Listener,5,5,0.9,0.01,1,11,2,partner4,group2,0.4663750000000001
Listener,5,5,0.9,0.01,1,11,2,partner4,group1,0.533625
Listener,5,5,0.9,0.01,1,12,2,partner1,group1,1
Listener,5,5,0.9,0.01,1,12,2,partner2,group1,0.28900000000000037
Listener,5,5,0.9,0.01,1,12,2,partner2,group2,0.7109999999999996
Listener,5,5,0.9,0.01,1,12,2,partner3,group2,0.5128749999999997
Listener,5,5,0.9,0.01,1,12,2,partner3,group1,0.48712500000000025
Listener,5,5,0.9,0.01,1,12,2,partner4,group2,0.5419999999999999
Listener,5,5,0.9,0.01,1,12,2,partner4,group1,0.458
Listener,5,5,0.9,0.01,1,13,3,partner1,group1,1
Listener,5,5,0.9,0.01,1,13,3,partner2,group1,0.2561249999999999
Listener,5,5,0.9,0.01,1,13,3,partner2,group2,0.7438750000000002
Listener,5,5,0.9,0.01,1,13,3,partner3,group1,0.5037499999999998
Listener,5,5,0.9,0.01,1,13,3,partner3,group2,0.4962500000000002
Listener,5,5,0.9,0.01,1,13,3,partner4,group1,0.4674999999999997
Listener,5,5,0.9,0.01,1,13,3,partner4,group2,0.5325000000000003
Listener,5,5,0.9,0.01,1,14,3,partner1,group1,1
Listener,5,5,0.9,0.01,1,14,3,partner2,group1,0.3317500000000002
Listener,5,5,0.9,0.01,1,14,3,partner2,group2,0.6682499999999999
Listener,5,5,0.9,0.01,1,14,3,partner3,group1,0.6581249999999996
Listener,5,5,0.9,0.01,1,14,3,partner3,group2,0.3418750000000004
Listener,5,5,0.9,0.01,1,14,3,partner4,group2,0.5016250000000001
Listener,5,5,0.9,0.01,1,14,3,partner4,group1,0.49837499999999985
Listener,5,5,0.9,0.01,1,15,3,partner1,group1,1
Listener,5,5,0.9,0.01,1,15,3,partner2,group2,0.6587500000000002
Listener,5,5,0.9,0.01,1,15,3,partner2,group1,0.3412499999999997
Listener,5,5,0.9,0.01,1,15,3,partner3,group2,0.3841250000000006
Listener,5,5,0.9,0.01,1,15,3,partner3,group1,0.6158749999999993
Listener,5,5,0.9,0.01,1,15,3,partner4,group2,0.5366249999999999
Listener,5,5,0.9,0.01,1,15,3,partner4,group1,0.46337500000000015
Listener,5,5,0.9,0.01,1,16,3,partner1,group1,1
Listener,5,5,0.9,0.01,1,16,3,partner2,group1,0.25737499999999996
Listener,5,5,0.9,0.01,1,16,3,partner2,group2,0.7426250000000001
Listener,5,5,0.9,0.01,1,16,3,partner3,group2,0.3001250000000002
Listener,5,5,0.9,0.01,1,16,3,partner3,group1,0.6998749999999999
Listener,5,5,0.9,0.01,1,16,3,partner4,group1,0.49899999999999983
Listener,5,5,0.9,0.01,1,16,3,partner4,group2,0.5010000000000002
Listener,5,5,0.9,0.01,1,17,3,partner1,group1,1
Listener,5,5,0.9,0.01,1,17,3,partner2,group1,0.3542500000000002
Listener,5,5,0.9,0.01,1,17,3,partner2,group2,0.6457499999999998
Listener,5,5,0.9,0.01,1,17,3,partner3,group2,0.33325000000000005
Listener,5,5,0.9,0.01,1,17,3,partner3,group1,0.66675
Listener,5,5,0.9,0.01,1,17,3,partner4,group2,0.5353749999999996
Listener,5,5,0.9,0.01,1,17,3,partner4,group1,0.4646250000000004
Listener,5,5,0.9,0.01,1,18,3,partner1,group1,1
Listener,5,5,0.9,0.01,1,18,3,partner2,group2,0.6764999999999999
Listener,5,5,0.9,0.01,1,18,3,partner2,group1,0.3235
Listener,5,5,0.9,0.01,1,18,3,partner3,group2,0.3097500000000001
Listener,5,5,0.9,0.01,1,18,3,partner3,group1,0.6902499999999998
Listener,5,5,0.9,0.01,1,18,3,partner4,group1,0.5309999999999998
Listener,5,5,0.9,0.01,1,18,3,partner4,group2,0.46900000000000014
Listener,5,5,0.9,0.01,1,19,4,partner1,group1,1
Listener,5,5,0.9,0.01,1,19,4,partner2,group1,0.3826250000000001
Listener,5,5,0.9,0.01,1,19,4,partner2,group2,0.6173749999999999
Listener,5,5,0.9,0.01,1,19,4,partner3,group1,0.6552500000000002
Listener,5,5,0.9,0.01,1,19,4,partner3,group2,0.3447499999999998
Listener,5,5,0.9,0.01,1,19,4,partner4,group2,0.5118750000000002
Listener,5,5,0.9,0.01,1,19,4,partner4,group1,0.48812499999999975
Listener,5,5,0.9,0.01,1,20,4,partner1,group1,1
Listener,5,5,0.9,0.01,1,20,4,partner2,group2,0.6357499999999998
Listener,5,5,0.9,0.01,1,20,4,partner2,group1,0.36425000000000013
Listener,5,5,0.9,0.01,1,20,4,partner3,group2,0.32312500000000033
Listener,5,5,0.9,0.01,1,20,4,partner3,group1,0.6768749999999998
Listener,5,5,0.9,0.01,1,20,4,partner4,group2,0.6331249999999999
Listener,5,5,0.9,0.01,1,20,4,partner4,group1,0.3668750000000002
Listener,5,5,0.9,0.01,1,21,4,partner1,group1,1
Listener,5,5,0.9,0.01,1,21,4,partner2,group1,0.30712499999999976
Listener,5,5,0.9,0.01,1,21,4,partner2,group2,0.6928750000000001
Listener,5,5,0.9,0.01,1,21,4,partner3,group2,0.27312499999999973
Listener,5,5,0.9,0.01,1,21,4,partner3,group1,0.7268750000000003
Listener,5,5,0.9,0.01,1,21,4,partner4,group1,0.3287499999999998
Listener,5,5,0.9,0.01,1,21,4,partner4,group2,0.6712500000000001
Listener,5,5,0.9,0.01,1,22,4,partner1,group1,1
Listener,5,5,0.9,0.01,1,22,4,partner2,group1,0.40724999999999983
Listener,5,5,0.9,0.01,1,22,4,partner2,group2,0.5927500000000001
Listener,5,5,0.9,0.01,1,22,4,partner3,group2,0.3189999999999996
Listener,5,5,0.9,0.01,1,22,4,partner3,group1,0.6810000000000005
Listener,5,5,0.9,0.01,1,22,4,partner4,group2,0.6513750000000003
Listener,5,5,0.9,0.01,1,22,4,partner4,group1,0.3486249999999997
Listener,5,5,0.9,0.01,1,23,4,partner1,group1,1
Listener,5,5,0.9,0.01,1,23,4,partner2,group1,0.35537499999999983
Listener,5,5,0.9,0.01,1,23,4,partner2,group2,0.6446250000000001
Listener,5,5,0.9,0.01,1,23,4,partner3,group2,0.3479999999999996
Listener,5,5,0.9,0.01,1,23,4,partner3,group1,0.6520000000000004
Listener,5,5,0.9,0.01,1,23,4,partner4,group1,0.31874999999999964
Listener,5,5,0.9,0.01,1,23,4,partner4,group2,0.6812500000000002
Listener,5,5,0.9,0.01,1,24,4,partner1,group1,1
Listener,5,5,0.9,0.01,1,24,4,partner2,group1,0.3748750000000004
Listener,5,5,0.9,0.01,1,24,4,partner2,group2,0.6251249999999997
Listener,5,5,0.9,0.01,1,24,4,partner3,group1,0.694
Listener,5,5,0.9,0.01,1,24,4,partner3,group2,0.306
Listener,5,5,0.9,0.01,1,24,4,partner4,group1,0.30000000000000004
Listener,5,5,0.9,0.01,1,24,4,partner4,group2,0.7
Listener,5,5,0.9,0.01,2,1,1,partner1,group1,1
Listener,5,5,0.9,0.01,2,1,1,partner2,group2,0.5326249999999999
Listener,5,5,0.9,0.01,2,1,1,partner2,group1,0.4673750000000001
Listener,5,5,0.9,0.01,2,1,1,partner3,group1,0.5290000000000002
Listener,5,5,0.9,0.01,2,1,1,partner3,group2,0.4709999999999997
Listener,5,5,0.9,0.01,2,1,1,partner4,group1,0.45075000000000076
Listener,5,5,0.9,0.01,2,1,1,partner4,group2,0.5492499999999992
Listener,5,5,0.9,0.01,2,2,1,partner1,group1,1
Listener,5,5,0.9,0.01,2,2,1,partner2,group1,0.504375
Listener,5,5,0.9,0.01,2,2,1,partner2,group2,0.49562499999999987
Listener,5,5,0.9,0.01,2,2,1,partner3,group1,0.5208749999999999
Listener,5,5,0.9,0.01,2,2,1,partner3,group2,0.4791250000000002
Listener,5,5,0.9,0.01,2,2,1,partner4,group1,0.45787500000000075
Listener,5,5,0.9,0.01,2,2,1,partner4,group2,0.5421249999999993
Listener,5,5,0.9,0.01,2,3,1,partner1,group1,1
Listener,5,5,0.9,0.01,2,3,1,partner2,group2,0.49600000000000055
Listener,5,5,0.9,0.01,2,3,1,partner2,group1,0.5039999999999996
Listener,5,5,0.9,0.01,2,3,1,partner3,group2,0.5040000000000006
Listener,5,5,0.9,0.01,2,3,1,partner3,group1,0.4959999999999995
Listener,5,5,0.9,0.01,2,3,1,partner4,group1,0.5212500000000002
Listener,5,5,0.9,0.01,2,3,1,partner4,group2,0.47874999999999984
Listener,5,5,0.9,0.01,2,4,1,partner1,group1,1
Listener,5,5,0.9,0.01,2,4,1,partner2,group2,0.4527500000000005
Listener,5,5,0.9,0.01,2,4,1,partner2,group1,0.5472499999999996
Listener,5,5,0.9,0.01,2,4,1,partner3,group2,0.5127499999999998
Listener,5,5,0.9,0.01,2,4,1,partner3,group1,0.4872500000000002
Listener,5,5,0.9,0.01,2,4,1,partner4,group1,0.5091249999999999
Listener,5,5,0.9,0.01,2,4,1,partner4,group2,0.490875
Listener,5,5,0.9,0.01,2,5,1,partner1,group1,1
Listener,5,5,0.9,0.01,2,5,1,partner2,group2,0.5019999999999998
Listener,5,5,0.9,0.01,2,5,1,partner2,group1,0.49800000000000033
Listener,5,5,0.9,0.01,2,5,1,partner3,group2,0.5173749999999997
Listener,5,5,0.9,0.01,2,5,1,partner3,group1,0.4826250000000002
Listener,5,5,0.9,0.01,2,5,1,partner4,group1,0.4853749999999997
Listener,5,5,0.9,0.01,2,5,1,partner4,group2,0.5146250000000003
Listener,5,5,0.9,0.01,2,6,1,partner1,group1,1
Listener,5,5,0.9,0.01,2,6,1,partner2,group2,0.48350000000000015
Listener,5,5,0.9,0.01,2,6,1,partner2,group1,0.5164999999999998
Listener,5,5,0.9,0.01,2,6,1,partner3,group2,0.516125
Listener,5,5,0.9,0.01,2,6,1,partner3,group1,0.48387499999999994
Listener,5,5,0.9,0.01,2,6,1,partner4,group2,0.5099999999999998
Listener,5,5,0.9,0.01,2,6,1,partner4,group1,0.4900000000000003
