model,speakerAlpha,listenerAlpha,costWeight,discountFactor,guessingEpsilon,scalingFactor,              trialNum,speakerID,listenerID,partnerID,intendedName,speakerChoice,listenerChoice,              longUttScore,correctProb
Listener,5,5,0,0.9,0.01,1,1,1,5,1,A,word1,B,-1.0525850082651598
Listener,5,5,0,0.9,0.01,1,2,1,5,1,B,word2,B,-0.000002197593638147784
Listener,5,5,0,0.9,0.01,1,3,1,5,1,A,word1,A,-1.8948629289752264e-8
Listener,5,5,0,0.9,0.01,1,4,1,5,1,B,word2,B,-1.9150248072326172e-9
Listener,5,5,0,0.9,0.01,1,5,1,5,1,A,word1,A,-2.5051871691357744e-10
Listener,5,5,0,0.9,0.01,1,6,1,5,1,B,word2,B,-8.006395546865321e-11
Listener,5,5,0,0.9,0.01,1,7,2,5,2,A,word2,A,-3.2067276692163507
Listener,5,5,0,0.9,0.01,1,8,2,5,2,B,word1,B,-0.000010726351719291987
Listener,5,5,0,0.9,0.01,1,9,2,5,2,A,word2,A,-9.712894449699371e-8
Listener,5,5,0,0.9,0.01,1,10,2,5,2,B,word1,B,-3.3429410406880936e-9
Listener,5,5,0,0.9,0.01,1,11,2,5,2,A,word2,A,-4.526232722981852e-10
Listener,5,5,0,0.9,0.01,1,12,2,5,2,B,word1,B,-8.588108002896184e-11
Listener,5,5,0,0.9,0.01,1,13,3,5,3,A,word1,B,-1.1742646034717268
Listener,5,5,0,0.9,0.01,1,14,3,5,3,B,word2,B,-0.000002538581211458492
Listener,5,5,0,0.9,0.01,1,15,3,5,3,A,word1,A,-3.6771313559552634e-8
Listener,5,5,0,0.9,0.01,1,16,3,5,3,B,word2,B,-1.2522511924142602e-9
Listener,5,5,0,0.9,0.01,1,17,3,5,3,A,word1,A,-2.3854807021453684e-10
Listener,5,5,0,0.9,0.01,1,18,3,5,3,B,word2,B,-6.741007752225246e-11
Listener,5,5,0,0.9,0.01,1,19,4,5,4,A,word2,A,-3.0712716823931157
Listener,5,5,0,0.9,0.01,1,20,4,5,4,B,word1,B,-0.000003949526088893395
Listener,5,5,0,0.9,0.01,1,21,4,5,4,A,word2,A,-5.045051603844801e-8
Listener,5,5,0,0.9,0.01,1,22,4,5,4,B,word1,B,-5.404426698556493e-9
Listener,5,5,0,0.9,0.01,1,23,4,5,4,A,word2,A,-4.532227927317543e-10
Listener,5,5,0,0.9,0.01,1,24,4,5,4,B,word1,B,-1.1955703094916603e-10
