model,speakerAlpha,listenerAlpha,costWeight,discountFactor,guessingEpsilon,scalingFactor,              trialNum,speakerID,listenerID,partnerID,intendedName,speakerChoice,listenerChoice,              longUttScore,correctProb
Listener,5,5,0,0.9,0.01,5,1,1,5,1,A,word1,B,-0.8097374109698379
Listener,5,5,0,0.9,0.01,5,2,1,5,1,B,word2,B,-0.0000020138000777874004
Listener,5,5,0,0.9,0.01,5,3,1,5,1,A,word1,A,-4.1203535655165675e-8
Listener,5,5,0,0.9,0.01,5,4,1,5,1,B,word2,B,-1.5619552330411958e-9
Listener,5,5,0,0.9,0.01,5,5,1,5,1,A,word1,A,-2.792328590962734e-10
Listener,5,5,0,0.9,0.01,5,6,1,5,1,B,word2,B,-8.947731445064296e-11
Listener,5,5,0,0.9,0.01,5,7,2,5,2,A,word2,B,-1.3019937737897287
Listener,5,5,0,0.9,0.01,5,8,2,5,2,B,word1,B,-0.000004332861754282113
Listener,5,5,0,0.9,0.01,5,9,2,5,2,A,word2,A,-3.2427344557959495e-8
Listener,5,5,0,0.9,0.01,5,10,2,5,2,B,word1,B,-3.562172563270239e-9
Listener,5,5,0,0.9,0.01,5,11,2,5,2,A,word2,A,-2.9675861772344853e-10
Listener,5,5,0,0.9,0.01,5,12,2,5,2,B,word1,B,-6.830802590463023e-11
Listener,5,5,0,0.9,0.01,5,13,3,5,3,A,word1,B,-0.713869083972952
Listener,5,5,0,0.9,0.01,5,14,3,5,3,B,word2,B,-0.000002630923981318578
Listener,5,5,0,0.9,0.01,5,15,3,5,3,A,word1,A,-3.4508247633066326e-8
Listener,5,5,0,0.9,0.01,5,16,3,5,3,B,word2,B,-1.7947892077549213e-9
Listener,5,5,0,0.9,0.01,5,17,3,5,3,A,word1,A,-2.4300872428394984e-10
Listener,5,5,0,0.9,0.01,5,18,3,5,3,B,word2,B,-7.623834897010087e-11
Listener,5,5,0,0.9,0.01,5,19,4,5,4,A,word2,B,-1.2419965982010712
Listener,5,5,0,0.9,0.01,5,20,4,5,4,B,word1,B,-0.0000033121367585885297
Listener,5,5,0,0.9,0.01,5,21,4,5,4,A,word2,A,-4.484521710170328e-8
Listener,5,5,0,0.9,0.01,5,22,4,5,4,B,word1,B,-3.1496814095397427e-9
Listener,5,5,0,0.9,0.01,5,23,4,5,4,A,word2,A,-3.104156931981136e-10
Listener,5,5,0,0.9,0.01,5,24,4,5,4,B,word1,B,-5.2562842968444685e-11
