model,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon, iterationNum, trialNum,                  speakerID, listenerID, partnerID,partner,val
FlexibleSpeaker1,5,5,0.9,0.01,0,1,5,1,partner1,group1,1
FlexibleSpeaker1,5,5,0.9,0.01,0,1,5,1,partner2,group1,0.48412500000000047
FlexibleSpeaker1,5,5,0.9,0.01,0,1,5,1,partner2,group2,0.5158749999999996
FlexibleSpeaker1,5,5,0.9,0.01,0,1,5,1,partner3,group2,0.5209999999999997
FlexibleSpeaker1,5,5,0.9,0.01,0,1,5,1,partner3,group1,0.4790000000000003
FlexibleSpeaker1,5,5,0.9,0.01,0,1,5,1,partner4,group1,0.5313749999999997
FlexibleSpeaker1,5,5,0.9,0.01,0,1,5,1,partner4,group2,0.4686250000000004
FlexibleSpeaker1,5,5,0.9,0.01,0,2,5,1,partner1,group1,1
FlexibleSpeaker1,5,5,0.9,0.01,0,2,5,1,partner2,group1,0.53275
FlexibleSpeaker1,5,5,0.9,0.01,0,2,5,1,partner2,group2,0.46725000000000005
FlexibleSpeaker1,5,5,0.9,0.01,0,2,5,1,partner3,group1,0.5005000000000001
FlexibleSpeaker1,5,5,0.9,0.01,0,2,5,1,partner3,group2,0.49949999999999994
FlexibleSpeaker1,5,5,0.9,0.01,0,2,5,1,partner4,group2,0.5197499999999997
FlexibleSpeaker1,5,5,0.9,0.01,0,2,5,1,partner4,group1,0.48025000000000034
FlexibleSpeaker1,5,5,0.9,0.01,0,3,5,1,partner1,group1,1
FlexibleSpeaker1,5,5,0.9,0.01,0,3,5,1,partner2,group2,0.5207499999999999
FlexibleSpeaker1,5,5,0.9,0.01,0,3,5,1,partner2,group1,0.47925000000000006
FlexibleSpeaker1,5,5,0.9,0.01,0,3,5,1,partner3,group1,0.49424999999999975
FlexibleSpeaker1,5,5,0.9,0.01,0,3,5,1,partner3,group2,0.5057500000000003
FlexibleSpeaker1,5,5,0.9,0.01,0,3,5,1,partner4,group2,0.5547499999999996
FlexibleSpeaker1,5,5,0.9,0.01,0,3,5,1,partner4,group1,0.44525000000000037
FlexibleSpeaker1,5,5,0.9,0.01,0,4,5,1,partner1,group1,1
FlexibleSpeaker1,5,5,0.9,0.01,0,4,5,1,partner2,group2,0.520625
FlexibleSpeaker1,5,5,0.9,0.01,0,4,5,1,partner2,group1,0.47937500000000005
FlexibleSpeaker1,5,5,0.9,0.01,0,4,5,1,partner3,group1,0.4713750000000006
FlexibleSpeaker1,5,5,0.9,0.01,0,4,5,1,partner3,group2,0.5286249999999995
FlexibleSpeaker1,5,5,0.9,0.01,0,4,5,1,partner4,group1,0.5083749999999999
FlexibleSpeaker1,5,5,0.9,0.01,0,4,5,1,partner4,group2,0.49162500000000015
FlexibleSpeaker1,5,5,0.9,0.01,0,5,5,1,partner1,group1,1
FlexibleSpeaker1,5,5,0.9,0.01,0,5,5,1,partner2,group2,0.5166249999999997
FlexibleSpeaker1,5,5,0.9,0.01,0,5,5,1,partner2,group1,0.4833750000000002
FlexibleSpeaker1,5,5,0.9,0.01,0,5,5,1,partner3,group1,0.49162500000000037
FlexibleSpeaker1,5,5,0.9,0.01,0,5,5,1,partner3,group2,0.5083749999999996
FlexibleSpeaker1,5,5,0.9,0.01,0,5,5,1,partner4,group2,0.48662500000000053
FlexibleSpeaker1,5,5,0.9,0.01,0,5,5,1,partner4,group1,0.5133749999999997
FlexibleSpeaker1,5,5,0.9,0.01,0,6,5,1,partner1,group1,1
FlexibleSpeaker1,5,5,0.9,0.01,0,6,5,1,partner2,group2,0.48650000000000054
FlexibleSpeaker1,5,5,0.9,0.01,0,6,5,1,partner2,group1,0.5134999999999993
FlexibleSpeaker1,5,5,0.9,0.01,0,6,5,1,partner3,group1,0.5358749999999999
FlexibleSpeaker1,5,5,0.9,0.01,0,6,5,1,partner3,group2,0.4641250000000001
FlexibleSpeaker1,5,5,0.9,0.01,0,6,5,1,partner4,group2,0.4791250000000002
FlexibleSpeaker1,5,5,0.9,0.01,0,6,5,1,partner4,group1,0.5208749999999999
FlexibleSpeaker1,5,5,0.9,0.01,0,7,5,2,partner1,group1,1
FlexibleSpeaker1,5,5,0.9,0.01,0,7,5,2,partner2,group1,0.4911250000000007
FlexibleSpeaker1,5,5,0.9,0.01,0,7,5,2,partner2,group2,0.5088749999999993
FlexibleSpeaker1,5,5,0.9,0.01,0,7,5,2,partner3,group1,0.5003750000000002
FlexibleSpeaker1,5,5,0.9,0.01,0,7,5,2,partner3,group2,0.4996249999999998
FlexibleSpeaker1,5,5,0.9,0.01,0,7,5,2,partner4,group2,0.5033749999999998
FlexibleSpeaker1,5,5,0.9,0.01,0,7,5,2,partner4,group1,0.49662500000000015
FlexibleSpeaker1,5,5,0.9,0.01,0,8,5,2,partner1,group1,1
FlexibleSpeaker1,5,5,0.9,0.01,0,8,5,2,partner2,group2,0.37275000000000014
FlexibleSpeaker1,5,5,0.9,0.01,0,8,5,2,partner2,group1,0.6272499999999999
FlexibleSpeaker1,5,5,0.9,0.01,0,8,5,2,partner3,group1,0.5008749999999994
FlexibleSpeaker1,5,5,0.9,0.01,0,8,5,2,partner3,group2,0.4991250000000005
FlexibleSpeaker1,5,5,0.9,0.01,0,8,5,2,partner4,group1,0.49400000000000016
FlexibleSpeaker1,5,5,0.9,0.01,0,8,5,2,partner4,group2,0.5059999999999998
FlexibleSpeaker1,5,5,0.9,0.01,0,9,5,2,partner1,group1,1
FlexibleSpeaker1,5,5,0.9,0.01,0,9,5,2,partner2,group1,0.6466249999999998
FlexibleSpeaker1,5,5,0.9,0.01,0,9,5,2,partner2,group2,0.3533750000000003
FlexibleSpeaker1,5,5,0.9,0.01,0,9,5,2,partner3,group2,0.47400000000000064
FlexibleSpeaker1,5,5,0.9,0.01,0,9,5,2,partner3,group1,0.5259999999999994
FlexibleSpeaker1,5,5,0.9,0.01,0,9,5,2,partner4,group1,0.4874999999999997
FlexibleSpeaker1,5,5,0.9,0.01,0,9,5,2,partner4,group2,0.5125000000000002
FlexibleSpeaker1,5,5,0.9,0.01,0,10,5,2,partner1,group1,1
FlexibleSpeaker1,5,5,0.9,0.01,0,10,5,2,partner2,group2,0.28675000000000006
FlexibleSpeaker1,5,5,0.9,0.01,0,10,5,2,partner2,group1,0.7132499999999999
FlexibleSpeaker1,5,5,0.9,0.01,0,10,5,2,partner3,group2,0.4966250000000001
FlexibleSpeaker1,5,5,0.9,0.01,0,10,5,2,partner3,group1,0.5033749999999999
FlexibleSpeaker1,5,5,0.9,0.01,0,10,5,2,partner4,group2,0.4567500000000002
FlexibleSpeaker1,5,5,0.9,0.01,0,10,5,2,partner4,group1,0.5432499999999998
FlexibleSpeaker1,5,5,0.9,0.01,0,11,5,2,partner1,group1,1
FlexibleSpeaker1,5,5,0.9,0.01,0,11,5,2,partner2,group1,0.6864999999999996
FlexibleSpeaker1,5,5,0.9,0.01,0,11,5,2,partner2,group2,0.3135000000000004
FlexibleSpeaker1,5,5,0.9,0.01,0,11,5,2,partner3,group1,0.4726250000000003
FlexibleSpeaker1,5,5,0.9,0.01,0,11,5,2,partner3,group2,0.5273749999999997
FlexibleSpeaker1,5,5,0.9,0.01,0,11,5,2,partner4,group1,0.4832500000000003
FlexibleSpeaker1,5,5,0.9,0.01,0,11,5,2,partner4,group2,0.5167499999999998
FlexibleSpeaker1,5,5,0.9,0.01,0,12,5,2,partner1,group1,1
FlexibleSpeaker1,5,5,0.9,0.01,0,12,5,2,partner2,group2,0.30962500000000004
FlexibleSpeaker1,5,5,0.9,0.01,0,12,5,2,partner2,group1,0.690375
FlexibleSpeaker1,5,5,0.9,0.01,0,12,5,2,partner3,group2,0.5013750000000001
FlexibleSpeaker1,5,5,0.9,0.01,0,12,5,2,partner3,group1,0.49862499999999976
FlexibleSpeaker1,5,5,0.9,0.01,0,12,5,2,partner4,group2,0.507375
FlexibleSpeaker1,5,5,0.9,0.01,0,12,5,2,partner4,group1,0.492625
FlexibleSpeaker1,5,5,0.9,0.01,0,13,5,3,partner1,group1,1
FlexibleSpeaker1,5,5,0.9,0.01,0,13,5,3,partner2,group2,0.29462500000000064
FlexibleSpeaker1,5,5,0.9,0.01,0,13,5,3,partner2,group1,0.7053749999999994
FlexibleSpeaker1,5,5,0.9,0.01,0,13,5,3,partner3,group2,0.484
FlexibleSpeaker1,5,5,0.9,0.01,0,13,5,3,partner3,group1,0.5159999999999999
FlexibleSpeaker1,5,5,0.9,0.01,0,13,5,3,partner4,group1,0.4611249999999999
FlexibleSpeaker1,5,5,0.9,0.01,0,13,5,3,partner4,group2,0.538875
FlexibleSpeaker1,5,5,0.9,0.01,0,14,5,3,partner1,group1,1
FlexibleSpeaker1,5,5,0.9,0.01,0,14,5,3,partner2,group1,0.6672499999999995
FlexibleSpeaker1,5,5,0.9,0.01,0,14,5,3,partner2,group2,0.33275000000000066
FlexibleSpeaker1,5,5,0.9,0.01,0,14,5,3,partner3,group1,0.5876249999999995
FlexibleSpeaker1,5,5,0.9,0.01,0,14,5,3,partner3,group2,0.41237500000000055
FlexibleSpeaker1,5,5,0.9,0.01,0,14,5,3,partner4,group1,0.48587499999999983
FlexibleSpeaker1,5,5,0.9,0.01,0,14,5,3,partner4,group2,0.514125
FlexibleSpeaker1,5,5,0.9,0.01,0,15,5,3,partner1,group1,1
FlexibleSpeaker1,5,5,0.9,0.01,0,15,5,3,partner2,group1,0.665875
FlexibleSpeaker1,5,5,0.9,0.01,0,15,5,3,partner2,group2,0.3341250000000001
FlexibleSpeaker1,5,5,0.9,0.01,0,15,5,3,partner3,group1,0.652375
FlexibleSpeaker1,5,5,0.9,0.01,0,15,5,3,partner3,group2,0.34762499999999996
FlexibleSpeaker1,5,5,0.9,0.01,0,15,5,3,partner4,group2,0.46712499999999973
FlexibleSpeaker1,5,5,0.9,0.01,0,15,5,3,partner4,group1,0.5328750000000003
FlexibleSpeaker1,5,5,0.9,0.01,0,16,5,3,partner1,group1,1
FlexibleSpeaker1,5,5,0.9,0.01,0,16,5,3,partner2,group2,0.32237499999999997
FlexibleSpeaker1,5,5,0.9,0.01,0,16,5,3,partner2,group1,0.6776249999999999
FlexibleSpeaker1,5,5,0.9,0.01,0,16,5,3,partner3,group2,0.3347500000000003
FlexibleSpeaker1,5,5,0.9,0.01,0,16,5,3,partner3,group1,0.6652499999999997
FlexibleSpeaker1,5,5,0.9,0.01,0,16,5,3,partner4,group2,0.5197499999999998
FlexibleSpeaker1,5,5,0.9,0.01,0,16,5,3,partner4,group1,0.4802500000000002
FlexibleSpeaker1,5,5,0.9,0.01,0,17,5,3,partner1,group1,1
FlexibleSpeaker1,5,5,0.9,0.01,0,17,5,3,partner2,group2,0.3137500000000001
FlexibleSpeaker1,5,5,0.9,0.01,0,17,5,3,partner2,group1,0.6862499999999999
FlexibleSpeaker1,5,5,0.9,0.01,0,17,5,3,partner3,group2,0.3255000000000001
FlexibleSpeaker1,5,5,0.9,0.01,0,17,5,3,partner3,group1,0.6744999999999998
