model,speakerAlpha,listenerAlpha,costWeight,discountFactor,guessingEpsilon,scalingFactor,              trialNum,speakerID,listenerID,partnerID,intendedName,speakerChoice,listenerChoice,              longUttScore,correctProb
Listener,5,5,0,0.9,0.01,0.1,1,1,5,1,A,word1,B,-0.6029989600283461
Listener,5,5,0,0.9,0.01,0.1,2,1,5,1,B,word2,B,-0.0000011536186112548207
Listener,5,5,0,0.9,0.01,0.1,3,1,5,1,A,word1,A,-1.0655616879238728e-7
Listener,5,5,0,0.9,0.01,0.1,4,1,5,1,B,word2,B,-1.5131271802538964e-9
Listener,5,5,0,0.9,0.01,0.1,5,1,5,1,A,word1,A,-1.9175550038559288e-10
Listener,5,5,0,0.9,0.01,0.1,6,1,5,1,B,word2,B,-3.3429259361232074e-11
Listener,5,5,0,0.9,0.01,0.1,7,2,5,2,A,word2,B,-10.635596762766257
Listener,5,5,0,0.9,0.01,0.1,8,2,5,2,B,word1,B,-0.00004454881604450259
Listener,5,5,0,0.9,0.01,0.1,9,2,5,2,A,word2,A,-6.912694544787335e-8
Listener,5,5,0,0.9,0.01,0.1,10,2,5,2,B,word1,B,-4.52624494465423e-9
Listener,5,5,0,0.9,0.01,0.1,11,2,5,2,A,word2,A,-3.8007974552673936e-10
Listener,5,5,0,0.9,0.01,0.1,12,2,5,2,B,word1,B,-4.1203329645573636e-10
Listener,5,5,0,0.9,0.01,0.1,13,3,5,3,A,word1,B,-1.4361332696120126
Listener,5,5,0,0.9,0.01,0.1,14,3,5,3,B,word2,B,-3.316511531555002e-8
Listener,5,5,0,0.9,0.01,0.1,15,3,5,3,A,word1,A,-6.812763688846301e-10
Listener,5,5,0,0.9,0.01,0.1,16,3,5,3,B,word2,B,-5.623281841753532e-10
Listener,5,5,0,0.9,0.01,0.1,17,3,5,3,A,word1,A,-1.5848544700082455e-10
Listener,5,5,0,0.9,0.01,0.1,18,3,5,3,B,word2,B,-2.6943114406571188e-11
Listener,5,5,0,0.9,0.01,0.1,19,4,5,4,A,word2,B,-2.82304535879549
Listener,5,5,0,0.9,0.01,0.1,20,4,5,4,B,word1,B,-1.0295229998896136e-7
Listener,5,5,0,0.9,0.01,0.1,21,4,5,4,A,word2,A,-1.6821069456694616e-8
Listener,5,5,0,0.9,0.01,0.1,22,4,5,4,B,word1,B,-1.0390988075384583e-9
Listener,5,5,0,0.9,0.01,0.1,23,4,5,4,A,word2,A,-1.1072409656423125e-10
Listener,5,5,0,0.9,0.01,0.1,24,4,5,4,B,word1,B,-4.0985659311716965e-11
