model,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon, iterationNum, trialNum,                  speakerID, listenerID, partnerID,partner,val,
Speaker,5,5,0.9,0.01,89,8,5,2,partner3,group1,0.515125,0.53418125
Speaker,5,5,0.9,0.01,89,8,5,2,partner3,group2,0.484875,0.5016475
Speaker,5,5,0.9,0.01,89,8,5,2,partner4,group1,0.459625,0.50685125
Speaker,5,5,0.9,0.01,89,8,5,2,partner4,group2,0.540375,0.49182625
Speaker,5,5,0.9,0.01,89,9,5,2,partner1,group1,1,0.9503125
Speaker,5,5,0.9,0.01,89,9,5,2,partner2,group1,0.063125,0.23118875
Speaker,5,5,0.9,0.01,89,9,5,2,partner2,group2,0.936875,0.78267625
Speaker,5,5,0.9,0.01,89,9,5,2,partner3,group1,0.4985,0.5386775
Speaker,5,5,0.9,0.01,89,9,5,2,partner3,group2,0.5015,0.49708625
Speaker,5,5,0.9,0.01,89,9,5,2,partner4,group1,0.416,0.49836375
Speaker,5,5,0.9,0.01,89,9,5,2,partner4,group2,0.584,0.50002875
Speaker,5,5,0.9,0.01,89,10,5,2,partner1,group1,1,0.95197875
Speaker,5,5,0.9,0.01,89,10,5,2,partner2,group1,0.027125,0.1273525
Speaker,5,5,0.9,0.01,89,10,5,2,partner2,group2,0.972875,0.8753425
Speaker,5,5,0.9,0.01,89,10,5,2,partner3,group1,0.54,0.55366375
Speaker,5,5,0.9,0.01,89,10,5,2,partner3,group2,0.46,0.48979625
Speaker,5,5,0.9,0.01,89,10,5,2,partner4,group1,0.48,0.50163375
Speaker,5,5,0.9,0.01,89,10,5,2,partner4,group2,0.52,0.50539375
Speaker,5,5,0.9,0.01,89,11,5,2,partner1,group1,1,0.9468175
Speaker,5,5,0.9,0.01,89,11,5,2,partner2,group1,0.0415,0.1276
Speaker,5,5,0.9,0.01,89,11,5,2,partner2,group2,0.9585,0.874845
Speaker,5,5,0.9,0.01,89,11,5,2,partner3,group1,0.553875,0.54802375
Speaker,5,5,0.9,0.01,89,11,5,2,partner3,group2,0.446125,0.49846625
Speaker,5,5,0.9,0.01,89,11,5,2,partner4,group1,0.635625,0.50815125
Speaker,5,5,0.9,0.01,89,11,5,2,partner4,group2,0.364375,0.5001575
Speaker,5,5,0.9,0.01,89,12,5,2,partner1,group1,1,0.94275625
Speaker,5,5,0.9,0.01,89,12,5,2,partner2,group1,0.007625,0.12526
Speaker,5,5,0.9,0.01,89,12,5,2,partner2,group2,0.992375,0.8782325
Speaker,5,5,0.9,0.01,89,12,5,2,partner3,group1,0.503,0.53095
Speaker,5,5,0.9,0.01,89,12,5,2,partner3,group2,0.497,0.51391125
Speaker,5,5,0.9,0.01,89,12,5,2,partner4,group1,0.393,0.50094625
Speaker,5,5,0.9,0.01,89,12,5,2,partner4,group2,0.607,0.50227375
Speaker,5,5,0.9,0.01,89,13,5,3,partner1,group1,1,0.94842625
Speaker,5,5,0.9,0.01,89,13,5,3,partner2,group1,0.032,0.126565
Speaker,5,5,0.9,0.01,89,13,5,3,partner2,group2,0.968,0.87676
Speaker,5,5,0.9,0.01,89,13,5,3,partner3,group1,0.41625,0.5507925
Speaker,5,5,0.9,0.01,89,13,5,3,partner3,group2,0.58375,0.49730125
Speaker,5,5,0.9,0.01,89,13,5,3,partner4,group1,0.459875,0.48765625
Speaker,5,5,0.9,0.01,89,13,5,3,partner4,group2,0.540125,0.51432875
Speaker,5,5,0.9,0.01,89,14,5,3,partner1,group1,1,0.94659625
Speaker,5,5,0.9,0.01,89,14,5,3,partner2,group1,0.04975,0.12686125
Speaker,5,5,0.9,0.01,89,14,5,3,partner2,group2,0.95025,0.8766275
Speaker,5,5,0.9,0.01,89,14,5,3,partner3,group1,0.904,0.90764875
Speaker,5,5,0.9,0.01,89,14,5,3,partner3,group2,0.096,0.17860125
Speaker,5,5,0.9,0.01,89,14,5,3,partner4,group1,0.519875,0.47308875
Speaker,5,5,0.9,0.01,89,14,5,3,partner4,group2,0.480125,0.48873375
Speaker,5,5,0.9,0.01,89,15,5,3,partner1,group1,1,0.94843875
Speaker,5,5,0.9,0.01,89,15,5,3,partner2,group1,0.041875,0.1215
Speaker,5,5,0.9,0.01,89,15,5,3,partner2,group2,0.958125,0.88229625
Speaker,5,5,0.9,0.01,89,15,5,3,partner3,group1,0.88375,0.94684875
Speaker,5,5,0.9,0.01,89,15,5,3,partner3,group2,0.11625,0.14200625
Speaker,5,5,0.9,0.01,89,15,5,3,partner4,group1,0.522875,0.45718
Speaker,5,5,0.9,0.01,89,15,5,3,partner4,group2,0.477125,0.50636625
Speaker,5,5,0.9,0.01,89,16,5,3,partner1,group1,1,0.9438025
Speaker,5,5,0.9,0.01,89,16,5,3,partner2,group1,0.09025,0.12177375
Speaker,5,5,0.9,0.01,89,16,5,3,partner2,group2,0.90975,0.87961875
Speaker,5,5,0.9,0.01,89,16,5,3,partner3,group1,0.918625,0.979455
Speaker,5,5,0.9,0.01,89,16,5,3,partner3,group2,0.081375,0.11766375
Speaker,5,5,0.9,0.01,89,16,5,3,partner4,group1,0.565,0.467325
Speaker,5,5,0.9,0.01,89,16,5,3,partner4,group2,0.435,0.48596
Speaker,5,5,0.9,0.01,89,17,5,3,partner1,group1,1,0.94820375
Speaker,5,5,0.9,0.01,89,17,5,3,partner2,group1,0.008625,0.120125
Speaker,5,5,0.9,0.01,89,17,5,3,partner2,group2,0.991375,0.883165
Speaker,5,5,0.9,0.01,89,17,5,3,partner3,group1,0.992125,0.97696625
Speaker,5,5,0.9,0.01,89,17,5,3,partner3,group2,0.007875,0.1165175
Speaker,5,5,0.9,0.01,89,17,5,3,partner4,group1,0.54775,0.470215
Speaker,5,5,0.9,0.01,89,17,5,3,partner4,group2,0.45225,0.4836975
Speaker,5,5,0.9,0.01,89,18,5,3,partner1,group1,1,0.94931375
Speaker,5,5,0.9,0.01,89,18,5,3,partner2,group1,0.004875,0.12092125
Speaker,5,5,0.9,0.01,89,18,5,3,partner2,group2,0.995125,0.8822525
Speaker,5,5,0.9,0.01,89,18,5,3,partner3,group1,0.989625,0.975965
Speaker,5,5,0.9,0.01,89,18,5,3,partner3,group2,0.010375,0.11752625
Speaker,5,5,0.9,0.01,89,18,5,3,partner4,group1,0.550375,0.45467
Speaker,5,5,0.9,0.01,89,18,5,3,partner4,group2,0.449625,0.49732625
Speaker,5,5,0.9,0.01,89,19,5,4,partner1,group1,1,0.95133875
Speaker,5,5,0.9,0.01,89,19,5,4,partner2,group1,0.003875,0.121885
Speaker,5,5,0.9,0.01,89,19,5,4,partner2,group2,0.996125,0.881065
Speaker,5,5,0.9,0.01,89,19,5,4,partner3,group1,0.997125,0.97602
Speaker,5,5,0.9,0.01,89,19,5,4,partner3,group2,0.002875,0.1180675
Speaker,5,5,0.9,0.01,89,19,5,4,partner4,group1,0.46225,0.45585375
Speaker,5,5,0.9,0.01,89,19,5,4,partner4,group2,0.53775,0.4947025
Speaker,5,5,0.9,0.01,89,20,5,4,partner1,group1,1,0.95240625
Speaker,5,5,0.9,0.01,89,20,5,4,partner2,group1,0.005375,0.12292375
Speaker,5,5,0.9,0.01,89,20,5,4,partner2,group2,0.994625,0.87936625
Speaker,5,5,0.9,0.01,89,20,5,4,partner3,group1,0.991375,0.97693875
Speaker,5,5,0.9,0.01,89,20,5,4,partner3,group2,0.008625,0.11885125
Speaker,5,5,0.9,0.01,89,20,5,4,partner4,group1,0.07175,0.0691825
Speaker,5,5,0.9,0.01,89,20,5,4,partner4,group2,0.92825,0.84000375
Speaker,5,5,0.9,0.01,89,21,5,4,partner1,group1,1,0.99273375
Speaker,5,5,0.9,0.01,89,21,5,4,partner2,group1,0.0135,0.12774875
Speaker,5,5,0.9,0.01,89,21,5,4,partner2,group2,0.9865,0.874175
Speaker,5,5,0.9,0.01,89,21,5,4,partner3,group1,0.99825,0.9726325
Speaker,5,5,0.9,0.01,89,21,5,4,partner3,group2,0.00175,0.123555
Speaker,5,5,0.9,0.01,89,21,5,4,partner4,group1,0.00975,0.05097375
Speaker,5,5,0.9,0.01,89,21,5,4,partner4,group2,0.99025,0.85406625
Speaker,5,5,0.9,0.01,89,22,5,4,partner1,group1,1,0.99684875
Speaker,5,5,0.9,0.01,89,22,5,4,partner2,group1,0.000875,0.11879125
Speaker,5,5,0.9,0.01,89,22,5,4,partner2,group2,0.999125,0.88643125
Speaker,5,5,0.9,0.01,89,22,5,4,partner3,group1,0.998875,0.97844875
Speaker,5,5,0.9,0.01,89,22,5,4,partner3,group2,0.001125,0.11159
Speaker,5,5,0.9,0.01,89,22,5,4,partner4,group1,0.00175,0.02231875
Speaker,5,5,0.9,0.01,89,22,5,4,partner4,group2,0.99825,0.88718875
Speaker,5,5,0.9,0.01,89,23,5,4,partner1,group1,1,0.99523125
Speaker,5,5,0.9,0.01,89,23,5,4,partner2,group1,0.0005,0.12762125
Speaker,5,5,0.9,0.01,89,23,5,4,partner2,group2,0.9995,0.883545
Speaker,5,5,0.9,0.01,89,23,5,4,partner3,group1,0.998875,0.965355
Speaker,5,5,0.9,0.01,89,23,5,4,partner3,group2,0.001125,0.1129175
Speaker,5,5,0.9,0.01,89,23,5,4,partner4,group1,0.004875,0.03550875
Speaker,5,5,0.9,0.01,89,23,5,4,partner4,group2,0.995125,0.8858875
Speaker,5,5,0.9,0.01,89,24,5,4,partner1,group1,1,0.989165
Speaker,5,5,0.9,0.01,89,24,5,4,partner2,group1,0.014,0.1484425
Speaker,5,5,0.9,0.01,89,24,5,4,partner2,group2,0.986,0.8580725
Speaker,5,5,0.9,0.01,89,24,5,4,partner3,group1,0.995,0.95132375
Speaker,5,5,0.9,0.01,89,24,5,4,partner3,group2,0.005,0.13635375
Speaker,5,5,0.9,0.01,89,24,5,4,partner4,group1,0.0035,0.0494375
Speaker,5,5,0.9,0.01,89,24,5,4,partner4,group2,0.9965,0.86229375
Speaker,5,5,0.9,0.01,88,1,5,1,partner1,group1,1,
Speaker,5,5,0.9,0.01,88,1,5,1,partner2,group1,0.395125,0.557175
Speaker,5,5,0.9,0.01,88,1,5,1,partner2,group2,0.604875,0.49606875
Speaker,5,5,0.9,0.01,88,1,5,1,partner3,group1,0.5655,0.50290125
Speaker,5,5,0.9,0.01,88,1,5,1,partner3,group2,0.4345,0.50046875
Speaker,5,5,0.9,0.01,88,1,5,1,partner4,group1,0.59025,0.4981925
Speaker,5,5,0.9,0.01,88,1,5,1,partner4,group2,0.40975,0.49839375
Speaker,5,5,0.9,0.01,88,2,5,1,partner1,group1,1,0.9468
Speaker,5,5,0.9,0.01,88,2,5,1,partner2,group1,0.500125,0.55387125
Speaker,5,5,0.9,0.01,88,2,5,1,partner2,group2,0.499875,0.5027575
Speaker,5,5,0.9,0.01,88,2,5,1,partner3,group1,0.498875,0.49524
Speaker,5,5,0.9,0.01,88,2,5,1,partner3,group2,0.501125,0.50118
Speaker,5,5,0.9,0.01,88,2,5,1,partner4,group1,0.492375,0.50428375
Speaker,5,5,0.9,0.01,88,2,5,1,partner4,group2,0.507625,0.4956725
Speaker,5,5,0.9,0.01,88,3,5,1,partner1,group1,1,0.946995
Speaker,5,5,0.9,0.01,88,3,5,1,partner2,group1,0.421125,0.546335
Speaker,5,5,0.9,0.01,88,3,5,1,partner2,group2,0.578875,0.5097375
Speaker,5,5,0.9,0.01,88,3,5,1,partner3,group1,0.4165,0.50255625
Speaker,5,5,0.9,0.01,88,3,5,1,partner3,group2,0.5835,0.4936875
Speaker,5,5,0.9,0.01,88,3,5,1,partner4,group1,0.5105,0.49534625
Speaker,5,5,0.9,0.01,88,3,5,1,partner4,group2,0.4895,0.509425
Speaker,5,5,0.9,0.01,88,4,5,1,partner1,group1,1,0.9429125
Speaker,5,5,0.9,0.01,88,4,5,1,partner2,group1,0.523875,0.552335
Speaker,5,5,0.9,0.01,88,4,5,1,partner2,group2,0.476125,0.50316625
Speaker,5,5,0.9,0.01,88,4,5,1,partner3,group1,0.434625,0.498655
Speaker,5,5,0.9,0.01,88,4,5,1,partner3,group2,0.565375,0.49927
Speaker,5,5,0.9,0.01,88,4,5,1,partner4,group1,0.458125,0.495495
Speaker,5,5,0.9,0.01,88,4,5,1,partner4,group2,0.541875,0.5039175
Speaker,5,5,0.9,0.01,88,5,5,1,partner1,group1,1,0.94716125
Speaker,5,5,0.9,0.01,88,5,5,1,partner2,group1,0.487,0.5496225
Speaker,5,5,0.9,0.01,88,5,5,1,partner2,group2,0.513,0.507615
Speaker,5,5,0.9,0.01,88,5,5,1,partner3,group1,0.4595,0.49419625
Speaker,5,5,0.9,0.01,88,5,5,1,partner3,group2,0.5405,0.50482
Speaker,5,5,0.9,0.01,88,5,5,1,partner4,group1,0.504875,0.504115
Speaker,5,5,0.9,0.01,88,5,5,1,partner4,group2,0.495125,0.49524625
Speaker,5,5,0.9,0.01,88,6,5,1,partner1,group1,1,0.944385
Speaker,5,5,0.9,0.01,88,6,5,1,partner2,group1,0.41475,0.55464
Speaker,5,5,0.9,0.01,88,6,5,1,partner2,group2,0.58525,0.49752875
Speaker,5,5,0.9,0.01,88,6,5,1,partner3,group1,0.451,0.51204125
Speaker,5,5,0.9,0.01,88,6,5,1,partner3,group2,0.549,0.4944275
Speaker,5,5,0.9,0.01,88,6,5,1,partner4,group1,0.5315,0.4948475
Speaker,5,5,0.9,0.01,88,6,5,1,partner4,group2,0.4685,0.5000725
Speaker,5,5,0.9,0.01,88,7,5,2,partner1,group1,1,0.9464425
Speaker,5,5,0.9,0.01,88,7,5,2,partner2,group1,0.477,0.55407375
Speaker,5,5,0.9,0.01,88,7,5,2,partner2,group2,0.523,0.50355125
Speaker,5,5,0.9,0.01,88,7,5,2,partner3,group1,0.49225,0.49328
Speaker,5,5,0.9,0.01,88,7,5,2,partner3,group2,0.50775,0.5021975
Speaker,5,5,0.9,0.01,88,7,5,2,partner4,group1,0.462,0.5010675
Speaker,5,5,0.9,0.01,88,7,5,2,partner4,group2,0.538,0.50278625
Speaker,5,5,0.9,0.01,88,8,5,2,partner1,group1,1,0.94304375
Speaker,5,5,0.9,0.01,88,8,5,2,partner2,group1,0.136875,0.2459075
Speaker,5,5,0.9,0.01,88,8,5,2,partner2,group2,0.863125,0.77083875
Speaker,5,5,0.9,0.01,88,8,5,2,partner3,group1,0.489875,0.537465
Speaker,5,5,0.9,0.01,88,8,5,2,partner3,group2,0.510125,0.50195
Speaker,5,5,0.9,0.01,88,8,5,2,partner4,group1,0.47925,0.50710375
Speaker,5,5,0.9,0.01,88,8,5,2,partner4,group2,0.52075,0.49101875
Speaker,5,5,0.9,0.01,88,9,5,2,partner1,group1,1,0.94571625
Speaker,5,5,0.9,0.01,88,9,5,2,partner2,group1,0.119,0.2405575
Speaker,5,5,0.9,0.01,88,9,5,2,partner2,group2,0.881,0.77393875
Speaker,5,5,0.9,0.01,88,9,5,2,partner3,group1,0.4585,0.54306125
Speaker,5,5,0.9,0.01,88,9,5,2,partner3,group2,0.5415,0.49705625
Speaker,5,5,0.9,0.01,88,9,5,2,partner4,group1,0.536125,0.49921875
Speaker,5,5,0.9,0.01,88,9,5,2,partner4,group2,0.463875,0.49834875
Speaker,5,5,0.9,0.01,88,10,5,2,partner1,group1,1,0.94781875
Speaker,5,5,0.9,0.01,88,10,5,2,partner2,group1,0.093875,0.13708125
Speaker,5,5,0.9,0.01,88,10,5,2,partner2,group2,0.906125,0.865885
Speaker,5,5,0.9,0.01,88,10,5,2,partner3,group1,0.50725,0.5579925
Speaker,5,5,0.9,0.01,88,10,5,2,partner3,group2,0.49275,0.49059625
Speaker,5,5,0.9,0.01,88,10,5,2,partner4,group1,0.4425,0.50143375
Speaker,5,5,0.9,0.01,88,10,5,2,partner4,group2,0.5575,0.50499375
Speaker,5,5,0.9,0.01,88,11,5,2,partner1,group1,1,0.9420175
Speaker,5,5,0.9,0.01,88,11,5,2,partner2,group1,0.035875,0.137185
Speaker,5,5,0.9,0.01,88,11,5,2,partner2,group2,0.964125,0.865675
Speaker,5,5,0.9,0.01,88,11,5,2,partner3,group1,0.45825,0.55207
Speaker,5,5,0.9,0.01,88,11,5,2,partner3,group2,0.54175,0.49954375
Speaker,5,5,0.9,0.01,88,11,5,2,partner4,group1,0.43925,0.50625625
Speaker,5,5,0.9,0.01,88,11,5,2,partner4,group2,0.56075,0.50287
Speaker,5,5,0.9,0.01,88,12,5,2,partner1,group1,1,0.9364
Speaker,5,5,0.9,0.01,88,12,5,2,partner2,group1,0.0225,0.13518375
Speaker,5,5,0.9,0.01,88,12,5,2,partner2,group2,0.9775,0.868385
Speaker,5,5,0.9,0.01,88,12,5,2,partner3,group1,0.399,0.53584375
Speaker,5,5,0.9,0.01,88,12,5,2,partner3,group2,0.601,0.51397125
Speaker,5,5,0.9,0.01,88,12,5,2,partner4,group1,0.337,0.50198625
Speaker,5,5,0.9,0.01,88,12,5,2,partner4,group2,0.663,0.50013375
Speaker,5,5,0.9,0.01,88,13,5,3,partner1,group1,1,0.94449625
Speaker,5,5,0.9,0.01,88,13,5,3,partner2,group1,0.0515,0.136245
Speaker,5,5,0.9,0.01,88,13,5,3,partner2,group2,0.9485,0.8674
Speaker,5,5,0.9,0.01,88,13,5,3,partner3,group1,0.492625,0.55631
Speaker,5,5,0.9,0.01,88,13,5,3,partner3,group2,0.507375,0.49562625
Speaker,5,5,0.9,0.01,88,13,5,3,partner4,group1,0.576375,0.488895
Speaker,5,5,0.9,0.01,88,13,5,3,partner4,group2,0.423625,0.51352625
Speaker,5,5,0.9,0.01,88,14,5,3,partner1,group1,1,0.9419975
Speaker,5,5,0.9,0.01,88,14,5,3,partner2,group1,0.0195,0.13636375
Speaker,5,5,0.9,0.01,88,14,5,3,partner2,group2,0.9805,0.8676225
Speaker,5,5,0.9,0.01,88,14,5,3,partner3,group1,0.879125,0.90811125
Speaker,5,5,0.9,0.01,88,14,5,3,partner3,group2,0.120875,0.18668125
Speaker,5,5,0.9,0.01,88,14,5,3,partner4,group1,0.5365,0.46885
Speaker,5,5,0.9,0.01,88,14,5,3,partner4,group2,0.4635,0.48913125
Speaker,5,5,0.9,0.01,88,15,5,3,partner1,group1,1,0.94324
Speaker,5,5,0.9,0.01,88,15,5,3,partner2,group1,0.033,0.13108125
Speaker,5,5,0.9,0.01,88,15,5,3,partner2,group2,0.967,0.87313375
Speaker,5,5,0.9,0.01,88,15,5,3,partner3,group1,0.971125,0.9475925
Speaker,5,5,0.9,0.01,88,15,5,3,partner3,group2,0.028875,0.14968125
Speaker,5,5,0.9,0.01,88,15,5,3,partner4,group1,0.30575,0.45311375
Speaker,5,5,0.9,0.01,88,15,5,3,partner4,group2,0.69425,0.50682375
Speaker,5,5,0.9,0.01,88,16,5,3,partner1,group1,1,0.93857375
Speaker,5,5,0.9,0.01,88,16,5,3,partner2,group1,0.015875,0.13087125
Speaker,5,5,0.9,0.01,88,16,5,3,partner2,group2,0.984125,0.87142375
Speaker,5,5,0.9,0.01,88,16,5,3,partner3,group1,0.989625,0.97936625
Speaker,5,5,0.9,0.01,88,16,5,3,partner3,group2,0.010375,0.12603625
Speaker,5,5,0.9,0.01,88,16,5,3,partner4,group1,0.676,0.46248875
Speaker,5,5,0.9,0.01,88,16,5,3,partner4,group2,0.324,0.48726
Speaker,5,5,0.9,0.01,88,17,5,3,partner1,group1,1,0.94255375
Speaker,5,5,0.9,0.01,88,17,5,3,partner2,group1,0.01275,0.13003875
Speaker,5,5,0.9,0.01,88,17,5,3,partner2,group2,0.98725,0.8733375
Speaker,5,5,0.9,0.01,88,17,5,3,partner3,group1,0.983,0.97695875
Speaker,5,5,0.9,0.01,88,17,5,3,partner3,group2,0.017,0.12636
Speaker,5,5,0.9,0.01,88,17,5,3,partner4,group1,0.498875,0.46481625
Speaker,5,5,0.9,0.01,88,17,5,3,partner4,group2,0.501125,0.4846525
Speaker,5,5,0.9,0.01,88,18,5,3,partner1,group1,1,0.94383625
Speaker,5,5,0.9,0.01,88,18,5,3,partner2,group1,0.029,0.1308725
Speaker,5,5,0.9,0.01,88,18,5,3,partner2,group2,0.971,0.87235
Speaker,5,5,0.9,0.01,88,18,5,3,partner3,group1,0.976375,0.97602
Speaker,5,5,0.9,0.01,88,18,5,3,partner3,group2,0.023625,0.12731875
Speaker,5,5,0.9,0.01,88,18,5,3,partner4,group1,0.589125,0.44927
Speaker,5,5,0.9,0.01,88,18,5,3,partner4,group2,0.410875,0.49833375
Speaker,5,5,0.9,0.01,88,19,5,4,partner1,group1,1,0.945835
Speaker,5,5,0.9,0.01,88,19,5,4,partner2,group1,0.03275,0.13184625
Speaker,5,5,0.9,0.01,88,19,5,4,partner2,group2,0.96725,0.8711425
Speaker,5,5,0.9,0.01,88,19,5,4,partner3,group1,0.967375,0.97601
Speaker,5,5,0.9,0.01,88,19,5,4,partner3,group2,0.032625,0.12801
Speaker,5,5,0.9,0.01,88,19,5,4,partner4,group1,0.482,0.45126
Speaker,5,5,0.9,0.01,88,19,5,4,partner4,group2,0.518,0.4939475
Speaker,5,5,0.9,0.01,88,20,5,4,partner1,group1,1,0.94778375
Speaker,5,5,0.9,0.01,88,20,5,4,partner2,group1,0.04575,0.13287
Speaker,5,5,0.9,0.01,88,20,5,4,partner2,group2,0.95425,0.86947375
Speaker,5,5,0.9,0.01,88,20,5,4,partner3,group1,0.963625,0.97697125
Speaker,5,5,0.9,0.01,88,20,5,4,partner3,group2,0.036375,0.12867875
Speaker,5,5,0.9,0.01,88,20,5,4,partner4,group1,0.04475,0.06855125
Speaker,5,5,0.9,0.01,88,20,5,4,partner4,group2,0.95525,0.83143875
Speaker,5,5,0.9,0.01,88,21,5,4,partner1,group1,1,0.99201625
Speaker,5,5,0.9,0.01,88,21,5,4,partner2,group1,0.005,0.13761375
Speaker,5,5,0.9,0.01,88,21,5,4,partner2,group2,0.995,0.864445
Speaker,5,5,0.9,0.01,88,21,5,4,partner3,group1,0.995,0.972515
Speaker,5,5,0.9,0.01,88,21,5,4,partner3,group2,0.005,0.13352
Speaker,5,5,0.9,0.01,88,21,5,4,partner4,group1,0.069125,0.05089375
Speaker,5,5,0.9,0.01,88,21,5,4,partner4,group2,0.930875,0.84426125
Speaker,5,5,0.9,0.01,88,22,5,4,partner1,group1,1,0.99675125
Speaker,5,5,0.9,0.01,88,22,5,4,partner2,group1,0.003125,0.1287825
Speaker,5,5,0.9,0.01,88,22,5,4,partner2,group2,0.996875,0.87644875
Speaker,5,5,0.9,0.01,88,22,5,4,partner3,group1,0.997625,0.97845125
Speaker,5,5,0.9,0.01,88,22,5,4,partner3,group2,0.002375,0.1215675
Speaker,5,5,0.9,0.01,88,22,5,4,partner4,group1,0.00475,0.0223125
Speaker,5,5,0.9,0.01,88,22,5,4,partner4,group2,0.99525,0.87722375
Speaker,5,5,0.9,0.01,88,23,5,4,partner1,group1,1,0.99521375
Speaker,5,5,0.9,0.01,88,23,5,4,partner2,group1,0.132375,0.13761625
Speaker,5,5,0.9,0.01,88,23,5,4,partner2,group2,0.867625,0.873555
Speaker,5,5,0.9,0.01,88,23,5,4,partner3,group1,0.87125,0.96536125
Speaker,5,5,0.9,0.01,88,23,5,4,partner3,group2,0.12875,0.122895
Speaker,5,5,0.9,0.01,88,23,5,4,partner4,group1,0.14025,0.03547125
Speaker,5,5,0.9,0.01,88,23,5,4,partner4,group2,0.85975,0.875985
Speaker,5,5,0.9,0.01,88,24,5,4,partner1,group1,1,0.98911625
Speaker,5,5,0.9,0.01,88,24,5,4,partner2,group1,0.00425,0.1583025
Speaker,5,5,0.9,0.01,88,24,5,4,partner2,group2,0.99575,0.8483525
Speaker,5,5,0.9,0.01,88,24,5,4,partner3,group1,0.99975,0.95123375
Speaker,5,5,0.9,0.01,88,24,5,4,partner3,group2,0.00025,0.14625375
Speaker,5,5,0.9,0.01,88,24,5,4,partner4,group1,0.0045,0.0494525
Speaker,5,5,0.9,0.01,88,24,5,4,partner4,group2,0.9955,0.85236375
Speaker,5,5,0.9,0.01,87,1,5,1,partner1,group1,1,
Speaker,5,5,0.9,0.01,87,1,5,1,partner2,group1,0.52125,0.56322375
Speaker,5,5,0.9,0.01,87,1,5,1,partner2,group2,0.47875,0.49397125
Speaker,5,5,0.9,0.01,87,1,5,1,partner3,group1,0.5605,0.503295
Speaker,5,5,0.9,0.01,87,1,5,1,partner3,group2,0.4395,0.50177875
Speaker,5,5,0.9,0.01,87,1,5,1,partner4,group1,0.56525,0.496635
Speaker,5,5,0.9,0.01,87,1,5,1,partner4,group2,0.43475,0.50019875
Speaker,5,5,0.9,0.01,87,2,5,1,partner1,group1,1,0.9408975
Speaker,5,5,0.9,0.01,87,2,5,1,partner2,group1,0.468875,0.55887
Speaker,5,5,0.9,0.01,87,2,5,1,partner2,group2,0.531125,0.50276
Speaker,5,5,0.9,0.01,87,2,5,1,partner3,group1,0.449875,0.49525
Speaker,5,5,0.9,0.01,87,2,5,1,partner3,group2,0.550125,0.5011575
Speaker,5,5,0.9,0.01,87,2,5,1,partner4,group1,0.587,0.50437125
Speaker,5,5,0.9,0.01,87,2,5,1,partner4,group2,0.413,0.49552
Speaker,5,5,0.9,0.01,87,3,5,1,partner1,group1,1,0.94207125
Speaker,5,5,0.9,0.01,87,3,5,1,partner2,group1,0.5255,0.55212375
Speaker,5,5,0.9,0.01,87,3,5,1,partner2,group2,0.4745,0.50816
Speaker,5,5,0.9,0.01,87,3,5,1,partner3,group1,0.577,0.50418
Speaker,5,5,0.9,0.01,87,3,5,1,partner3,group2,0.423,0.4920175
Speaker,5,5,0.9,0.01,87,3,5,1,partner4,group1,0.53775,0.49607625
Speaker,5,5,0.9,0.01,87,3,5,1,partner4,group2,0.46225,0.509635
Speaker,5,5,0.9,0.01,87,4,5,1,partner1,group1,1,0.9378075
Speaker,5,5,0.9,0.01,87,4,5,1,partner2,group1,0.5735,0.55709625
Speaker,5,5,0.9,0.01,87,4,5,1,partner2,group2,0.4265,0.50364375
Speaker,5,5,0.9,0.01,87,4,5,1,partner3,group1,0.54325,0.49907
Speaker,5,5,0.9,0.01,87,4,5,1,partner3,group2,0.45675,0.4979625
Speaker,5,5,0.9,0.01,87,4,5,1,partner4,group1,0.4275,0.4965675
Speaker,5,5,0.9,0.01,87,4,5,1,partner4,group2,0.5725,0.50308
Speaker,5,5,0.9,0.01,87,5,5,1,partner1,group1,1,0.94258
Speaker,5,5,0.9,0.01,87,5,5,1,partner2,group1,0.436,0.5547525
Speaker,5,5,0.9,0.01,87,5,5,1,partner2,group2,0.564,0.507355
Speaker,5,5,0.9,0.01,87,5,5,1,partner3,group1,0.51675,0.49473125
Speaker,5,5,0.9,0.01,87,5,5,1,partner3,group2,0.48325,0.50401
Speaker,5,5,0.9,0.01,87,5,5,1,partner4,group1,0.461875,0.50447125
Speaker,5,5,0.9,0.01,87,5,5,1,partner4,group2,0.538125,0.49534375
Speaker,5,5,0.9,0.01,87,6,5,1,partner1,group1,1,0.93933625
Speaker,5,5,0.9,0.01,87,6,5,1,partner2,group1,0.498,0.5604925
Speaker,5,5,0.9,0.01,87,6,5,1,partner2,group2,0.502,0.49582375
Speaker,5,5,0.9,0.01,87,6,5,1,partner3,group1,0.51,0.51338375
Speaker,5,5,0.9,0.01,87,6,5,1,partner3,group2,0.49,0.4934475
Speaker,5,5,0.9,0.01,87,6,5,1,partner4,group1,0.535,0.4950225
Speaker,5,5,0.9,0.01,87,6,5,1,partner4,group2,0.465,0.5007025
Speaker,5,5,0.9,0.01,87,7,5,2,partner1,group1,1,0.9411275
Speaker,5,5,0.9,0.01,87,7,5,2,partner2,group1,0.5805,0.55930375
Speaker,5,5,0.9,0.01,87,7,5,2,partner2,group2,0.4195,0.50309125
Speaker,5,5,0.9,0.01,87,7,5,2,partner3,group1,0.50875,0.4935875
