model,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon, iterationNum, trialNum,                  condition,partnerID,partner,val
Listener,5,5,0.9,0.01,99,7,2,partner2,group1,0.50176875
Listener,5,5,0.9,0.01,99,7,2,partner2,group2,0.49823125
Listener,5,5,0.9,0.01,99,7,2,partner3,group1,0.50089125
Listener,5,5,0.9,0.01,99,7,2,partner3,group2,0.49910875
Listener,5,5,0.9,0.01,99,7,2,partner4,group1,0.4997025
Listener,5,5,0.9,0.01,99,7,2,partner4,group2,0.5002975
Listener,5,5,0.9,0.01,99,8,2,partner1,group1,1
Listener,5,5,0.9,0.01,99,8,2,partner2,group1,0.4877775
Listener,5,5,0.9,0.01,99,8,2,partner2,group2,0.5122225
Listener,5,5,0.9,0.01,99,8,2,partner3,group1,0.50093375
Listener,5,5,0.9,0.01,99,8,2,partner3,group2,0.49906625
Listener,5,5,0.9,0.01,99,8,2,partner4,group1,0.49806125
Listener,5,5,0.9,0.01,99,8,2,partner4,group2,0.50193875
Listener,5,5,0.9,0.01,99,9,2,partner1,group1,1
Listener,5,5,0.9,0.01,99,9,2,partner2,group1,0.48555375
Listener,5,5,0.9,0.01,99,9,2,partner2,group2,0.51444625
Listener,5,5,0.9,0.01,99,9,2,partner3,group1,0.496805
Listener,5,5,0.9,0.01,99,9,2,partner3,group2,0.503195
Listener,5,5,0.9,0.01,99,9,2,partner4,group1,0.50017375
Listener,5,5,0.9,0.01,99,9,2,partner4,group2,0.49982625
Listener,5,5,0.9,0.01,99,10,2,partner1,group1,1
Listener,5,5,0.9,0.01,99,10,2,partner2,group1,0.48351375
Listener,5,5,0.9,0.01,99,10,2,partner2,group2,0.51648625
Listener,5,5,0.9,0.01,99,10,2,partner3,group1,0.500785
Listener,5,5,0.9,0.01,99,10,2,partner3,group2,0.499215
Listener,5,5,0.9,0.01,99,10,2,partner4,group1,0.50004625
Listener,5,5,0.9,0.01,99,10,2,partner4,group2,0.49995375
Listener,5,5,0.9,0.01,99,11,2,partner1,group1,1
Listener,5,5,0.9,0.01,99,11,2,partner2,group1,0.48492125
Listener,5,5,0.9,0.01,99,11,2,partner2,group2,0.51507875
Listener,5,5,0.9,0.01,99,11,2,partner3,group1,0.499885
Listener,5,5,0.9,0.01,99,11,2,partner3,group2,0.500115
Listener,5,5,0.9,0.01,99,11,2,partner4,group1,0.5016275
Listener,5,5,0.9,0.01,99,11,2,partner4,group2,0.4983725
Listener,5,5,0.9,0.01,99,12,2,partner1,group1,1
Listener,5,5,0.9,0.01,99,12,2,partner2,group1,0.48424
Listener,5,5,0.9,0.01,99,12,2,partner2,group2,0.51576
Listener,5,5,0.9,0.01,99,12,2,partner3,group1,0.498505
Listener,5,5,0.9,0.01,99,12,2,partner3,group2,0.501495
Listener,5,5,0.9,0.01,99,12,2,partner4,group1,0.5010225
Listener,5,5,0.9,0.01,99,12,2,partner4,group2,0.4989775
Listener,5,5,0.9,0.01,99,13,3,partner1,group1,1
Listener,5,5,0.9,0.01,99,13,3,partner2,group1,0.48519
Listener,5,5,0.9,0.01,99,13,3,partner2,group2,0.51481
Listener,5,5,0.9,0.01,99,13,3,partner3,group1,0.5017475
Listener,5,5,0.9,0.01,99,13,3,partner3,group2,0.4982525
Listener,5,5,0.9,0.01,99,13,3,partner4,group1,0.50006
Listener,5,5,0.9,0.01,99,13,3,partner4,group2,0.49994
Listener,5,5,0.9,0.01,99,14,3,partner1,group1,1
Listener,5,5,0.9,0.01,99,14,3,partner2,group1,0.48454
Listener,5,5,0.9,0.01,99,14,3,partner2,group2,0.51546
Listener,5,5,0.9,0.01,99,14,3,partner3,group1,0.5088525
Listener,5,5,0.9,0.01,99,14,3,partner3,group2,0.4911475
Listener,5,5,0.9,0.01,99,14,3,partner4,group1,0.4997525
Listener,5,5,0.9,0.01,99,14,3,partner4,group2,0.5002475
Listener,5,5,0.9,0.01,99,15,3,partner1,group1,1
Listener,5,5,0.9,0.01,99,15,3,partner2,group1,0.48243625
Listener,5,5,0.9,0.01,99,15,3,partner2,group2,0.51756375
Listener,5,5,0.9,0.01,99,15,3,partner3,group1,0.5091525
Listener,5,5,0.9,0.01,99,15,3,partner3,group2,0.4908475
Listener,5,5,0.9,0.01,99,15,3,partner4,group1,0.49979
Listener,5,5,0.9,0.01,99,15,3,partner4,group2,0.50021
Listener,5,5,0.9,0.01,99,16,3,partner1,group1,1
Listener,5,5,0.9,0.01,99,16,3,partner2,group1,0.48703125
Listener,5,5,0.9,0.01,99,16,3,partner2,group2,0.51296875
Listener,5,5,0.9,0.01,99,16,3,partner3,group1,0.51238
Listener,5,5,0.9,0.01,99,16,3,partner3,group2,0.48762
Listener,5,5,0.9,0.01,99,16,3,partner4,group1,0.49878125
Listener,5,5,0.9,0.01,99,16,3,partner4,group2,0.50121875
Listener,5,5,0.9,0.01,99,17,3,partner1,group1,1
Listener,5,5,0.9,0.01,99,17,3,partner2,group1,0.48647375
Listener,5,5,0.9,0.01,99,17,3,partner2,group2,0.51352625
Listener,5,5,0.9,0.01,99,17,3,partner3,group1,0.51352
Listener,5,5,0.9,0.01,99,17,3,partner3,group2,0.48648
Listener,5,5,0.9,0.01,99,17,3,partner4,group1,0.50214125
Listener,5,5,0.9,0.01,99,17,3,partner4,group2,0.49785875
Listener,5,5,0.9,0.01,99,18,3,partner1,group1,1
Listener,5,5,0.9,0.01,99,18,3,partner2,group1,0.49011
Listener,5,5,0.9,0.01,99,18,3,partner2,group2,0.50989
Listener,5,5,0.9,0.01,99,18,3,partner3,group1,0.51265875
Listener,5,5,0.9,0.01,99,18,3,partner3,group2,0.48734125
Listener,5,5,0.9,0.01,99,18,3,partner4,group1,0.50000125
Listener,5,5,0.9,0.01,99,18,3,partner4,group2,0.49999875
Listener,5,5,0.9,0.01,99,19,4,partner1,group1,1
Listener,5,5,0.9,0.01,99,19,4,partner2,group1,0.48992625
Listener,5,5,0.9,0.01,99,19,4,partner2,group2,0.51007375
Listener,5,5,0.9,0.01,99,19,4,partner3,group1,0.51399125
Listener,5,5,0.9,0.01,99,19,4,partner3,group2,0.48600875
Listener,5,5,0.9,0.01,99,19,4,partner4,group1,0.49881
Listener,5,5,0.9,0.01,99,19,4,partner4,group2,0.50119
Listener,5,5,0.9,0.01,99,20,4,partner1,group1,1
Listener,5,5,0.9,0.01,99,20,4,partner2,group1,0.49111
Listener,5,5,0.9,0.01,99,20,4,partner2,group2,0.50889
Listener,5,5,0.9,0.01,99,20,4,partner3,group1,0.51086625
Listener,5,5,0.9,0.01,99,20,4,partner3,group2,0.48913375
Listener,5,5,0.9,0.01,99,20,4,partner4,group1,0.49684625
Listener,5,5,0.9,0.01,99,20,4,partner4,group2,0.50315375
Listener,5,5,0.9,0.01,99,21,4,partner1,group1,1
Listener,5,5,0.9,0.01,99,21,4,partner2,group1,0.4911725
Listener,5,5,0.9,0.01,99,21,4,partner2,group2,0.5088275
Listener,5,5,0.9,0.01,99,21,4,partner3,group1,0.5123625
Listener,5,5,0.9,0.01,99,21,4,partner3,group2,0.4876375
Listener,5,5,0.9,0.01,99,21,4,partner4,group1,0.49363625
Listener,5,5,0.9,0.01,99,21,4,partner4,group2,0.50636375
Listener,5,5,0.9,0.01,99,22,4,partner1,group1,1
Listener,5,5,0.9,0.01,99,22,4,partner2,group1,0.49255375
Listener,5,5,0.9,0.01,99,22,4,partner2,group2,0.50744625
Listener,5,5,0.9,0.01,99,22,4,partner3,group1,0.509115
Listener,5,5,0.9,0.01,99,22,4,partner3,group2,0.490885
Listener,5,5,0.9,0.01,99,22,4,partner4,group1,0.489345
Listener,5,5,0.9,0.01,99,22,4,partner4,group2,0.510655
Listener,5,5,0.9,0.01,99,23,4,partner1,group1,1
Listener,5,5,0.9,0.01,99,23,4,partner2,group1,0.49500375
Listener,5,5,0.9,0.01,99,23,4,partner2,group2,0.50499625
Listener,5,5,0.9,0.01,99,23,4,partner3,group1,0.51085
Listener,5,5,0.9,0.01,99,23,4,partner3,group2,0.48915
Listener,5,5,0.9,0.01,99,23,4,partner4,group1,0.4905425
Listener,5,5,0.9,0.01,99,23,4,partner4,group2,0.5094575
Listener,5,5,0.9,0.01,99,24,4,partner1,group1,1
Listener,5,5,0.9,0.01,99,24,4,partner2,group1,0.49399125
Listener,5,5,0.9,0.01,99,24,4,partner2,group2,0.50600875
Listener,5,5,0.9,0.01,99,24,4,partner3,group1,0.5089125
Listener,5,5,0.9,0.01,99,24,4,partner3,group2,0.4910875
Listener,5,5,0.9,0.01,99,24,4,partner4,group1,0.49102875
Listener,5,5,0.9,0.01,99,24,4,partner4,group2,0.50897125
