model,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon, iterationNum, trialNum,                  speakerID, listenerID, partnerID,partner,val
Speaker,5,5,0.9,0.01,99,1,5,1,partner1,group1,1
Speaker,5,5,0.9,0.01,99,1,5,1,partner2,group1,0.4968325
Speaker,5,5,0.9,0.01,99,1,5,1,partner2,group2,0.5031675
Speaker,5,5,0.9,0.01,99,1,5,1,partner3,group1,0.49074125
Speaker,5,5,0.9,0.01,99,1,5,1,partner3,group2,0.50925875
Speaker,5,5,0.9,0.01,99,1,5,1,partner4,group1,0.50272375
Speaker,5,5,0.9,0.01,99,1,5,1,partner4,group2,0.49727625
Speaker,5,5,0.9,0.01,99,2,5,1,partner1,group1,1
Speaker,5,5,0.9,0.01,99,2,5,1,partner2,group1,0.49329125
Speaker,5,5,0.9,0.01,99,2,5,1,partner2,group2,0.50670875
Speaker,5,5,0.9,0.01,99,2,5,1,partner3,group1,0.4991175
Speaker,5,5,0.9,0.01,99,2,5,1,partner3,group2,0.5008825
Speaker,5,5,0.9,0.01,99,2,5,1,partner4,group1,0.49816
Speaker,5,5,0.9,0.01,99,2,5,1,partner4,group2,0.50184
Speaker,5,5,0.9,0.01,99,3,5,1,partner1,group1,1
Speaker,5,5,0.9,0.01,99,3,5,1,partner2,group1,0.50517375
Speaker,5,5,0.9,0.01,99,3,5,1,partner2,group2,0.49482625
Speaker,5,5,0.9,0.01,99,3,5,1,partner3,group1,0.49784
Speaker,5,5,0.9,0.01,99,3,5,1,partner3,group2,0.50216
Speaker,5,5,0.9,0.01,99,3,5,1,partner4,group1,0.50037125
Speaker,5,5,0.9,0.01,99,3,5,1,partner4,group2,0.49962875
Speaker,5,5,0.9,0.01,99,4,5,1,partner1,group1,1
Speaker,5,5,0.9,0.01,99,4,5,1,partner2,group1,0.48828125
Speaker,5,5,0.9,0.01,99,4,5,1,partner2,group2,0.51171875
Speaker,5,5,0.9,0.01,99,4,5,1,partner3,group1,0.5019475
Speaker,5,5,0.9,0.01,99,4,5,1,partner3,group2,0.4980525
Speaker,5,5,0.9,0.01,99,4,5,1,partner4,group1,0.495065
Speaker,5,5,0.9,0.01,99,4,5,1,partner4,group2,0.504935
Speaker,5,5,0.9,0.01,99,5,5,1,partner1,group1,1
Speaker,5,5,0.9,0.01,99,5,5,1,partner2,group1,0.5112625
Speaker,5,5,0.9,0.01,99,5,5,1,partner2,group2,0.4887375
Speaker,5,5,0.9,0.01,99,5,5,1,partner3,group1,0.49573625
Speaker,5,5,0.9,0.01,99,5,5,1,partner3,group2,0.50426375
Speaker,5,5,0.9,0.01,99,5,5,1,partner4,group1,0.500595
Speaker,5,5,0.9,0.01,99,5,5,1,partner4,group2,0.499405
Speaker,5,5,0.9,0.01,99,6,5,1,partner1,group1,1
Speaker,5,5,0.9,0.01,99,6,5,1,partner2,group1,0.48710875
Speaker,5,5,0.9,0.01,99,6,5,1,partner2,group2,0.51289125
Speaker,5,5,0.9,0.01,99,6,5,1,partner3,group1,0.50635875
Speaker,5,5,0.9,0.01,99,6,5,1,partner3,group2,0.49364125
Speaker,5,5,0.9,0.01,99,6,5,1,partner4,group1,0.48905125
Speaker,5,5,0.9,0.01,99,6,5,1,partner4,group2,0.51094875
Speaker,5,5,0.9,0.01,99,7,5,2,partner1,group1,1
Speaker,5,5,0.9,0.01,99,7,5,2,partner2,group1,0.49291875
Speaker,5,5,0.9,0.01,99,7,5,2,partner2,group2,0.50708125
Speaker,5,5,0.9,0.01,99,7,5,2,partner3,group1,0.47837375
Speaker,5,5,0.9,0.01,99,7,5,2,partner3,group2,0.52162625
Speaker,5,5,0.9,0.01,99,7,5,2,partner4,group1,0.4965725
Speaker,5,5,0.9,0.01,99,7,5,2,partner4,group2,0.5034275
Speaker,5,5,0.9,0.01,99,8,5,2,partner1,group1,1
Speaker,5,5,0.9,0.01,99,8,5,2,partner2,group1,0.0938475
Speaker,5,5,0.9,0.01,99,8,5,2,partner2,group2,0.9061525
Speaker,5,5,0.9,0.01,99,8,5,2,partner3,group1,0.49879375
Speaker,5,5,0.9,0.01,99,8,5,2,partner3,group2,0.50120625
Speaker,5,5,0.9,0.01,99,8,5,2,partner4,group1,0.5017275
Speaker,5,5,0.9,0.01,99,8,5,2,partner4,group2,0.4982725
Speaker,5,5,0.9,0.01,99,9,5,2,partner1,group1,1
Speaker,5,5,0.9,0.01,99,9,5,2,partner2,group1,0.08559625
Speaker,5,5,0.9,0.01,99,9,5,2,partner2,group2,0.91440375
Speaker,5,5,0.9,0.01,99,9,5,2,partner3,group1,0.4918425
Speaker,5,5,0.9,0.01,99,9,5,2,partner3,group2,0.5081575
Speaker,5,5,0.9,0.01,99,9,5,2,partner4,group1,0.51319625
Speaker,5,5,0.9,0.01,99,9,5,2,partner4,group2,0.48680375
Speaker,5,5,0.9,0.01,99,10,5,2,partner1,group1,1
Speaker,5,5,0.9,0.01,99,10,5,2,partner2,group1,0.008455
Speaker,5,5,0.9,0.01,99,10,5,2,partner2,group2,0.991545
Speaker,5,5,0.9,0.01,99,10,5,2,partner3,group1,0.4906175
Speaker,5,5,0.9,0.01,99,10,5,2,partner3,group2,0.5093825
Speaker,5,5,0.9,0.01,99,10,5,2,partner4,group1,0.46540875
Speaker,5,5,0.9,0.01,99,10,5,2,partner4,group2,0.53459125
Speaker,5,5,0.9,0.01,99,11,5,2,partner1,group1,1
Speaker,5,5,0.9,0.01,99,11,5,2,partner2,group1,0.009215
Speaker,5,5,0.9,0.01,99,11,5,2,partner2,group2,0.990785
Speaker,5,5,0.9,0.01,99,11,5,2,partner3,group1,0.49646
Speaker,5,5,0.9,0.01,99,11,5,2,partner3,group2,0.50354
Speaker,5,5,0.9,0.01,99,11,5,2,partner4,group1,0.50648875
Speaker,5,5,0.9,0.01,99,11,5,2,partner4,group2,0.49351125
Speaker,5,5,0.9,0.01,99,12,5,2,partner1,group1,1
Speaker,5,5,0.9,0.01,99,12,5,2,partner2,group1,0.010345
Speaker,5,5,0.9,0.01,99,12,5,2,partner2,group2,0.989655
Speaker,5,5,0.9,0.01,99,12,5,2,partner3,group1,0.46149875
Speaker,5,5,0.9,0.01,99,12,5,2,partner3,group2,0.53850125
Speaker,5,5,0.9,0.01,99,12,5,2,partner4,group1,0.47323125
Speaker,5,5,0.9,0.01,99,12,5,2,partner4,group2,0.52676875
Speaker,5,5,0.9,0.01,99,13,5,3,partner1,group1,1
Speaker,5,5,0.9,0.01,99,13,5,3,partner2,group1,0.01021875
Speaker,5,5,0.9,0.01,99,13,5,3,partner2,group2,0.98978125
Speaker,5,5,0.9,0.01,99,13,5,3,partner3,group1,0.48281
Speaker,5,5,0.9,0.01,99,13,5,3,partner3,group2,0.51719
Speaker,5,5,0.9,0.01,99,13,5,3,partner4,group1,0.50336875
Speaker,5,5,0.9,0.01,99,13,5,3,partner4,group2,0.49663125
Speaker,5,5,0.9,0.01,99,14,5,3,partner1,group1,1
Speaker,5,5,0.9,0.01,99,14,5,3,partner2,group1,0.00986
Speaker,5,5,0.9,0.01,99,14,5,3,partner2,group2,0.99014
Speaker,5,5,0.9,0.01,99,14,5,3,partner3,group1,0.945365
Speaker,5,5,0.9,0.01,99,14,5,3,partner3,group2,0.054635
Speaker,5,5,0.9,0.01,99,14,5,3,partner4,group1,0.46715875
Speaker,5,5,0.9,0.01,99,14,5,3,partner4,group2,0.53284125
Speaker,5,5,0.9,0.01,99,15,5,3,partner1,group1,1
Speaker,5,5,0.9,0.01,99,15,5,3,partner2,group1,0.010375
Speaker,5,5,0.9,0.01,99,15,5,3,partner2,group2,0.989625
Speaker,5,5,0.9,0.01,99,15,5,3,partner3,group1,0.96390875
Speaker,5,5,0.9,0.01,99,15,5,3,partner3,group2,0.03609125
Speaker,5,5,0.9,0.01,99,15,5,3,partner4,group1,0.50810375
Speaker,5,5,0.9,0.01,99,15,5,3,partner4,group2,0.49189625
Speaker,5,5,0.9,0.01,99,16,5,3,partner1,group1,1
Speaker,5,5,0.9,0.01,99,16,5,3,partner2,group1,0.00851875
Speaker,5,5,0.9,0.01,99,16,5,3,partner2,group2,0.99148125
Speaker,5,5,0.9,0.01,99,16,5,3,partner3,group1,0.99147375
Speaker,5,5,0.9,0.01,99,16,5,3,partner3,group2,0.00852625
Speaker,5,5,0.9,0.01,99,16,5,3,partner4,group1,0.5205875
Speaker,5,5,0.9,0.01,99,16,5,3,partner4,group2,0.4794125
Speaker,5,5,0.9,0.01,99,17,5,3,partner1,group1,1
Speaker,5,5,0.9,0.01,99,17,5,3,partner2,group1,0.010265
Speaker,5,5,0.9,0.01,99,17,5,3,partner2,group2,0.989735
Speaker,5,5,0.9,0.01,99,17,5,3,partner3,group1,0.9897175
Speaker,5,5,0.9,0.01,99,17,5,3,partner3,group2,0.0102825
Speaker,5,5,0.9,0.01,99,17,5,3,partner4,group1,0.49283125
Speaker,5,5,0.9,0.01,99,17,5,3,partner4,group2,0.50716875
Speaker,5,5,0.9,0.01,99,18,5,3,partner1,group1,1
Speaker,5,5,0.9,0.01,99,18,5,3,partner2,group1,0.01657625
Speaker,5,5,0.9,0.01,99,18,5,3,partner2,group2,0.98342375
Speaker,5,5,0.9,0.01,99,18,5,3,partner3,group1,0.98431625
Speaker,5,5,0.9,0.01,99,18,5,3,partner3,group2,0.01568375
Speaker,5,5,0.9,0.01,99,18,5,3,partner4,group1,0.51371125
Speaker,5,5,0.9,0.01,99,18,5,3,partner4,group2,0.48628875
Speaker,5,5,0.9,0.01,99,19,5,4,partner1,group1,1
Speaker,5,5,0.9,0.01,99,19,5,4,partner2,group1,0.01132125
Speaker,5,5,0.9,0.01,99,19,5,4,partner2,group2,0.98867875
Speaker,5,5,0.9,0.01,99,19,5,4,partner3,group1,0.98921125
Speaker,5,5,0.9,0.01,99,19,5,4,partner3,group2,0.01078875
Speaker,5,5,0.9,0.01,99,19,5,4,partner4,group1,0.49422625
Speaker,5,5,0.9,0.01,99,19,5,4,partner4,group2,0.50577375
Speaker,5,5,0.9,0.01,99,20,5,4,partner1,group1,1
Speaker,5,5,0.9,0.01,99,20,5,4,partner2,group1,0.0158525
Speaker,5,5,0.9,0.01,99,20,5,4,partner2,group2,0.9841475
Speaker,5,5,0.9,0.01,99,20,5,4,partner3,group1,0.98629
Speaker,5,5,0.9,0.01,99,20,5,4,partner3,group2,0.01371
Speaker,5,5,0.9,0.01,99,20,5,4,partner4,group1,0.0426825
Speaker,5,5,0.9,0.01,99,20,5,4,partner4,group2,0.9573175
Speaker,5,5,0.9,0.01,99,21,5,4,partner1,group1,1
Speaker,5,5,0.9,0.01,99,21,5,4,partner2,group1,0.02047
Speaker,5,5,0.9,0.01,99,21,5,4,partner2,group2,0.97953
Speaker,5,5,0.9,0.01,99,21,5,4,partner3,group1,0.98184
Speaker,5,5,0.9,0.01,99,21,5,4,partner3,group2,0.01816
Speaker,5,5,0.9,0.01,99,21,5,4,partner4,group1,0.03521125
Speaker,5,5,0.9,0.01,99,21,5,4,partner4,group2,0.96478875
Speaker,5,5,0.9,0.01,99,22,5,4,partner1,group1,1
Speaker,5,5,0.9,0.01,99,22,5,4,partner2,group1,0.03614875
Speaker,5,5,0.9,0.01,99,22,5,4,partner2,group2,0.96385125
Speaker,5,5,0.9,0.01,99,22,5,4,partner3,group1,0.96533375
Speaker,5,5,0.9,0.01,99,22,5,4,partner3,group2,0.03466625
Speaker,5,5,0.9,0.01,99,22,5,4,partner4,group1,0.0352675
Speaker,5,5,0.9,0.01,99,22,5,4,partner4,group2,0.9647325
Speaker,5,5,0.9,0.01,99,23,5,4,partner1,group1,1
Speaker,5,5,0.9,0.01,99,23,5,4,partner2,group1,0.05521375
Speaker,5,5,0.9,0.01,99,23,5,4,partner2,group2,0.94478625
Speaker,5,5,0.9,0.01,99,23,5,4,partner3,group1,0.94582125
Speaker,5,5,0.9,0.01,99,23,5,4,partner3,group2,0.05417875
Speaker,5,5,0.9,0.01,99,23,5,4,partner4,group1,0.05436625
Speaker,5,5,0.9,0.01,99,23,5,4,partner4,group2,0.94563375
Speaker,5,5,0.9,0.01,99,24,5,4,partner1,group1,1
Speaker,5,5,0.9,0.01,99,24,5,4,partner2,group1,0.076995
Speaker,5,5,0.9,0.01,99,24,5,4,partner2,group2,0.923005
Speaker,5,5,0.9,0.01,99,24,5,4,partner3,group1,0.92823625
Speaker,5,5,0.9,0.01,99,24,5,4,partner3,group2,0.07176375
Speaker,5,5,0.9,0.01,99,24,5,4,partner4,group1,0.07295625
Speaker,5,5,0.9,0.01,99,24,5,4,partner4,group2,0.92704375
