model,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon, iterationNum, trialNum,                  condition,partnerID,partner,val
Listener,5,5,0.9,0.01,99,11,2,partner3,group2,0.50129
Listener,5,5,0.9,0.01,99,11,2,partner4,group1,0.515265
Listener,5,5,0.9,0.01,99,11,2,partner4,group2,0.484735
Listener,5,5,0.9,0.01,99,12,2,partner1,group1,1
Listener,5,5,0.9,0.01,99,12,2,partner2,group1,0.13421
Listener,5,5,0.9,0.01,99,12,2,partner2,group2,0.86579
Listener,5,5,0.9,0.01,99,12,2,partner3,group1,0.48724375
Listener,5,5,0.9,0.01,99,12,2,partner3,group2,0.51275625
Listener,5,5,0.9,0.01,99,12,2,partner4,group1,0.48653375
Listener,5,5,0.9,0.01,99,12,2,partner4,group2,0.51346625
Listener,5,5,0.9,0.01,99,13,3,partner1,group1,1
Listener,5,5,0.9,0.01,99,13,3,partner2,group1,0.12383
Listener,5,5,0.9,0.01,99,13,3,partner2,group2,0.87617
Listener,5,5,0.9,0.01,99,13,3,partner3,group1,0.49306625
Listener,5,5,0.9,0.01,99,13,3,partner3,group2,0.50693375
Listener,5,5,0.9,0.01,99,13,3,partner4,group1,0.5071025
Listener,5,5,0.9,0.01,99,13,3,partner4,group2,0.4928975
Listener,5,5,0.9,0.01,99,14,3,partner1,group1,1
Listener,5,5,0.9,0.01,99,14,3,partner2,group1,0.1467
Listener,5,5,0.9,0.01,99,14,3,partner2,group2,0.8533
Listener,5,5,0.9,0.01,99,14,3,partner3,group1,0.78949875
Listener,5,5,0.9,0.01,99,14,3,partner3,group2,0.21050125
Listener,5,5,0.9,0.01,99,14,3,partner4,group1,0.50989
Listener,5,5,0.9,0.01,99,14,3,partner4,group2,0.49011
Listener,5,5,0.9,0.01,99,15,3,partner1,group1,1
Listener,5,5,0.9,0.01,99,15,3,partner2,group1,0.146335
Listener,5,5,0.9,0.01,99,15,3,partner2,group2,0.853665
Listener,5,5,0.9,0.01,99,15,3,partner3,group1,0.82245
Listener,5,5,0.9,0.01,99,15,3,partner3,group2,0.17755
Listener,5,5,0.9,0.01,99,15,3,partner4,group1,0.5237075
Listener,5,5,0.9,0.01,99,15,3,partner4,group2,0.4762925
Listener,5,5,0.9,0.01,99,16,3,partner1,group1,1
Listener,5,5,0.9,0.01,99,16,3,partner2,group1,0.17482625
Listener,5,5,0.9,0.01,99,16,3,partner2,group2,0.82517375
Listener,5,5,0.9,0.01,99,16,3,partner3,group1,0.81795875
Listener,5,5,0.9,0.01,99,16,3,partner3,group2,0.18204125
Listener,5,5,0.9,0.01,99,16,3,partner4,group1,0.50026125
Listener,5,5,0.9,0.01,99,16,3,partner4,group2,0.49973875
Listener,5,5,0.9,0.01,99,17,3,partner1,group1,1
Listener,5,5,0.9,0.01,99,17,3,partner2,group1,0.1594125
Listener,5,5,0.9,0.01,99,17,3,partner2,group2,0.8405875
Listener,5,5,0.9,0.01,99,17,3,partner3,group1,0.83689375
Listener,5,5,0.9,0.01,99,17,3,partner3,group2,0.16310625
Listener,5,5,0.9,0.01,99,17,3,partner4,group1,0.49368125
Listener,5,5,0.9,0.01,99,17,3,partner4,group2,0.50631875
Listener,5,5,0.9,0.01,99,18,3,partner1,group1,1
Listener,5,5,0.9,0.01,99,18,3,partner2,group1,0.18610625
Listener,5,5,0.9,0.01,99,18,3,partner2,group2,0.81389375
Listener,5,5,0.9,0.01,99,18,3,partner3,group1,0.8182075
Listener,5,5,0.9,0.01,99,18,3,partner3,group2,0.1817925
Listener,5,5,0.9,0.01,99,18,3,partner4,group1,0.48648875
Listener,5,5,0.9,0.01,99,18,3,partner4,group2,0.51351125
Listener,5,5,0.9,0.01,99,19,4,partner1,group1,1
Listener,5,5,0.9,0.01,99,19,4,partner2,group1,0.2051
Listener,5,5,0.9,0.01,99,19,4,partner2,group2,0.7949
Listener,5,5,0.9,0.01,99,19,4,partner3,group1,0.80561375
Listener,5,5,0.9,0.01,99,19,4,partner3,group2,0.19438625
Listener,5,5,0.9,0.01,99,19,4,partner4,group1,0.50750375
Listener,5,5,0.9,0.01,99,19,4,partner4,group2,0.49249625
Listener,5,5,0.9,0.01,99,20,4,partner1,group1,1
Listener,5,5,0.9,0.01,99,20,4,partner2,group1,0.20279375
Listener,5,5,0.9,0.01,99,20,4,partner2,group2,0.79720625
Listener,5,5,0.9,0.01,99,20,4,partner3,group1,0.82113125
Listener,5,5,0.9,0.01,99,20,4,partner3,group2,0.17886875
Listener,5,5,0.9,0.01,99,20,4,partner4,group1,0.22373625
Listener,5,5,0.9,0.01,99,20,4,partner4,group2,0.77626375
Listener,5,5,0.9,0.01,99,21,4,partner1,group1,1
Listener,5,5,0.9,0.01,99,21,4,partner2,group1,0.19059875
Listener,5,5,0.9,0.01,99,21,4,partner2,group2,0.80940125
Listener,5,5,0.9,0.01,99,21,4,partner3,group1,0.8368175
Listener,5,5,0.9,0.01,99,21,4,partner3,group2,0.1631825
Listener,5,5,0.9,0.01,99,21,4,partner4,group1,0.1919425
Listener,5,5,0.9,0.01,99,21,4,partner4,group2,0.8080575
Listener,5,5,0.9,0.01,99,22,4,partner1,group1,1
Listener,5,5,0.9,0.01,99,22,4,partner2,group1,0.20359875
Listener,5,5,0.9,0.01,99,22,4,partner2,group2,0.79640125
Listener,5,5,0.9,0.01,99,22,4,partner3,group1,0.83305125
Listener,5,5,0.9,0.01,99,22,4,partner3,group2,0.16694875
Listener,5,5,0.9,0.01,99,22,4,partner4,group1,0.18360125
Listener,5,5,0.9,0.01,99,22,4,partner4,group2,0.81639875
Listener,5,5,0.9,0.01,99,23,4,partner1,group1,1
Listener,5,5,0.9,0.01,99,23,4,partner2,group1,0.19340625
Listener,5,5,0.9,0.01,99,23,4,partner2,group2,0.80659375
Listener,5,5,0.9,0.01,99,23,4,partner3,group1,0.83963125
Listener,5,5,0.9,0.01,99,23,4,partner3,group2,0.16036875
Listener,5,5,0.9,0.01,99,23,4,partner4,group1,0.1660675
Listener,5,5,0.9,0.01,99,23,4,partner4,group2,0.8339325
Listener,5,5,0.9,0.01,99,24,4,partner1,group1,1
Listener,5,5,0.9,0.01,99,24,4,partner2,group1,0.2081225
Listener,5,5,0.9,0.01,99,24,4,partner2,group2,0.7918775
Listener,5,5,0.9,0.01,99,24,4,partner3,group1,0.83867125
Listener,5,5,0.9,0.01,99,24,4,partner3,group2,0.16132875
Listener,5,5,0.9,0.01,99,24,4,partner4,group1,0.16014875
Listener,5,5,0.9,0.01,99,24,4,partner4,group2,0.83985125
