model,speakerAlpha,listenerAlpha,costWeight,discountFactor,guessingEpsilon,scalingFactor,              trialNum,speakerID,listenerID,partnerID,intendedName,speakerChoice,listenerChoice,              longUttScore,correctProb
Listener,5,5,0,0.9,0.01,0.05,1,1,5,1,A,word1,B,-6.6827271569936695
Listener,5,5,0,0.9,0.01,0.05,2,1,5,1,B,word2,B,-6.193656751521712e-7
Listener,5,5,0,0.9,0.01,0.05,3,1,5,1,A,word1,A,-4.697113941534574e-8
Listener,5,5,0,0.9,0.01,0.05,4,1,5,1,B,word2,B,-3.2000973033818507e-9
Listener,5,5,0,0.9,0.01,0.05,5,1,5,1,A,word1,A,-1.7525314533071514e-11
Listener,5,5,0,0.9,0.01,0.05,6,1,5,1,B,word2,B,-4.087730154450912e-11
Listener,5,5,0,0.9,0.01,0.05,7,2,5,2,A,word2,B,-14.162237763842786
Listener,5,5,0,0.9,0.01,0.05,8,2,5,2,B,word1,B,-0.000001778252210392449
Listener,5,5,0,0.9,0.01,0.05,9,2,5,2,A,word2,A,-1.1908430018368738e-7
Listener,5,5,0,0.9,0.01,0.05,10,2,5,2,B,word1,B,-1.1101806091658904e-8
Listener,5,5,0,0.9,0.01,0.05,11,2,5,2,A,word2,A,-4.580462676867385e-10
Listener,5,5,0,0.9,0.01,0.05,12,2,5,2,B,word1,B,-2.9793922888818596e-10
Listener,5,5,0,0.9,0.01,0.05,13,3,5,3,A,word1,B,-11.718061699718834
Listener,5,5,0,0.9,0.01,0.05,14,3,5,3,B,word2,B,-3.409969442777347e-8
Listener,5,5,0,0.9,0.01,0.05,15,3,5,3,A,word1,A,-3.6625531563597286e-9
Listener,5,5,0,0.9,0.01,0.05,16,3,5,3,B,word2,B,-9.187717254089031e-11
Listener,5,5,0,0.9,0.01,0.05,17,3,5,3,A,word1,A,-3.200084641770261e-11
Listener,5,5,0,0.9,0.01,0.05,18,3,5,3,B,word2,B,-9.547163060575343e-11
Listener,5,5,0,0.9,0.01,0.05,19,4,5,4,A,word2,B,-4.933967384570643
Listener,5,5,0,0.9,0.01,0.05,20,4,5,4,B,word1,B,-7.307759535336278e-9
Listener,5,5,0,0.9,0.01,0.05,21,4,5,4,A,word2,A,-7.116867098179229e-10
Listener,5,5,0,0.9,0.01,0.05,22,4,5,4,B,word1,B,-2.701468385975732e-9
Listener,5,5,0,0.9,0.01,0.05,23,4,5,4,A,word2,A,-7.828293569240852e-11
Listener,5,5,0,0.9,0.01,0.05,24,4,5,4,B,word1,B,-1.940536620300647e-11
