model,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon, iterationNum, trialNum,                  condition,partnerID,partner,val
Listener,5,5,0.9,0.01,1,4,1,partner2,group1,0.48174999999999996
Listener,5,5,0.9,0.01,1,4,1,partner2,group2,0.5182500000000001
Listener,5,5,0.9,0.01,1,4,1,partner3,group1,0.49012499999999976
Listener,5,5,0.9,0.01,1,4,1,partner3,group2,0.5098750000000002
Listener,5,5,0.9,0.01,1,4,1,partner4,group1,0.49574999999999975
Listener,5,5,0.9,0.01,1,4,1,partner4,group2,0.5042500000000003
Listener,5,5,0.9,0.01,1,5,1,partner1,group1,1
Listener,5,5,0.9,0.01,1,5,1,partner2,group2,0.5129999999999999
Listener,5,5,0.9,0.01,1,5,1,partner2,group1,0.4870000000000001
Listener,5,5,0.9,0.01,1,5,1,partner3,group2,0.5262499999999996
Listener,5,5,0.9,0.01,1,5,1,partner3,group1,0.4737500000000005
Listener,5,5,0.9,0.01,1,5,1,partner4,group2,0.48750000000000016
Listener,5,5,0.9,0.01,1,5,1,partner4,group1,0.5124999999999998
Listener,5,5,0.9,0.01,1,6,1,partner1,group1,1
Listener,5,5,0.9,0.01,1,6,1,partner2,group1,0.5069999999999999
Listener,5,5,0.9,0.01,1,6,1,partner2,group2,0.49300000000000016
Listener,5,5,0.9,0.01,1,6,1,partner3,group1,0.5074999999999998
Listener,5,5,0.9,0.01,1,6,1,partner3,group2,0.4925000000000001
Listener,5,5,0.9,0.01,1,6,1,partner4,group1,0.4925000000000002
Listener,5,5,0.9,0.01,1,6,1,partner4,group2,0.5074999999999997
Listener,5,5,0.9,0.01,1,7,2,partner1,group1,1
Listener,5,5,0.9,0.01,1,7,2,partner2,group2,0.49812499999999993
Listener,5,5,0.9,0.01,1,7,2,partner2,group1,0.5018750000000002
Listener,5,5,0.9,0.01,1,7,2,partner3,group2,0.518
Listener,5,5,0.9,0.01,1,7,2,partner3,group1,0.4820000000000001
Listener,5,5,0.9,0.01,1,7,2,partner4,group2,0.48762499999999986
Listener,5,5,0.9,0.01,1,7,2,partner4,group1,0.5123750000000001
Listener,5,5,0.9,0.01,1,8,2,partner1,group1,1
Listener,5,5,0.9,0.01,1,8,2,partner2,group2,0.5139999999999999
Listener,5,5,0.9,0.01,1,8,2,partner2,group1,0.4860000000000001
Listener,5,5,0.9,0.01,1,8,2,partner3,group2,0.508625
Listener,5,5,0.9,0.01,1,8,2,partner3,group1,0.491375
Listener,5,5,0.9,0.01,1,8,2,partner4,group2,0.490875
Listener,5,5,0.9,0.01,1,8,2,partner4,group1,0.5091249999999999
Listener,5,5,0.9,0.01,1,9,2,partner1,group1,1
Listener,5,5,0.9,0.01,1,9,2,partner2,group1,0.47975
Listener,5,5,0.9,0.01,1,9,2,partner2,group2,0.52025
Listener,5,5,0.9,0.01,1,9,2,partner3,group1,0.48075000000000007
Listener,5,5,0.9,0.01,1,9,2,partner3,group2,0.51925
Listener,5,5,0.9,0.01,1,9,2,partner4,group1,0.4967500000000001
Listener,5,5,0.9,0.01,1,9,2,partner4,group2,0.5032499999999999
Listener,5,5,0.9,0.01,1,10,2,partner1,group1,1
Listener,5,5,0.9,0.01,1,10,2,partner2,group1,0.5097500000000001
Listener,5,5,0.9,0.01,1,10,2,partner2,group2,0.49024999999999974
Listener,5,5,0.9,0.01,1,10,2,partner3,group1,0.5213749999999999
Listener,5,5,0.9,0.01,1,10,2,partner3,group2,0.4786250000000001
Listener,5,5,0.9,0.01,1,10,2,partner4,group2,0.4652500000000003
Listener,5,5,0.9,0.01,1,10,2,partner4,group1,0.5347499999999997
Listener,5,5,0.9,0.01,1,11,2,partner1,group1,1
Listener,5,5,0.9,0.01,1,11,2,partner2,group2,0.5713749999999997
Listener,5,5,0.9,0.01,1,11,2,partner2,group1,0.42862500000000014
Listener,5,5,0.9,0.01,1,11,2,partner3,group2,0.49875
Listener,5,5,0.9,0.01,1,11,2,partner3,group1,0.50125
Listener,5,5,0.9,0.01,1,11,2,partner4,group2,0.5037499999999997
Listener,5,5,0.9,0.01,1,11,2,partner4,group1,0.4962500000000003
Listener,5,5,0.9,0.01,1,12,2,partner1,group1,1
Listener,5,5,0.9,0.01,1,12,2,partner2,group2,0.5408749999999996
Listener,5,5,0.9,0.01,1,12,2,partner2,group1,0.4591250000000004
Listener,5,5,0.9,0.01,1,12,2,partner3,group2,0.5014999999999998
Listener,5,5,0.9,0.01,1,12,2,partner3,group1,0.49850000000000005
Listener,5,5,0.9,0.01,1,12,2,partner4,group1,0.5228749999999998
Listener,5,5,0.9,0.01,1,12,2,partner4,group2,0.4771250000000002
Listener,5,5,0.9,0.01,1,13,3,partner1,group1,1
Listener,5,5,0.9,0.01,1,13,3,partner2,group2,0.5317499999999998
Listener,5,5,0.9,0.01,1,13,3,partner2,group1,0.4682500000000001
Listener,5,5,0.9,0.01,1,13,3,partner3,group2,0.5053749999999997
Listener,5,5,0.9,0.01,1,13,3,partner3,group1,0.49462500000000026
Listener,5,5,0.9,0.01,1,13,3,partner4,group2,0.4788749999999999
Listener,5,5,0.9,0.01,1,13,3,partner4,group1,0.5211250000000002
Listener,5,5,0.9,0.01,1,14,3,partner1,group1,1
Listener,5,5,0.9,0.01,1,14,3,partner2,group2,0.5375
Listener,5,5,0.9,0.01,1,14,3,partner2,group1,0.46250000000000013
Listener,5,5,0.9,0.01,1,14,3,partner3,group1,0.5093750000000002
Listener,5,5,0.9,0.01,1,14,3,partner3,group2,0.49062499999999976
Listener,5,5,0.9,0.01,1,14,3,partner4,group2,0.48387500000000017
Listener,5,5,0.9,0.01,1,14,3,partner4,group1,0.5161249999999997
Listener,5,5,0.9,0.01,1,15,3,partner1,group1,1
Listener,5,5,0.9,0.01,1,15,3,partner2,group1,0.4845000000000001
Listener,5,5,0.9,0.01,1,15,3,partner2,group2,0.5154999999999998
Listener,5,5,0.9,0.01,1,15,3,partner3,group2,0.4946250000000001
Listener,5,5,0.9,0.01,1,15,3,partner3,group1,0.5053749999999999
Listener,5,5,0.9,0.01,1,15,3,partner4,group1,0.511625
Listener,5,5,0.9,0.01,1,15,3,partner4,group2,0.488375
Listener,5,5,0.9,0.01,1,16,3,partner1,group1,1
Listener,5,5,0.9,0.01,1,16,3,partner2,group1,0.45762500000000006
Listener,5,5,0.9,0.01,1,16,3,partner2,group2,0.5423749999999998
Listener,5,5,0.9,0.01,1,16,3,partner3,group1,0.5439999999999996
Listener,5,5,0.9,0.01,1,16,3,partner3,group2,0.4560000000000004
Listener,5,5,0.9,0.01,1,16,3,partner4,group2,0.47612500000000035
Listener,5,5,0.9,0.01,1,16,3,partner4,group1,0.5238749999999996
Listener,5,5,0.9,0.01,1,17,3,partner1,group1,1
Listener,5,5,0.9,0.01,1,17,3,partner2,group2,0.51825
Listener,5,5,0.9,0.01,1,17,3,partner2,group1,0.48175000000000007
Listener,5,5,0.9,0.01,1,17,3,partner3,group2,0.4501250000000003
Listener,5,5,0.9,0.01,1,17,3,partner3,group1,0.5498749999999997
Listener,5,5,0.9,0.01,1,17,3,partner4,group2,0.5025000000000003
Listener,5,5,0.9,0.01,1,17,3,partner4,group1,0.49749999999999966
Listener,5,5,0.9,0.01,1,18,3,partner1,group1,1
Listener,5,5,0.9,0.01,1,18,3,partner2,group2,0.5039999999999998
Listener,5,5,0.9,0.01,1,18,3,partner2,group1,0.4960000000000002
Listener,5,5,0.9,0.01,1,18,3,partner3,group1,0.5182500000000003
Listener,5,5,0.9,0.01,1,18,3,partner3,group2,0.48174999999999973
Listener,5,5,0.9,0.01,1,18,3,partner4,group1,0.5085
Listener,5,5,0.9,0.01,1,18,3,partner4,group2,0.4915
Listener,5,5,0.9,0.01,1,19,4,partner1,group1,1
Listener,5,5,0.9,0.01,1,19,4,partner2,group1,0.4721250000000002
Listener,5,5,0.9,0.01,1,19,4,partner2,group2,0.5278749999999999
Listener,5,5,0.9,0.01,1,19,4,partner3,group1,0.5173750000000005
Listener,5,5,0.9,0.01,1,19,4,partner3,group2,0.4826249999999995
Listener,5,5,0.9,0.01,1,19,4,partner4,group1,0.5140000000000001
Listener,5,5,0.9,0.01,1,19,4,partner4,group2,0.486
Listener,5,5,0.9,0.01,1,20,4,partner1,group1,1
Listener,5,5,0.9,0.01,1,20,4,partner2,group1,0.49087499999999973
Listener,5,5,0.9,0.01,1,20,4,partner2,group2,0.5091250000000003
Listener,5,5,0.9,0.01,1,20,4,partner3,group1,0.5023750000000001
Listener,5,5,0.9,0.01,1,20,4,partner3,group2,0.4976249999999999
Listener,5,5,0.9,0.01,1,20,4,partner4,group2,0.53675
Listener,5,5,0.9,0.01,1,20,4,partner4,group1,0.46325000000000005
Listener,5,5,0.9,0.01,1,21,4,partner1,group1,1
Listener,5,5,0.9,0.01,1,21,4,partner2,group2,0.517
Listener,5,5,0.9,0.01,1,21,4,partner2,group1,0.48300000000000004
Listener,5,5,0.9,0.01,1,21,4,partner3,group2,0.5091249999999995
Listener,5,5,0.9,0.01,1,21,4,partner3,group1,0.49087500000000056
Listener,5,5,0.9,0.01,1,21,4,partner4,group1,0.4696250000000003
Listener,5,5,0.9,0.01,1,21,4,partner4,group2,0.5303749999999996
Listener,5,5,0.9,0.01,1,22,4,partner1,group1,1
Listener,5,5,0.9,0.01,1,22,4,partner2,group2,0.4992499999999998
Listener,5,5,0.9,0.01,1,22,4,partner2,group1,0.5007500000000003
Listener,5,5,0.9,0.01,1,22,4,partner3,group1,0.4882500000000001
Listener,5,5,0.9,0.01,1,22,4,partner3,group2,0.5117499999999999
Listener,5,5,0.9,0.01,1,22,4,partner4,group1,0.5288750000000003
Listener,5,5,0.9,0.01,1,22,4,partner4,group2,0.47112499999999974
Listener,5,5,0.9,0.01,1,23,4,partner1,group1,1
Listener,5,5,0.9,0.01,1,23,4,partner2,group2,0.48924999999999996
Listener,5,5,0.9,0.01,1,23,4,partner2,group1,0.5107499999999999
Listener,5,5,0.9,0.01,1,23,4,partner3,group1,0.53075
Listener,5,5,0.9,0.01,1,23,4,partner3,group2,0.46924999999999994
Listener,5,5,0.9,0.01,1,23,4,partner4,group1,0.4862500000000002
Listener,5,5,0.9,0.01,1,23,4,partner4,group2,0.5137499999999999
Listener,5,5,0.9,0.01,1,24,4,partner1,group1,1
Listener,5,5,0.9,0.01,1,24,4,partner2,group1,0.47299999999999986
Listener,5,5,0.9,0.01,1,24,4,partner2,group2,0.5270000000000001
Listener,5,5,0.9,0.01,1,24,4,partner3,group2,0.4795000000000005
Listener,5,5,0.9,0.01,1,24,4,partner3,group1,0.5204999999999995
Listener,5,5,0.9,0.01,1,24,4,partner4,group1,0.4760000000000001
Listener,5,5,0.9,0.01,1,24,4,partner4,group2,0.5239999999999999
Listener,5,5,0.9,0.01,2,1,1,partner1,group1,1
Listener,5,5,0.9,0.01,2,1,1,partner2,group1,0.47787500000000016
Listener,5,5,0.9,0.01,2,1,1,partner2,group2,0.5221249999999997
Listener,5,5,0.9,0.01,2,1,1,partner3,group2,0.4741250000000001
Listener,5,5,0.9,0.01,2,1,1,partner3,group1,0.5258749999999999
Listener,5,5,0.9,0.01,2,1,1,partner4,group2,0.4986250000000002
Listener,5,5,0.9,0.01,2,1,1,partner4,group1,0.5013749999999998
Listener,5,5,0.9,0.01,2,2,1,partner1,group1,1
Listener,5,5,0.9,0.01,2,2,1,partner2,group2,0.5009999999999997
Listener,5,5,0.9,0.01,2,2,1,partner2,group1,0.49900000000000033
Listener,5,5,0.9,0.01,2,2,1,partner3,group2,0.5082500000000002
Listener,5,5,0.9,0.01,2,2,1,partner3,group1,0.49174999999999974
Listener,5,5,0.9,0.01,2,2,1,partner4,group2,0.51825
Listener,5,5,0.9,0.01,2,2,1,partner4,group1,0.48175
Listener,5,5,0.9,0.01,2,3,1,partner1,group1,1
Listener,5,5,0.9,0.01,2,3,1,partner2,group1,0.49662500000000004
Listener,5,5,0.9,0.01,2,3,1,partner2,group2,0.503375
Listener,5,5,0.9,0.01,2,3,1,partner3,group1,0.4976249999999997
Listener,5,5,0.9,0.01,2,3,1,partner3,group2,0.5023750000000002
Listener,5,5,0.9,0.01,2,3,1,partner4,group1,0.49412499999999976
Listener,5,5,0.9,0.01,2,3,1,partner4,group2,0.5058750000000002
Listener,5,5,0.9,0.01,2,4,1,partner1,group1,1
Listener,5,5,0.9,0.01,2,4,1,partner2,group2,0.5146249999999996
Listener,5,5,0.9,0.01,2,4,1,partner2,group1,0.4853750000000004
Listener,5,5,0.9,0.01,2,4,1,partner3,group2,0.49225000000000013
Listener,5,5,0.9,0.01,2,4,1,partner3,group1,0.5077499999999999
Listener,5,5,0.9,0.01,2,4,1,partner4,group1,0.48925000000000046
Listener,5,5,0.9,0.01,2,4,1,partner4,group2,0.5107499999999996
Listener,5,5,0.9,0.01,2,5,1,partner1,group1,1
Listener,5,5,0.9,0.01,2,5,1,partner2,group2,0.49237500000000034
Listener,5,5,0.9,0.01,2,5,1,partner2,group1,0.5076249999999997
Listener,5,5,0.9,0.01,2,5,1,partner3,group2,0.506
Listener,5,5,0.9,0.01,2,5,1,partner3,group1,0.49399999999999983
Listener,5,5,0.9,0.01,2,5,1,partner4,group2,0.5131249999999996
Listener,5,5,0.9,0.01,2,5,1,partner4,group1,0.4868750000000003
Listener,5,5,0.9,0.01,2,6,1,partner1,group1,1
Listener,5,5,0.9,0.01,2,6,1,partner2,group1,0.48575000000000007
Listener,5,5,0.9,0.01,2,6,1,partner2,group2,0.5142499999999999
Listener,5,5,0.9,0.01,2,6,1,partner3,group2,0.4895000000000003
Listener,5,5,0.9,0.01,2,6,1,partner3,group1,0.5104999999999997
Listener,5,5,0.9,0.01,2,6,1,partner4,group1,0.5231249999999997
Listener,5,5,0.9,0.01,2,6,1,partner4,group2,0.47687500000000016
Listener,5,5,0.9,0.01,2,7,2,partner1,group1,1
Listener,5,5,0.9,0.01,2,7,2,partner2,group1,0.4853749999999999
