model,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon, iterationNum, trialNum,                  condition,partnerID,partner,val
Listener,5,5,0.9,0.01,0,12,2,partner2,group1,0.3800000000000002
Listener,5,5,0.9,0.01,0,12,2,partner2,group2,0.6199999999999998
Listener,5,5,0.9,0.01,0,12,2,partner3,group1,0.5107499999999998
Listener,5,5,0.9,0.01,0,12,2,partner3,group2,0.48925000000000013
Listener,5,5,0.9,0.01,0,12,2,partner4,group2,0.5256249999999998
Listener,5,5,0.9,0.01,0,12,2,partner4,group1,0.47437500000000016
Listener,5,5,0.9,0.01,0,13,3,partner1,group1,1
Listener,5,5,0.9,0.01,0,13,3,partner2,group2,0.5937499999999998
Listener,5,5,0.9,0.01,0,13,3,partner2,group1,0.40625000000000033
Listener,5,5,0.9,0.01,0,13,3,partner3,group1,0.47512499999999985
Listener,5,5,0.9,0.01,0,13,3,partner3,group2,0.5248750000000002
Listener,5,5,0.9,0.01,0,13,3,partner4,group1,0.4651249999999998
Listener,5,5,0.9,0.01,0,13,3,partner4,group2,0.5348750000000002
Listener,5,5,0.9,0.01,0,14,3,partner1,group1,1
Listener,5,5,0.9,0.01,0,14,3,partner2,group2,0.5762499999999993
Listener,5,5,0.9,0.01,0,14,3,partner2,group1,0.42375000000000074
Listener,5,5,0.9,0.01,0,14,3,partner3,group1,0.5337499999999993
Listener,5,5,0.9,0.01,0,14,3,partner3,group2,0.4662500000000007
Listener,5,5,0.9,0.01,0,14,3,partner4,group2,0.48987499999999995
Listener,5,5,0.9,0.01,0,14,3,partner4,group1,0.510125
Listener,5,5,0.9,0.01,0,15,3,partner1,group1,1
Listener,5,5,0.9,0.01,0,15,3,partner2,group1,0.36325000000000035
Listener,5,5,0.9,0.01,0,15,3,partner2,group2,0.6367499999999997
Listener,5,5,0.9,0.01,0,15,3,partner3,group2,0.37900000000000067
Listener,5,5,0.9,0.01,0,15,3,partner3,group1,0.6209999999999993
Listener,5,5,0.9,0.01,0,15,3,partner4,group2,0.4834999999999997
Listener,5,5,0.9,0.01,0,15,3,partner4,group1,0.5165000000000003
Listener,5,5,0.9,0.01,0,16,3,partner1,group1,1
Listener,5,5,0.9,0.01,0,16,3,partner2,group1,0.4133750000000006
Listener,5,5,0.9,0.01,0,16,3,partner2,group2,0.5866249999999994
Listener,5,5,0.9,0.01,0,16,3,partner3,group2,0.4093750000000004
Listener,5,5,0.9,0.01,0,16,3,partner3,group1,0.5906249999999996
Listener,5,5,0.9,0.01,0,16,3,partner4,group1,0.5122499999999998
Listener,5,5,0.9,0.01,0,16,3,partner4,group2,0.4877500000000003
Listener,5,5,0.9,0.01,0,17,3,partner1,group1,1
Listener,5,5,0.9,0.01,0,17,3,partner2,group1,0.3961250000000004
Listener,5,5,0.9,0.01,0,17,3,partner2,group2,0.6038749999999997
Listener,5,5,0.9,0.01,0,17,3,partner3,group1,0.6204999999999996
Listener,5,5,0.9,0.01,0,17,3,partner3,group2,0.3795000000000003
Listener,5,5,0.9,0.01,0,17,3,partner4,group2,0.5236249999999996
Listener,5,5,0.9,0.01,0,17,3,partner4,group1,0.47637500000000044
Listener,5,5,0.9,0.01,0,18,3,partner1,group1,1
Listener,5,5,0.9,0.01,0,18,3,partner2,group1,0.38450000000000056
Listener,5,5,0.9,0.01,0,18,3,partner2,group2,0.6154999999999994
Listener,5,5,0.9,0.01,0,18,3,partner3,group2,0.4061250000000007
Listener,5,5,0.9,0.01,0,18,3,partner3,group1,0.5938749999999993
Listener,5,5,0.9,0.01,0,18,3,partner4,group1,0.5362499999999999
Listener,5,5,0.9,0.01,0,18,3,partner4,group2,0.46375000000000016
Listener,5,5,0.9,0.01,0,19,4,partner1,group1,1
Listener,5,5,0.9,0.01,0,19,4,partner2,group1,0.41187499999999994
Listener,5,5,0.9,0.01,0,19,4,partner2,group2,0.588125
Listener,5,5,0.9,0.01,0,19,4,partner3,group2,0.4108749999999999
Listener,5,5,0.9,0.01,0,19,4,partner3,group1,0.5891250000000001
Listener,5,5,0.9,0.01,0,19,4,partner4,group2,0.48537500000000006
Listener,5,5,0.9,0.01,0,19,4,partner4,group1,0.5146249999999999
Listener,5,5,0.9,0.01,0,20,4,partner1,group1,1
Listener,5,5,0.9,0.01,0,20,4,partner2,group2,0.5588750000000002
Listener,5,5,0.9,0.01,0,20,4,partner2,group1,0.44112499999999966
Listener,5,5,0.9,0.01,0,20,4,partner3,group2,0.4354999999999997
Listener,5,5,0.9,0.01,0,20,4,partner3,group1,0.5645000000000002
Listener,5,5,0.9,0.01,0,20,4,partner4,group1,0.44525000000000003
Listener,5,5,0.9,0.01,0,20,4,partner4,group2,0.55475
Listener,5,5,0.9,0.01,0,21,4,partner1,group1,1
Listener,5,5,0.9,0.01,0,21,4,partner2,group1,0.4606249999999998
Listener,5,5,0.9,0.01,0,21,4,partner2,group2,0.539375
Listener,5,5,0.9,0.01,0,21,4,partner3,group1,0.591
Listener,5,5,0.9,0.01,0,21,4,partner3,group2,0.4089999999999999
Listener,5,5,0.9,0.01,0,21,4,partner4,group1,0.4437500000000001
Listener,5,5,0.9,0.01,0,21,4,partner4,group2,0.5562499999999999
Listener,5,5,0.9,0.01,0,22,4,partner1,group1,1
Listener,5,5,0.9,0.01,0,22,4,partner2,group1,0.43112499999999976
Listener,5,5,0.9,0.01,0,22,4,partner2,group2,0.5688750000000002
Listener,5,5,0.9,0.01,0,22,4,partner3,group1,0.6376250000000001
Listener,5,5,0.9,0.01,0,22,4,partner3,group2,0.36237499999999995
Listener,5,5,0.9,0.01,0,22,4,partner4,group1,0.4234999999999998
Listener,5,5,0.9,0.01,0,22,4,partner4,group2,0.5765000000000002
Listener,5,5,0.9,0.01,0,23,4,partner1,group1,1
Listener,5,5,0.9,0.01,0,23,4,partner2,group1,0.4319999999999995
Listener,5,5,0.9,0.01,0,23,4,partner2,group2,0.5680000000000005
Listener,5,5,0.9,0.01,0,23,4,partner3,group2,0.4278749999999996
Listener,5,5,0.9,0.01,0,23,4,partner3,group1,0.5721250000000004
Listener,5,5,0.9,0.01,0,23,4,partner4,group2,0.5628750000000001
Listener,5,5,0.9,0.01,0,23,4,partner4,group1,0.4371249999999998
Listener,5,5,0.9,0.01,0,24,4,partner1,group1,1
Listener,5,5,0.9,0.01,0,24,4,partner2,group2,0.6052500000000002
Listener,5,5,0.9,0.01,0,24,4,partner2,group1,0.39474999999999977
Listener,5,5,0.9,0.01,0,24,4,partner3,group1,0.6210000000000001
Listener,5,5,0.9,0.01,0,24,4,partner3,group2,0.379
Listener,5,5,0.9,0.01,0,24,4,partner4,group1,0.3426249999999999
Listener,5,5,0.9,0.01,0,24,4,partner4,group2,0.657375
Listener,5,5,0.9,0.01,1,1,1,partner1,group1,1
Listener,5,5,0.9,0.01,1,1,1,partner2,group1,0.5118749999999997
Listener,5,5,0.9,0.01,1,1,1,partner2,group2,0.4881250000000002
Listener,5,5,0.9,0.01,1,1,1,partner3,group1,0.550875
Listener,5,5,0.9,0.01,1,1,1,partner3,group2,0.44912500000000005
Listener,5,5,0.9,0.01,1,1,1,partner4,group1,0.5327499999999997
Listener,5,5,0.9,0.01,1,1,1,partner4,group2,0.4672500000000004
Listener,5,5,0.9,0.01,1,2,1,partner1,group1,1
Listener,5,5,0.9,0.01,1,2,1,partner2,group2,0.4977499999999997
Listener,5,5,0.9,0.01,1,2,1,partner2,group1,0.5022500000000004
Listener,5,5,0.9,0.01,1,2,1,partner3,group1,0.48824999999999985
Listener,5,5,0.9,0.01,1,2,1,partner3,group2,0.5117500000000003
Listener,5,5,0.9,0.01,1,2,1,partner4,group2,0.5427500000000001
Listener,5,5,0.9,0.01,1,2,1,partner4,group1,0.45725
Listener,5,5,0.9,0.01,1,3,1,partner1,group1,1
Listener,5,5,0.9,0.01,1,3,1,partner2,group1,0.5124999999999997
Listener,5,5,0.9,0.01,1,3,1,partner2,group2,0.48750000000000016
Listener,5,5,0.9,0.01,1,3,1,partner3,group2,0.4385
Listener,5,5,0.9,0.01,1,3,1,partner3,group1,0.5615
Listener,5,5,0.9,0.01,1,3,1,partner4,group2,0.48700000000000027
Listener,5,5,0.9,0.01,1,3,1,partner4,group1,0.5129999999999998
Listener,5,5,0.9,0.01,1,4,1,partner1,group1,1
Listener,5,5,0.9,0.01,1,4,1,partner2,group2,0.5061250000000002
Listener,5,5,0.9,0.01,1,4,1,partner2,group1,0.493875
Listener,5,5,0.9,0.01,1,4,1,partner3,group1,0.4871250000000001
Listener,5,5,0.9,0.01,1,4,1,partner3,group2,0.5128749999999999
Listener,5,5,0.9,0.01,1,4,1,partner4,group1,0.47987500000000044
Listener,5,5,0.9,0.01,1,4,1,partner4,group2,0.5201249999999995
Listener,5,5,0.9,0.01,1,5,1,partner1,group1,1
Listener,5,5,0.9,0.01,1,5,1,partner2,group1,0.4894999999999998
Listener,5,5,0.9,0.01,1,5,1,partner2,group2,0.5105000000000001
Listener,5,5,0.9,0.01,1,5,1,partner3,group2,0.5009999999999999
Listener,5,5,0.9,0.01,1,5,1,partner3,group1,0.4990000000000001
Listener,5,5,0.9,0.01,1,5,1,partner4,group2,0.49212499999999987
Listener,5,5,0.9,0.01,1,5,1,partner4,group1,0.5078750000000001
Listener,5,5,0.9,0.01,1,6,1,partner1,group1,1
Listener,5,5,0.9,0.01,1,6,1,partner2,group2,0.49499999999999994
Listener,5,5,0.9,0.01,1,6,1,partner2,group1,0.505
Listener,5,5,0.9,0.01,1,6,1,partner3,group2,0.5064999999999996
Listener,5,5,0.9,0.01,1,6,1,partner3,group1,0.4935000000000003
Listener,5,5,0.9,0.01,1,6,1,partner4,group1,0.4747500000000003
Listener,5,5,0.9,0.01,1,6,1,partner4,group2,0.5252499999999997
Listener,5,5,0.9,0.01,1,7,2,partner1,group1,1
Listener,5,5,0.9,0.01,1,7,2,partner2,group2,0.5038750000000004
Listener,5,5,0.9,0.01,1,7,2,partner2,group1,0.4961249999999996
Listener,5,5,0.9,0.01,1,7,2,partner3,group2,0.5479999999999997
Listener,5,5,0.9,0.01,1,7,2,partner3,group1,0.45200000000000023
Listener,5,5,0.9,0.01,1,7,2,partner4,group1,0.50525
Listener,5,5,0.9,0.01,1,7,2,partner4,group2,0.4947499999999999
Listener,5,5,0.9,0.01,1,8,2,partner1,group1,1
Listener,5,5,0.9,0.01,1,8,2,partner2,group2,0.554
Listener,5,5,0.9,0.01,1,8,2,partner2,group1,0.4459999999999999
Listener,5,5,0.9,0.01,1,8,2,partner3,group1,0.5253750000000003
Listener,5,5,0.9,0.01,1,8,2,partner3,group2,0.4746249999999997
Listener,5,5,0.9,0.01,1,8,2,partner4,group2,0.4893750000000001
Listener,5,5,0.9,0.01,1,8,2,partner4,group1,0.5106249999999998
Listener,5,5,0.9,0.01,1,9,2,partner1,group1,1
Listener,5,5,0.9,0.01,1,9,2,partner2,group2,0.5877499999999998
Listener,5,5,0.9,0.01,1,9,2,partner2,group1,0.4122500000000003
Listener,5,5,0.9,0.01,1,9,2,partner3,group1,0.48874999999999974
Listener,5,5,0.9,0.01,1,9,2,partner3,group2,0.5112500000000002
Listener,5,5,0.9,0.01,1,9,2,partner4,group2,0.5191250000000001
Listener,5,5,0.9,0.01,1,9,2,partner4,group1,0.48087499999999994
Listener,5,5,0.9,0.01,1,10,2,partner1,group1,1
Listener,5,5,0.9,0.01,1,10,2,partner2,group1,0.3632500000000002
Listener,5,5,0.9,0.01,1,10,2,partner2,group2,0.6367499999999997
Listener,5,5,0.9,0.01,1,10,2,partner3,group2,0.461375
Listener,5,5,0.9,0.01,1,10,2,partner3,group1,0.5386250000000001
Listener,5,5,0.9,0.01,1,10,2,partner4,group2,0.5346249999999998
Listener,5,5,0.9,0.01,1,10,2,partner4,group1,0.4653750000000002
Listener,5,5,0.9,0.01,1,11,2,partner1,group1,1
Listener,5,5,0.9,0.01,1,11,2,partner2,group1,0.3762500000000002
Listener,5,5,0.9,0.01,1,11,2,partner2,group2,0.6237499999999999
Listener,5,5,0.9,0.01,1,11,2,partner3,group2,0.5208750000000003
Listener,5,5,0.9,0.01,1,11,2,partner3,group1,0.47912499999999963
Listener,5,5,0.9,0.01,1,11,2,partner4,group1,0.4572500000000004
Listener,5,5,0.9,0.01,1,11,2,partner4,group2,0.5427499999999996
Listener,5,5,0.9,0.01,1,12,2,partner1,group1,1
Listener,5,5,0.9,0.01,1,12,2,partner2,group1,0.42687499999999984
Listener,5,5,0.9,0.01,1,12,2,partner2,group2,0.5731250000000001
Listener,5,5,0.9,0.01,1,12,2,partner3,group2,0.47387500000000043
Listener,5,5,0.9,0.01,1,12,2,partner3,group1,0.5261249999999995
Listener,5,5,0.9,0.01,1,12,2,partner4,group1,0.5085000000000002
Listener,5,5,0.9,0.01,1,12,2,partner4,group2,0.49149999999999977
Listener,5,5,0.9,0.01,1,13,3,partner1,group1,1
Listener,5,5,0.9,0.01,1,13,3,partner2,group1,0.4222500000000001
Listener,5,5,0.9,0.01,1,13,3,partner2,group2,0.57775
Listener,5,5,0.9,0.01,1,13,3,partner3,group2,0.47075000000000017
Listener,5,5,0.9,0.01,1,13,3,partner3,group1,0.5292499999999998
Listener,5,5,0.9,0.01,1,13,3,partner4,group2,0.514125
Listener,5,5,0.9,0.01,1,13,3,partner4,group1,0.48587499999999995
Listener,5,5,0.9,0.01,1,14,3,partner1,group1,1
Listener,5,5,0.9,0.01,1,14,3,partner2,group1,0.39912500000000006
Listener,5,5,0.9,0.01,1,14,3,partner2,group2,0.6008749999999998
Listener,5,5,0.9,0.01,1,14,3,partner3,group1,0.5563749999999998
Listener,5,5,0.9,0.01,1,14,3,partner3,group2,0.443625
Listener,5,5,0.9,0.01,1,14,3,partner4,group2,0.46625000000000005
Listener,5,5,0.9,0.01,1,14,3,partner4,group1,0.5337499999999998
Listener,5,5,0.9,0.01,1,15,3,partner1,group1,1
Listener,5,5,0.9,0.01,1,15,3,partner2,group1,0.3961250000000003
Listener,5,5,0.9,0.01,1,15,3,partner2,group2,0.6038749999999997
Listener,5,5,0.9,0.01,1,15,3,partner3,group2,0.39812499999999995
Listener,5,5,0.9,0.01,1,15,3,partner3,group1,0.601875
Listener,5,5,0.9,0.01,1,15,3,partner4,group2,0.48962499999999953
Listener,5,5,0.9,0.01,1,15,3,partner4,group1,0.5103750000000006
Listener,5,5,0.9,0.01,1,16,3,partner1,group1,1
Listener,5,5,0.9,0.01,1,16,3,partner2,group1,0.3801250000000002
Listener,5,5,0.9,0.01,1,16,3,partner2,group2,0.6198749999999998
Listener,5,5,0.9,0.01,1,16,3,partner3,group1,0.6071249999999996
Listener,5,5,0.9,0.01,1,16,3,partner3,group2,0.3928750000000004
Listener,5,5,0.9,0.01,1,16,3,partner4,group1,0.5262500000000001
Listener,5,5,0.9,0.01,1,16,3,partner4,group2,0.47374999999999995
Listener,5,5,0.9,0.01,1,17,3,partner1,group1,1
Listener,5,5,0.9,0.01,1,17,3,partner2,group1,0.39674999999999994
Listener,5,5,0.9,0.01,1,17,3,partner2,group2,0.6032500000000002
Listener,5,5,0.9,0.01,1,17,3,partner3,group2,0.3783749999999998
Listener,5,5,0.9,0.01,1,17,3,partner3,group1,0.6216250000000003
Listener,5,5,0.9,0.01,1,17,3,partner4,group2,0.4962499999999999
Listener,5,5,0.9,0.01,1,17,3,partner4,group1,0.5037500000000001
Listener,5,5,0.9,0.01,1,18,3,partner1,group1,1
Listener,5,5,0.9,0.01,1,18,3,partner2,group1,0.4182499999999999
Listener,5,5,0.9,0.01,1,18,3,partner2,group2,0.5817500000000001
Listener,5,5,0.9,0.01,1,18,3,partner3,group2,0.41412499999999997
Listener,5,5,0.9,0.01,1,18,3,partner3,group1,0.5858750000000001
Listener,5,5,0.9,0.01,1,18,3,partner4,group2,0.5227500000000002
Listener,5,5,0.9,0.01,1,18,3,partner4,group1,0.47724999999999984
Listener,5,5,0.9,0.01,1,19,4,partner1,group1,1
Listener,5,5,0.9,0.01,1,19,4,partner2,group2,0.5651249999999992
Listener,5,5,0.9,0.01,1,19,4,partner2,group1,0.4348750000000008
Listener,5,5,0.9,0.01,1,19,4,partner3,group2,0.42450000000000054
Listener,5,5,0.9,0.01,1,19,4,partner3,group1,0.5754999999999995
Listener,5,5,0.9,0.01,1,19,4,partner4,group2,0.5123749999999998
Listener,5,5,0.9,0.01,1,19,4,partner4,group1,0.48762500000000014
Listener,5,5,0.9,0.01,1,20,4,partner1,group1,1
Listener,5,5,0.9,0.01,1,20,4,partner2,group1,0.41662500000000013
Listener,5,5,0.9,0.01,1,20,4,partner2,group2,0.5833749999999999
Listener,5,5,0.9,0.01,1,20,4,partner3,group2,0.37049999999999983
Listener,5,5,0.9,0.01,1,20,4,partner3,group1,0.6295000000000002
Listener,5,5,0.9,0.01,1,20,4,partner4,group1,0.4717499999999998
Listener,5,5,0.9,0.01,1,20,4,partner4,group2,0.5282500000000002
Listener,5,5,0.9,0.01,1,21,4,partner1,group1,1
Listener,5,5,0.9,0.01,1,21,4,partner2,group1,0.40687500000000054
Listener,5,5,0.9,0.01,1,21,4,partner2,group2,0.5931249999999995
Listener,5,5,0.9,0.01,1,21,4,partner3,group2,0.41350000000000037
Listener,5,5,0.9,0.01,1,21,4,partner3,group1,0.5864999999999997
Listener,5,5,0.9,0.01,1,21,4,partner4,group2,0.5921249999999997
Listener,5,5,0.9,0.01,1,21,4,partner4,group1,0.4078750000000002
Listener,5,5,0.9,0.01,1,22,4,partner1,group1,1
Listener,5,5,0.9,0.01,1,22,4,partner2,group2,0.5797499999999998
Listener,5,5,0.9,0.01,1,22,4,partner2,group1,0.4202500000000003
Listener,5,5,0.9,0.01,1,22,4,partner3,group1,0.6240000000000001
Listener,5,5,0.9,0.01,1,22,4,partner3,group2,0.3759999999999999
Listener,5,5,0.9,0.01,1,22,4,partner4,group1,0.3947499999999998
Listener,5,5,0.9,0.01,1,22,4,partner4,group2,0.6052500000000002
Listener,5,5,0.9,0.01,1,23,4,partner1,group1,1
Listener,5,5,0.9,0.01,1,23,4,partner2,group1,0.43012500000000015
Listener,5,5,0.9,0.01,1,23,4,partner2,group2,0.5698749999999999
Listener,5,5,0.9,0.01,1,23,4,partner3,group2,0.3944999999999998
Listener,5,5,0.9,0.01,1,23,4,partner3,group1,0.6055000000000001
Listener,5,5,0.9,0.01,1,23,4,partner4,group1,0.42149999999999993
Listener,5,5,0.9,0.01,1,23,4,partner4,group2,0.5785
Listener,5,5,0.9,0.01,1,24,4,partner1,group1,1
Listener,5,5,0.9,0.01,1,24,4,partner2,group1,0.4587499999999999
Listener,5,5,0.9,0.01,1,24,4,partner2,group2,0.5412500000000001
Listener,5,5,0.9,0.01,1,24,4,partner3,group2,0.47724999999999984
Listener,5,5,0.9,0.01,1,24,4,partner3,group1,0.5227500000000002
Listener,5,5,0.9,0.01,1,24,4,partner4,group1,0.41974999999999996
Listener,5,5,0.9,0.01,1,24,4,partner4,group2,0.5802499999999999
Listener,5,5,0.9,0.01,2,1,1,partner1,group1,1
Listener,5,5,0.9,0.01,2,1,1,partner2,group2,0.5148749999999999
Listener,5,5,0.9,0.01,2,1,1,partner2,group1,0.4851250000000001
Listener,5,5,0.9,0.01,2,1,1,partner3,group2,0.505
Listener,5,5,0.9,0.01,2,1,1,partner3,group1,0.49500000000000005
Listener,5,5,0.9,0.01,2,1,1,partner4,group2,0.47587500000000005
Listener,5,5,0.9,0.01,2,1,1,partner4,group1,0.524125
Listener,5,5,0.9,0.01,2,2,1,partner1,group1,1
Listener,5,5,0.9,0.01,2,2,1,partner2,group2,0.5031250000000003
Listener,5,5,0.9,0.01,2,2,1,partner2,group1,0.4968749999999998
Listener,5,5,0.9,0.01,2,2,1,partner3,group2,0.5066249999999999
Listener,5,5,0.9,0.01,2,2,1,partner3,group1,0.4933750000000001
Listener,5,5,0.9,0.01,2,2,1,partner4,group2,0.5126249999999997
Listener,5,5,0.9,0.01,2,2,1,partner4,group1,0.48737500000000034
Listener,5,5,0.9,0.01,2,3,1,partner1,group1,1
Listener,5,5,0.9,0.01,2,3,1,partner2,group2,0.48212500000000014
Listener,5,5,0.9,0.01,2,3,1,partner2,group1,0.5178749999999999
Listener,5,5,0.9,0.01,2,3,1,partner3,group2,0.504
Listener,5,5,0.9,0.01,2,3,1,partner3,group1,0.49599999999999994
Listener,5,5,0.9,0.01,2,3,1,partner4,group1,0.4810000000000004
Listener,5,5,0.9,0.01,2,3,1,partner4,group2,0.5189999999999996
Listener,5,5,0.9,0.01,2,4,1,partner1,group1,1
Listener,5,5,0.9,0.01,2,4,1,partner2,group2,0.5045
Listener,5,5,0.9,0.01,2,4,1,partner2,group1,0.4955
Listener,5,5,0.9,0.01,2,4,1,partner3,group1,0.49562499999999976
Listener,5,5,0.9,0.01,2,4,1,partner3,group2,0.5043750000000002
Listener,5,5,0.9,0.01,2,4,1,partner4,group2,0.5147499999999995
Listener,5,5,0.9,0.01,2,4,1,partner4,group1,0.48525000000000057
Listener,5,5,0.9,0.01,2,5,1,partner1,group1,1
Listener,5,5,0.9,0.01,2,5,1,partner2,group2,0.5059999999999998
Listener,5,5,0.9,0.01,2,5,1,partner2,group1,0.49400000000000016
Listener,5,5,0.9,0.01,2,5,1,partner3,group2,0.5054999999999996
Listener,5,5,0.9,0.01,2,5,1,partner3,group1,0.49450000000000033
Listener,5,5,0.9,0.01,2,5,1,partner4,group1,0.5245
Listener,5,5,0.9,0.01,2,5,1,partner4,group2,0.47550000000000003
Listener,5,5,0.9,0.01,2,6,1,partner1,group1,1
Listener,5,5,0.9,0.01,2,6,1,partner2,group2,0.5043749999999995
Listener,5,5,0.9,0.01,2,6,1,partner2,group1,0.4956250000000005
Listener,5,5,0.9,0.01,2,6,1,partner3,group2,0.5139999999999992
Listener,5,5,0.9,0.01,2,6,1,partner3,group1,0.48600000000000076
Listener,5,5,0.9,0.01,2,6,1,partner4,group2,0.5133750000000002
Listener,5,5,0.9,0.01,2,6,1,partner4,group1,0.4866249999999998
Listener,5,5,0.9,0.01,2,7,2,partner1,group1,1
