model,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon, iterationNum, trialNum,                  speakerID, listenerID, partnerID,partner,val
Speaker,5,5,0.9,0.01,99,1,5,1,partner1,group1,1
Speaker,5,5,0.9,0.01,99,1,5,1,partner2,group1,0.500295
Speaker,5,5,0.9,0.01,99,1,5,1,partner2,group2,0.499705
Speaker,5,5,0.9,0.01,99,1,5,1,partner3,group1,0.49892625
Speaker,5,5,0.9,0.01,99,1,5,1,partner3,group2,0.50107375
Speaker,5,5,0.9,0.01,99,1,5,1,partner4,group1,0.496625
Speaker,5,5,0.9,0.01,99,1,5,1,partner4,group2,0.503375
Speaker,5,5,0.9,0.01,99,2,5,1,partner1,group1,1
Speaker,5,5,0.9,0.01,99,2,5,1,partner2,group1,0.50030125
Speaker,5,5,0.9,0.01,99,2,5,1,partner2,group2,0.49969875
Speaker,5,5,0.9,0.01,99,2,5,1,partner3,group1,0.50126875
Speaker,5,5,0.9,0.01,99,2,5,1,partner3,group2,0.49873125
Speaker,5,5,0.9,0.01,99,2,5,1,partner4,group1,0.5008175
Speaker,5,5,0.9,0.01,99,2,5,1,partner4,group2,0.4991825
Speaker,5,5,0.9,0.01,99,3,5,1,partner1,group1,1
Speaker,5,5,0.9,0.01,99,3,5,1,partner2,group1,0.49962125
Speaker,5,5,0.9,0.01,99,3,5,1,partner2,group2,0.50037875
Speaker,5,5,0.9,0.01,99,3,5,1,partner3,group1,0.4974625
Speaker,5,5,0.9,0.01,99,3,5,1,partner3,group2,0.5025375
Speaker,5,5,0.9,0.01,99,3,5,1,partner4,group1,0.49888875
Speaker,5,5,0.9,0.01,99,3,5,1,partner4,group2,0.50111125
Speaker,5,5,0.9,0.01,99,4,5,1,partner1,group1,1
Speaker,5,5,0.9,0.01,99,4,5,1,partner2,group1,0.4973075
Speaker,5,5,0.9,0.01,99,4,5,1,partner2,group2,0.5026925
Speaker,5,5,0.9,0.01,99,4,5,1,partner3,group1,0.4986075
Speaker,5,5,0.9,0.01,99,4,5,1,partner3,group2,0.5013925
Speaker,5,5,0.9,0.01,99,4,5,1,partner4,group1,0.4989925
Speaker,5,5,0.9,0.01,99,4,5,1,partner4,group2,0.5010075
Speaker,5,5,0.9,0.01,99,5,5,1,partner1,group1,1
Speaker,5,5,0.9,0.01,99,5,5,1,partner2,group1,0.50172375
Speaker,5,5,0.9,0.01,99,5,5,1,partner2,group2,0.49827625
Speaker,5,5,0.9,0.01,99,5,5,1,partner3,group1,0.49936375
Speaker,5,5,0.9,0.01,99,5,5,1,partner3,group2,0.50063625
Speaker,5,5,0.9,0.01,99,5,5,1,partner4,group1,0.49812
Speaker,5,5,0.9,0.01,99,5,5,1,partner4,group2,0.50188
Speaker,5,5,0.9,0.01,99,6,5,1,partner1,group1,1
Speaker,5,5,0.9,0.01,99,6,5,1,partner2,group1,0.4987075
Speaker,5,5,0.9,0.01,99,6,5,1,partner2,group2,0.5012925
Speaker,5,5,0.9,0.01,99,6,5,1,partner3,group1,0.4986675
Speaker,5,5,0.9,0.01,99,6,5,1,partner3,group2,0.5013325
Speaker,5,5,0.9,0.01,99,6,5,1,partner4,group1,0.501335
Speaker,5,5,0.9,0.01,99,6,5,1,partner4,group2,0.498665
Speaker,5,5,0.9,0.01,99,7,5,2,partner1,group1,1
Speaker,5,5,0.9,0.01,99,7,5,2,partner2,group1,0.50235625
Speaker,5,5,0.9,0.01,99,7,5,2,partner2,group2,0.49764375
Speaker,5,5,0.9,0.01,99,7,5,2,partner3,group1,0.50051
Speaker,5,5,0.9,0.01,99,7,5,2,partner3,group2,0.49949
Speaker,5,5,0.9,0.01,99,7,5,2,partner4,group1,0.50035875
Speaker,5,5,0.9,0.01,99,7,5,2,partner4,group2,0.49964125
Speaker,5,5,0.9,0.01,99,8,5,2,partner1,group1,1
Speaker,5,5,0.9,0.01,99,8,5,2,partner2,group1,0.48886875
Speaker,5,5,0.9,0.01,99,8,5,2,partner2,group2,0.51113125
Speaker,5,5,0.9,0.01,99,8,5,2,partner3,group1,0.49868625
Speaker,5,5,0.9,0.01,99,8,5,2,partner3,group2,0.50131375
Speaker,5,5,0.9,0.01,99,8,5,2,partner4,group1,0.501225
Speaker,5,5,0.9,0.01,99,8,5,2,partner4,group2,0.498775
Speaker,5,5,0.9,0.01,99,9,5,2,partner1,group1,1
Speaker,5,5,0.9,0.01,99,9,5,2,partner2,group1,0.482385
Speaker,5,5,0.9,0.01,99,9,5,2,partner2,group2,0.517615
Speaker,5,5,0.9,0.01,99,9,5,2,partner3,group1,0.4989975
Speaker,5,5,0.9,0.01,99,9,5,2,partner3,group2,0.5010025
Speaker,5,5,0.9,0.01,99,9,5,2,partner4,group1,0.50027625
Speaker,5,5,0.9,0.01,99,9,5,2,partner4,group2,0.49972375
Speaker,5,5,0.9,0.01,99,10,5,2,partner1,group1,1
Speaker,5,5,0.9,0.01,99,10,5,2,partner2,group1,0.47605125
Speaker,5,5,0.9,0.01,99,10,5,2,partner2,group2,0.52394875
Speaker,5,5,0.9,0.01,99,10,5,2,partner3,group1,0.4987525
Speaker,5,5,0.9,0.01,99,10,5,2,partner3,group2,0.5012475
Speaker,5,5,0.9,0.01,99,10,5,2,partner4,group1,0.500505
Speaker,5,5,0.9,0.01,99,10,5,2,partner4,group2,0.499495
Speaker,5,5,0.9,0.01,99,11,5,2,partner1,group1,1
Speaker,5,5,0.9,0.01,99,11,5,2,partner2,group1,0.474825
Speaker,5,5,0.9,0.01,99,11,5,2,partner2,group2,0.525175
Speaker,5,5,0.9,0.01,99,11,5,2,partner3,group1,0.50226125
Speaker,5,5,0.9,0.01,99,11,5,2,partner3,group2,0.49773875
Speaker,5,5,0.9,0.01,99,11,5,2,partner4,group1,0.5032725
Speaker,5,5,0.9,0.01,99,11,5,2,partner4,group2,0.4967275
Speaker,5,5,0.9,0.01,99,12,5,2,partner1,group1,1
Speaker,5,5,0.9,0.01,99,12,5,2,partner2,group1,0.4787625
Speaker,5,5,0.9,0.01,99,12,5,2,partner2,group2,0.5212375
Speaker,5,5,0.9,0.01,99,12,5,2,partner3,group1,0.5003575
Speaker,5,5,0.9,0.01,99,12,5,2,partner3,group2,0.4996425
Speaker,5,5,0.9,0.01,99,12,5,2,partner4,group1,0.49804625
Speaker,5,5,0.9,0.01,99,12,5,2,partner4,group2,0.50195375
Speaker,5,5,0.9,0.01,99,13,5,3,partner1,group1,1
Speaker,5,5,0.9,0.01,99,13,5,3,partner2,group1,0.47243875
Speaker,5,5,0.9,0.01,99,13,5,3,partner2,group2,0.52756125
Speaker,5,5,0.9,0.01,99,13,5,3,partner3,group1,0.49818875
Speaker,5,5,0.9,0.01,99,13,5,3,partner3,group2,0.50181125
Speaker,5,5,0.9,0.01,99,13,5,3,partner4,group1,0.49969
Speaker,5,5,0.9,0.01,99,13,5,3,partner4,group2,0.50031
Speaker,5,5,0.9,0.01,99,14,5,3,partner1,group1,1
Speaker,5,5,0.9,0.01,99,14,5,3,partner2,group1,0.47875125
Speaker,5,5,0.9,0.01,99,14,5,3,partner2,group2,0.52124875
Speaker,5,5,0.9,0.01,99,14,5,3,partner3,group1,0.51052
Speaker,5,5,0.9,0.01,99,14,5,3,partner3,group2,0.48948
Speaker,5,5,0.9,0.01,99,14,5,3,partner4,group1,0.49906
Speaker,5,5,0.9,0.01,99,14,5,3,partner4,group2,0.50094
Speaker,5,5,0.9,0.01,99,15,5,3,partner1,group1,1
Speaker,5,5,0.9,0.01,99,15,5,3,partner2,group1,0.47341625
Speaker,5,5,0.9,0.01,99,15,5,3,partner2,group2,0.52658375
Speaker,5,5,0.9,0.01,99,15,5,3,partner3,group1,0.51978625
Speaker,5,5,0.9,0.01,99,15,5,3,partner3,group2,0.48021375
Speaker,5,5,0.9,0.01,99,15,5,3,partner4,group1,0.4971
Speaker,5,5,0.9,0.01,99,15,5,3,partner4,group2,0.5029
Speaker,5,5,0.9,0.01,99,16,5,3,partner1,group1,1
Speaker,5,5,0.9,0.01,99,16,5,3,partner2,group1,0.47787375
Speaker,5,5,0.9,0.01,99,16,5,3,partner2,group2,0.52212625
Speaker,5,5,0.9,0.01,99,16,5,3,partner3,group1,0.5239575
Speaker,5,5,0.9,0.01,99,16,5,3,partner3,group2,0.4760425
Speaker,5,5,0.9,0.01,99,16,5,3,partner4,group1,0.50181625
Speaker,5,5,0.9,0.01,99,16,5,3,partner4,group2,0.49818375
