model,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon, iterationNum, trialNum,                  condition,partnerID,partner,val
Listener,5,5,0.9,0.01,99,21,4,partner4,group1,0.14790875
Listener,5,5,0.9,0.01,99,21,4,partner4,group2,0.85209125
Listener,5,5,0.9,0.01,99,22,4,partner1,group1,1
Listener,5,5,0.9,0.01,99,22,4,partner2,group1,0.15893875
Listener,5,5,0.9,0.01,99,22,4,partner2,group2,0.84106125
Listener,5,5,0.9,0.01,99,22,4,partner3,group1,0.8682725
Listener,5,5,0.9,0.01,99,22,4,partner3,group2,0.14134875
Listener,5,5,0.9,0.01,99,22,4,partner4,group1,0.1489925
Listener,5,5,0.9,0.01,99,22,4,partner4,group2,0.85138625
Listener,5,5,0.9,0.01,99,23,4,partner1,group1,1
Listener,5,5,0.9,0.01,99,23,4,partner2,group1,0.15326125
Listener,5,5,0.9,0.01,99,23,4,partner2,group2,0.84673875
Listener,5,5,0.9,0.01,99,23,4,partner3,group1,0.8826025
Listener,5,5,0.9,0.01,99,23,4,partner3,group2,0.1173975
Listener,5,5,0.9,0.01,99,23,4,partner4,group1,0.1321875
Listener,5,5,0.9,0.01,99,23,4,partner4,group2,0.8678125
Listener,5,5,0.9,0.01,99,24,4,partner1,group1,1
Listener,5,5,0.9,0.01,99,24,4,partner2,group1,0.15849875
Listener,5,5,0.9,0.01,99,24,4,partner2,group2,0.84150125
Listener,5,5,0.9,0.01,99,24,4,partner3,group1,0.87749125
Listener,5,5,0.9,0.01,99,24,4,partner3,group2,0.12250875
Listener,5,5,0.9,0.01,99,24,4,partner4,group1,0.11965125
Listener,5,5,0.9,0.01,99,24,4,partner4,group2,0.88034875
