model,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon, iterationNum, trialNum,                  condition,partnerID,partner,val
Listener,5,5,0.9,0.01,99,5,1,partner2,group2,0.50241
Listener,5,5,0.9,0.01,99,5,1,partner3,group1,0.50431875
Listener,5,5,0.9,0.01,99,5,1,partner3,group2,0.49568125
Listener,5,5,0.9,0.01,99,5,1,partner4,group1,0.4976
Listener,5,5,0.9,0.01,99,5,1,partner4,group2,0.5024
Listener,5,5,0.9,0.01,99,6,1,partner1,group1,1
Listener,5,5,0.9,0.01,99,6,1,partner2,group1,0.501905
Listener,5,5,0.9,0.01,99,6,1,partner2,group2,0.498095
Listener,5,5,0.9,0.01,99,6,1,partner3,group1,0.50064125
Listener,5,5,0.9,0.01,99,6,1,partner3,group2,0.49935875
Listener,5,5,0.9,0.01,99,6,1,partner4,group1,0.49921875
Listener,5,5,0.9,0.01,99,6,1,partner4,group2,0.50078125
Listener,5,5,0.9,0.01,99,7,2,partner1,group1,1
Listener,5,5,0.9,0.01,99,7,2,partner2,group1,0.4982575
Listener,5,5,0.9,0.01,99,7,2,partner2,group2,0.5017425
Listener,5,5,0.9,0.01,99,7,2,partner3,group1,0.4998075
Listener,5,5,0.9,0.01,99,7,2,partner3,group2,0.5001925
Listener,5,5,0.9,0.01,99,7,2,partner4,group1,0.4986525
Listener,5,5,0.9,0.01,99,7,2,partner4,group2,0.5013475
Listener,5,5,0.9,0.01,99,8,2,partner1,group1,1
Listener,5,5,0.9,0.01,99,8,2,partner2,group1,0.4786675
Listener,5,5,0.9,0.01,99,8,2,partner2,group2,0.5213325
Listener,5,5,0.9,0.01,99,8,2,partner3,group1,0.49985375
Listener,5,5,0.9,0.01,99,8,2,partner3,group2,0.50014625
Listener,5,5,0.9,0.01,99,8,2,partner4,group1,0.50189125
Listener,5,5,0.9,0.01,99,8,2,partner4,group2,0.49810875
Listener,5,5,0.9,0.01,99,9,2,partner1,group1,1
Listener,5,5,0.9,0.01,99,9,2,partner2,group1,0.47224625
Listener,5,5,0.9,0.01,99,9,2,partner2,group2,0.52775375
Listener,5,5,0.9,0.01,99,9,2,partner3,group1,0.49637125
Listener,5,5,0.9,0.01,99,9,2,partner3,group2,0.50362875
Listener,5,5,0.9,0.01,99,9,2,partner4,group1,0.49811125
Listener,5,5,0.9,0.01,99,9,2,partner4,group2,0.50188875
Listener,5,5,0.9,0.01,99,10,2,partner1,group1,1
Listener,5,5,0.9,0.01,99,10,2,partner2,group1,0.4676975
Listener,5,5,0.9,0.01,99,10,2,partner2,group2,0.5323025
Listener,5,5,0.9,0.01,99,10,2,partner3,group1,0.50078125
Listener,5,5,0.9,0.01,99,10,2,partner3,group2,0.49921875
Listener,5,5,0.9,0.01,99,10,2,partner4,group1,0.50231
Listener,5,5,0.9,0.01,99,10,2,partner4,group2,0.49769
Listener,5,5,0.9,0.01,99,11,2,partner1,group1,1
Listener,5,5,0.9,0.01,99,11,2,partner2,group1,0.467455
Listener,5,5,0.9,0.01,99,11,2,partner2,group2,0.532545
Listener,5,5,0.9,0.01,99,11,2,partner3,group1,0.50349
Listener,5,5,0.9,0.01,99,11,2,partner3,group2,0.49651
Listener,5,5,0.9,0.01,99,11,2,partner4,group1,0.497885
Listener,5,5,0.9,0.01,99,11,2,partner4,group2,0.502115
Listener,5,5,0.9,0.01,99,12,2,partner1,group1,1
Listener,5,5,0.9,0.01,99,12,2,partner2,group1,0.46737
Listener,5,5,0.9,0.01,99,12,2,partner2,group2,0.53263
Listener,5,5,0.9,0.01,99,12,2,partner3,group1,0.5003375
Listener,5,5,0.9,0.01,99,12,2,partner3,group2,0.4996625
Listener,5,5,0.9,0.01,99,12,2,partner4,group1,0.49826
Listener,5,5,0.9,0.01,99,12,2,partner4,group2,0.50174
Listener,5,5,0.9,0.01,99,13,3,partner1,group1,1
Listener,5,5,0.9,0.01,99,13,3,partner2,group1,0.46705125
Listener,5,5,0.9,0.01,99,13,3,partner2,group2,0.53294875
Listener,5,5,0.9,0.01,99,13,3,partner3,group1,0.5030275
Listener,5,5,0.9,0.01,99,13,3,partner3,group2,0.4969725
Listener,5,5,0.9,0.01,99,13,3,partner4,group1,0.498725
Listener,5,5,0.9,0.01,99,13,3,partner4,group2,0.501275
Listener,5,5,0.9,0.01,99,14,3,partner1,group1,1
Listener,5,5,0.9,0.01,99,14,3,partner2,group1,0.469545
Listener,5,5,0.9,0.01,99,14,3,partner2,group2,0.530455
Listener,5,5,0.9,0.01,99,14,3,partner3,group1,0.51672
Listener,5,5,0.9,0.01,99,14,3,partner3,group2,0.48328
Listener,5,5,0.9,0.01,99,14,3,partner4,group1,0.5020825
Listener,5,5,0.9,0.01,99,14,3,partner4,group2,0.4979175
Listener,5,5,0.9,0.01,99,15,3,partner1,group1,1
Listener,5,5,0.9,0.01,99,15,3,partner2,group1,0.472635
Listener,5,5,0.9,0.01,99,15,3,partner2,group2,0.527365
Listener,5,5,0.9,0.01,99,15,3,partner3,group1,0.52252875
Listener,5,5,0.9,0.01,99,15,3,partner3,group2,0.47747125
Listener,5,5,0.9,0.01,99,15,3,partner4,group1,0.50223
Listener,5,5,0.9,0.01,99,15,3,partner4,group2,0.49777
Listener,5,5,0.9,0.01,99,16,3,partner1,group1,1
Listener,5,5,0.9,0.01,99,16,3,partner2,group1,0.476085
Listener,5,5,0.9,0.01,99,16,3,partner2,group2,0.523915
Listener,5,5,0.9,0.01,99,16,3,partner3,group1,0.52230625
Listener,5,5,0.9,0.01,99,16,3,partner3,group2,0.47769375
Listener,5,5,0.9,0.01,99,16,3,partner4,group1,0.50028
Listener,5,5,0.9,0.01,99,16,3,partner4,group2,0.49972
Listener,5,5,0.9,0.01,99,17,3,partner1,group1,1
Listener,5,5,0.9,0.01,99,17,3,partner2,group1,0.474675
Listener,5,5,0.9,0.01,99,17,3,partner2,group2,0.525325
Listener,5,5,0.9,0.01,99,17,3,partner3,group1,0.52427125
Listener,5,5,0.9,0.01,99,17,3,partner3,group2,0.47572875
Listener,5,5,0.9,0.01,99,17,3,partner4,group1,0.4992775
Listener,5,5,0.9,0.01,99,17,3,partner4,group2,0.5007225
Listener,5,5,0.9,0.01,99,18,3,partner1,group1,1
Listener,5,5,0.9,0.01,99,18,3,partner2,group1,0.48004125
Listener,5,5,0.9,0.01,99,18,3,partner2,group2,0.51995875
Listener,5,5,0.9,0.01,99,18,3,partner3,group1,0.52543625
Listener,5,5,0.9,0.01,99,18,3,partner3,group2,0.47456375
Listener,5,5,0.9,0.01,99,18,3,partner4,group1,0.49763375
Listener,5,5,0.9,0.01,99,18,3,partner4,group2,0.50236625
Listener,5,5,0.9,0.01,99,19,4,partner1,group1,1
Listener,5,5,0.9,0.01,99,19,4,partner2,group1,0.4790125
Listener,5,5,0.9,0.01,99,19,4,partner2,group2,0.5209875
Listener,5,5,0.9,0.01,99,19,4,partner3,group1,0.52372
Listener,5,5,0.9,0.01,99,19,4,partner3,group2,0.47628
Listener,5,5,0.9,0.01,99,19,4,partner4,group1,0.5025125
Listener,5,5,0.9,0.01,99,19,4,partner4,group2,0.4974875
Listener,5,5,0.9,0.01,99,20,4,partner1,group1,1
Listener,5,5,0.9,0.01,99,20,4,partner2,group1,0.48172625
Listener,5,5,0.9,0.01,99,20,4,partner2,group2,0.51827375
Listener,5,5,0.9,0.01,99,20,4,partner3,group1,0.522025
Listener,5,5,0.9,0.01,99,20,4,partner3,group2,0.477975
Listener,5,5,0.9,0.01,99,20,4,partner4,group1,0.489035
Listener,5,5,0.9,0.01,99,20,4,partner4,group2,0.510965
Listener,5,5,0.9,0.01,99,21,4,partner1,group1,1
Listener,5,5,0.9,0.01,99,21,4,partner2,group1,0.484335
Listener,5,5,0.9,0.01,99,21,4,partner2,group2,0.515665
Listener,5,5,0.9,0.01,99,21,4,partner3,group1,0.518495
Listener,5,5,0.9,0.01,99,21,4,partner3,group2,0.481505
Listener,5,5,0.9,0.01,99,21,4,partner4,group1,0.48644375
Listener,5,5,0.9,0.01,99,21,4,partner4,group2,0.51355625
Listener,5,5,0.9,0.01,99,22,4,partner1,group1,1
Listener,5,5,0.9,0.01,99,22,4,partner2,group1,0.48454125
Listener,5,5,0.9,0.01,99,22,4,partner2,group2,0.51545875
Listener,5,5,0.9,0.01,99,22,4,partner3,group1,0.5213075
Listener,5,5,0.9,0.01,99,22,4,partner3,group2,0.4786925
Listener,5,5,0.9,0.01,99,22,4,partner4,group1,0.48466125
Listener,5,5,0.9,0.01,99,22,4,partner4,group2,0.51533875
Listener,5,5,0.9,0.01,99,23,4,partner1,group1,1
Listener,5,5,0.9,0.01,99,23,4,partner2,group1,0.4872675
Listener,5,5,0.9,0.01,99,23,4,partner2,group2,0.5127325
Listener,5,5,0.9,0.01,99,23,4,partner3,group1,0.51997625
Listener,5,5,0.9,0.01,99,23,4,partner3,group2,0.48002375
Listener,5,5,0.9,0.01,99,23,4,partner4,group1,0.47928125
Listener,5,5,0.9,0.01,99,23,4,partner4,group2,0.52071875
Listener,5,5,0.9,0.01,99,24,4,partner1,group1,1
Listener,5,5,0.9,0.01,99,24,4,partner2,group1,0.48649375
Listener,5,5,0.9,0.01,99,24,4,partner2,group2,0.51350625
Listener,5,5,0.9,0.01,99,24,4,partner3,group1,0.519295
Listener,5,5,0.9,0.01,99,24,4,partner3,group2,0.480705
Listener,5,5,0.9,0.01,99,24,4,partner4,group1,0.4822925
Listener,5,5,0.9,0.01,99,24,4,partner4,group2,0.5177075
